"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000168528",291.172243818596,2.38664609153838,0.322436089860813,2.06369777037147e-14,6.90950279796369e-14,"SERINC2","1:31409565-31434680","+","protein_coding"
"ENSG00000159753",68.467793357935,4.0304579749877,0.554125845935455,2.07697066391382e-14,6.95274676012127e-14,"CARMIL2","16:67644988-67657569","+","protein_coding"
"ENSG00000275895",3112.35155374177,2.68093625876431,0.363143498985754,2.08647589018397e-14,6.98336560185995e-14,"U2AF1L5","21:6484623-6499261","-","protein_coding"
"ENSG00000272636",134.456729440902,3.45546589333536,0.472241634086163,2.09822447444497e-14,7.02148107633854e-14,"DOC2B","17:142789-181650","-","protein_coding"
"ENSG00000274808",39.6900877509619,5.38832967723485,0.744084735038429,2.09867804835746e-14,7.02179241879573e-14,"TBC1D3B","17:36165681-36176636","-","protein_coding"
"ENSG00000139842",2081.76033296476,2.47102418946894,0.334084984093285,2.10925475022901e-14,7.05596796899008e-14,"CUL4A","13:113208193-113267108","+","protein_coding"
"ENSG00000280355",97.0665539081933,3.60260689417593,0.491808045706773,2.12282368314048e-14,7.10013979956103e-14,"AL132656.4","10:79681973-79684094","-","TEC"
"ENSG00000262691",43.3958024287951,10.9835716930206,2.99154388247281,2.15315654077333e-14,7.20035659136355e-14,"AC040160.1","16:67261108-67263784","+","lncRNA"
"ENSG00000105821",1743.68095213504,2.5788192920415,0.349219410268806,2.15516167184532e-14,7.20582467310891e-14,"DNAJC2","7:103312289-103344830","-","protein_coding"
"ENSG00000179886",484.283228347217,2.34091709387294,0.316298483411165,2.16979402072188e-14,7.25350297761402e-14,"TIGD5","8:143597835-143603224","+","protein_coding"
"ENSG00000169239",129.126084344525,3.07069043929412,0.418571346862571,2.17430596811867e-14,7.26733877382517e-14,"CA5B","X:15688830-15788411","+","protein_coding"
"ENSG00000213445",576.581128411037,2.55295056209316,0.345927987248382,2.20572035315149e-14,7.37107234007866e-14,"SIPA1","11:65638101-65650918","+","protein_coding"
"ENSG00000248333",1692.75624291043,2.479841690505,0.335535865607726,2.20639883962162e-14,7.37207476419124e-14,"CDK11B","1:1635227-1659012","-","protein_coding"
"ENSG00000133835",1484.70136470532,2.29793263541198,0.310302979039275,2.23153333833768e-14,7.45477586577437e-14,"HSD17B4","5:119452473-119637199","+","protein_coding"
"ENSG00000156671",1412.28943831608,2.26177250025379,0.305371486486957,2.23825252172352e-14,7.47593999538454e-14,"SAMD8","10:75099586-75182123","+","protein_coding"
"ENSG00000167578",1090.98479927847,2.48064046899895,0.335865001668699,2.2407363936965e-14,7.4829530184556e-14,"RAB4B","19:40778216-40796942","+","protein_coding"
"ENSG00000108852",259.017576597337,2.54484773290376,0.345081622784257,2.25232814650459e-14,7.52037424675524e-14,"MPP2","17:43875357-43909711","-","protein_coding"
"ENSG00000138780",503.620761116261,2.50616549698229,0.3395987317052,2.26514363415936e-14,7.56186791547612e-14,"GSTCD","4:105708778-105847728","+","protein_coding"
"ENSG00000126107",557.736837744114,2.39750109421431,0.324460677758789,2.26902017999844e-14,7.57221333544372e-14,"HECTD3","1:45002540-45011324","-","protein_coding"
"ENSG00000141447",397.587981758192,2.4053027235805,0.325572871571013,2.26866537448163e-14,7.57221333544372e-14,"OSBPL1A","18:24162045-24397880","-","protein_coding"
"ENSG00000278983",42.4565952683987,10.9528148740167,2.98709348556015,2.27810971280964e-14,7.60124460624989e-14,"AC048380.2","18:48564795-48568342","+","TEC"
"ENSG00000104231",463.77104728249,2.7138665499371,0.36862855355576,2.28083888181882e-14,7.60904728713658e-14,"ZFAND1","8:81701334-81732903","-","protein_coding"
"ENSG00000234545",880.042074189911,2.66083070050731,0.361165131055644,2.29140574561059e-14,7.64298994716763e-14,"FAM133B","7:92560793-92590394","-","protein_coding"
"ENSG00000260966",46.2896779710117,11.0877071799454,3.00840320930352,2.30051291704441e-14,7.67205300896522e-14,"AP001486.2","11:103050687-103055799","-","lncRNA"
"ENSG00000205060",2345.74295805028,2.26017586933316,0.305260054697951,2.3205513171389e-14,7.73755477702401e-14,"SLC35B4","7:134289332-134316930","-","protein_coding"
"ENSG00000136997",3271.85032144746,2.53095587146333,0.342985393280452,2.3250310236921e-14,7.75116470685166e-14,"MYC","8:127735434-127742951","+","protein_coding"
"ENSG00000107249",688.506565925761,2.34954939856159,0.317925284651128,2.34299368713397e-14,7.80971162940634e-14,"GLIS3","9:3824127-4348392","-","protein_coding"
"ENSG00000204685",77.742496454046,4.04735694715582,0.557950737004404,2.38549125766499e-14,7.95000474577058e-14,"STARD7-AS1","2:96208403-96243353","+","lncRNA"
"ENSG00000073536",1209.82702275699,2.59101371368509,0.35168156127215,2.41059009211203e-14,8.03227589973892e-14,"NLE1","17:35128730-35142304","-","protein_coding"
"ENSG00000185482",43.4756254907855,7.31633408928451,0.970037115755624,2.42619935029886e-14,8.08290430147463e-14,"STAC3","12:57243453-57251188","-","protein_coding"
"ENSG00000160712",471.52620104612,2.45527366708956,0.332905164646188,2.43161174009583e-14,8.09955023945723e-14,"IL6R","1:154405193-154469450","+","protein_coding"
"ENSG00000147324",942.172328132794,2.34708031932825,0.31781307574624,2.45035762220334e-14,8.16059593878801e-14,"MFHAS1","8:8783354-8893630","-","protein_coding"
"ENSG00000094916",6362.99073014031,2.20547974713309,0.297811724294272,2.47996816917529e-14,8.25779792492013e-14,"CBX5","12:54230942-54280133","-","protein_coding"
"ENSG00000257704",307.824106682724,2.84372866220706,0.387525118348299,2.49788985099964e-14,8.31605175009728e-14,"INAFM1","19:47274453-47275707","+","protein_coding"
"ENSG00000171160",270.575060991721,2.68277157712604,0.365027872714264,2.50703933061796e-14,8.34508596874302e-14,"MORN4","10:97614553-97633500","-","protein_coding"
"ENSG00000285804",41.3562854070521,5.65359183504852,0.777305045557245,2.51780189569836e-14,8.37947876292229e-14,"AC025774.1","5:72087782-72108000","-","lncRNA"
"ENSG00000198900",2336.66330467559,2.27113329367286,0.307306563660162,2.52016153382529e-14,8.38589886088865e-14,"TOP1","20:41028822-41124487","+","protein_coding"
"ENSG00000165490",607.032884666198,2.48403412119889,0.337216733111115,2.55500411903158e-14,8.50038609878017e-14,"DDIAS","11:82899975-82958277","+","protein_coding"
"ENSG00000148498",2504.36417796657,2.3053236822519,0.31222630709124,2.59827385204948e-14,8.64286619001121e-14,"PARD3","10:34109560-34815325","-","protein_coding"
"ENSG00000100418",605.662014478479,2.4574688707683,0.333566080460533,2.60050273589717e-14,8.64880315647768e-14,"DESI1","22:41598028-41621043","-","protein_coding"
"ENSG00000001084",8019.97589829087,2.39025771142006,0.323822779782421,2.60231835053019e-14,8.65336387142324e-14,"GCLC","6:53497341-53616970","-","protein_coding"
"ENSG00000126561",177.949504611221,3.01287344871292,0.41153632763015,2.60855787131793e-14,8.67263112014133e-14,"STAT5A","17:42287547-42311943","+","protein_coding"
"ENSG00000109586",1685.69866769811,2.19382151334473,0.296752054251631,2.61564551230111e-14,8.69471104242644e-14,"GALNT7","4:173168811-173323967","+","protein_coding"
"ENSG00000177646",608.65474704061,2.43671166098058,0.330748978326519,2.61867659558411e-14,8.70330125863415e-14,"ACAD9","3:128879596-128916067","+","protein_coding"
"ENSG00000166164",1814.97241479139,2.39180150602673,0.324351167283355,2.6238878643026e-14,8.71913326141569e-14,"BRD7","16:50313487-50368934","-","protein_coding"
"ENSG00000088256",1387.8669999699,2.24413269428148,0.303756611082078,2.63670450140642e-14,8.76022805687333e-14,"GNA11","19:3094362-3123999","+","protein_coding"
"ENSG00000143479",403.653994233185,2.58209449032607,0.351250696462655,2.64170083615572e-14,8.77533097134042e-14,"DYRK3","1:206635536-206684419","+","protein_coding"
"ENSG00000196150",116.499954031869,2.92868605849742,0.399777135490267,2.65828304617606e-14,8.82890869838419e-14,"ZNF250","8:144876497-144902168","-","protein_coding"
"ENSG00000014216",3922.04827741541,2.18323457998154,0.2953504936949,2.66725896626155e-14,8.85720982556009e-14,"CAPN1","11:65180566-65212006","+","protein_coding"
"ENSG00000198087",1093.64317418544,2.17492049976592,0.294130900723953,2.6685559023908e-14,8.86000592481472e-14,"CD2AP","6:47477789-47627263","+","protein_coding"
"ENSG00000163507",1042.80261841222,2.37436184885763,0.32210785569728,2.67858836546278e-14,8.89179938737909e-14,"CIP2A","3:108549864-108589644","-","protein_coding"
"ENSG00000168724",737.997645411994,2.35441925434814,0.319423324998225,2.7062022481297e-14,8.98193506894581e-14,"DNAJC21","5:34929559-34958964","+","protein_coding"
"ENSG00000182134",361.655940393417,2.47806057266059,0.336912151792533,2.72566901458934e-14,9.04500421334845e-14,"TDRKH","1:151770107-151791416","-","protein_coding"
"ENSG00000188897",35.8984595218937,6.33051926309519,0.856116445080043,2.73458537659019e-14,9.07304681336805e-14,"AC099489.1","16:11359845-11527245","-","protein_coding"
"ENSG00000152359",315.621603127745,2.89642462881745,0.395590539506797,2.73956285039224e-14,9.08801329828638e-14,"POC5","5:75674124-75717481","-","protein_coding"
"ENSG00000168591",1589.59637789409,2.3390655087276,0.317255087656308,2.74258660267404e-14,9.09649466513617e-14,"TMUB2","17:44186970-44191929","+","protein_coding"
"ENSG00000184363",889.801010423756,2.38401044501253,0.323639848927438,2.75218592862621e-14,9.12677901343845e-14,"PKP3","11:392614-404908","+","protein_coding"
"ENSG00000114744",857.849650172777,2.47430704064482,0.336301459281693,2.76688451829925e-14,9.17396031297179e-14,"COMMD2","3:149738472-149752495","-","protein_coding"
"ENSG00000146426",125.145589434897,3.49260803370008,0.480107917096127,2.76917600717513e-14,9.17999521970091e-14,"TIAM2","6:154832697-155257723","+","protein_coding"
"ENSG00000116903",628.589054981639,2.51531523048915,0.342114140654792,2.77197413413915e-14,9.18770732411405e-14,"EXOC8","1:231332753-231337852","-","protein_coding"
"ENSG00000229852",50.9192445366717,3.85754514552529,0.529667311278503,2.7998623205632e-14,9.27856364731818e-14,"AC019205.1","6:73263212-73301789","+","lncRNA"
"ENSG00000235381",46.5515364426667,5.73472285888916,0.798389453134865,2.80266265971174e-14,9.28626368842224e-14,"AL596202.1","6:155253139-155256724","-","lncRNA"
"ENSG00000091651",1322.54274212961,2.80188522200127,0.382167828406156,2.81023629179713e-14,9.30977411448222e-14,"ORC6","16:46689643-46698394","+","protein_coding"
"ENSG00000107758",789.487470794682,2.48780784427998,0.338287773784561,2.81573322492218e-14,9.32639800826264e-14,"PPP3CB","10:73436428-73496024","-","protein_coding"
"ENSG00000174137",49.2384729025299,4.11538390718995,0.568168681624837,2.83418379177594e-14,9.38591456021565e-14,"FAM53A","4:1617915-1684302","-","protein_coding"
"ENSG00000184508",538.571039880849,2.56500150335384,0.349178270482491,2.83650420463511e-14,9.39200202133175e-14,"HDDC3","15:90929964-90935196","-","protein_coding"
"ENSG00000128694",338.045364912504,2.65633202825183,0.362188433100618,2.85388219410756e-14,9.44793636111488e-14,"OSGEPL1","2:189746660-189763227","-","protein_coding"
"ENSG00000198455",357.397911965158,2.46536078661621,0.33538961982472,2.86111830667955e-14,9.47028214495089e-14,"ZXDB","X:57591652-57597545","+","protein_coding"
"ENSG00000185818",1143.1885349015,2.80387697889785,0.38277206513682,2.93589443511393e-14,9.71613934040425e-14,"NAT8L","4:2059512-2069089","+","protein_coding"
"ENSG00000178445",1221.21277977734,2.38289467767355,0.323817936948896,2.9419977909074e-14,9.73468382190155e-14,"GLDC","9:6532464-6645783","-","protein_coding"
"ENSG00000147364",298.94668009279,2.5789454807419,0.351554179717557,2.94851780425067e-14,9.75460043410667e-14,"FBXO25","8:406428-477967","+","protein_coding"
"ENSG00000234353",45.7116573210855,7.47829821460762,0.974653509492755,2.95068983651892e-14,9.76012827038764e-14,"AP000346.2","22:23638492-23640762","-","transcribed_unprocessed_pseudogene"
"ENSG00000130402",49657.0738234877,2.23659322392162,0.30324719515946,2.95575720565488e-14,9.77522963785608e-14,"ACTN4","19:38647649-38731589","+","protein_coding"
"ENSG00000138709",380.072547246186,2.62416575589587,0.357824378166885,2.96327178834162e-14,9.79841788620399e-14,"LARP1B","4:128061286-128222931","+","protein_coding"
"ENSG00000164818",2076.3696714592,2.3051315045114,0.312940482326519,2.98021282924413e-14,9.85276269943282e-14,"DNAAF5","7:726699-786475","+","protein_coding"
"ENSG00000119725",1269.55025140789,2.47394768600712,0.336700057185747,3.01320475748355e-14,9.95845509193103e-14,"ZNF410","14:73886617-73932511","+","protein_coding"
"ENSG00000153815",5220.03327185012,2.23577060340973,0.303258974553226,3.0130823573652e-14,9.95845509193103e-14,"CMIP","16:81445170-81711762","+","protein_coding"
"ENSG00000225813",44.8117417070319,11.026272954917,3.00296048075558,3.04940927271566e-14,1.00763988794384e-13,"AC009299.1","2:161281902-161282618","+","processed_pseudogene"
"ENSG00000068784",360.7891373284,2.56043036091959,0.34915797083901,3.08237322410537e-14,1.01835964228458e-13,"SRBD1","2:45388680-45612165","-","protein_coding"
"ENSG00000281404",35.7977372159066,5.30574398413706,0.73167236778698,3.08427093354418e-14,1.01881378395025e-13,"LINC01176","7:30390885-30412375","+","lncRNA"
"ENSG00000213337",330.190332242866,2.73644645044758,0.374056221785549,3.09491339381852e-14,1.02215589720213e-13,"ANKRD39","2:96836611-96858016","-","protein_coding"
"ENSG00000038427",293.247959801498,2.48140672437521,0.338161865295565,3.09655935074539e-14,1.02252610910677e-13,"VCAN","5:83471618-83582303","+","protein_coding"
"ENSG00000008405",678.675265021586,2.53312782015288,0.345315965081983,3.1460999978436e-14,1.03870899403292e-13,"CRY1","12:106991364-107093549","-","protein_coding"
"ENSG00000137491",607.473822325558,2.75972020278491,0.377207062299966,3.17418570901753e-14,1.04780408252247e-13,"SLCO2B1","11:75100563-75206549","+","protein_coding"
"ENSG00000177054",1051.67358247317,2.24355033184915,0.304795865388985,3.17827702925103e-14,1.04897684158097e-13,"ZDHHC13","11:19117099-19176422","+","protein_coding"
"ENSG00000196305",7458.9678842607,2.43292934032736,0.331147965323078,3.18239506955544e-14,1.05015802058051e-13,"IARS","9:92210207-92293756","-","protein_coding"
"ENSG00000225733",2110.64107157266,2.17754780630291,0.295559509763429,3.21094610374331e-14,1.05940007312391e-13,"FGD5-AS1","3:14920347-14948424","-","lncRNA"
"ENSG00000157985",800.105281990372,2.36021382368848,0.321283885671437,3.23436279814778e-14,1.06694528890119e-13,"AGAP1","2:235494043-236131800","+","protein_coding"
"ENSG00000153113",5881.12361990836,2.10118912081758,0.284856809084596,3.2382447843188e-14,1.06804496899903e-13,"CAST","5:96525267-96779595","+","protein_coding"
"ENSG00000156535",2940.87209991406,2.19652980058019,0.298201445167599,3.24066878107563e-14,1.06866348087079e-13,"CD109","6:73695785-73828316","+","protein_coding"
"ENSG00000196704",1961.08546524869,2.38857737129923,0.325190138032302,3.24753271453701e-14,1.07074567713429e-13,"AMZ2","17:68247930-68257164","+","protein_coding"
"ENSG00000141446",369.970106287086,2.51391371307282,0.343059053554611,3.27287246501497e-14,1.07873521964176e-13,"ESCO1","18:21529284-21600884","-","protein_coding"
"ENSG00000198917",959.563332266323,2.62061627073851,0.357849066985591,3.27279684546488e-14,1.07873521964176e-13,"SPOUT1","9:128819651-128829794","-","protein_coding"
"ENSG00000167840",125.038810158252,3.26098584002014,0.44807130346242,3.28541341139125e-14,1.08268547546964e-13,"ZNF232","17:5105541-5123116","-","protein_coding"
"ENSG00000175029",2005.34691388536,2.25117232759055,0.305996108711095,3.29059225934366e-14,1.08420867607811e-13,"CTBP2","10:124984317-125161170","-","protein_coding"
"ENSG00000013392",124.372882751849,2.93664690424859,0.4029058150702,3.29507776431922e-14,1.08550295226457e-13,"RWDD2A","6:83193357-83198935","+","protein_coding"
"ENSG00000125484",1457.04299501086,2.3591417766709,0.32120906998755,3.32613036440991e-14,1.09554735290457e-13,"GTF3C4","9:132670035-132694953","+","protein_coding"
"ENSG00000186704",67.0801713881655,4.30310314295191,0.597708937982312,3.33054871940232e-14,1.09681716028203e-13,"DTX2P1","7:76978617-77004308","+","transcribed_unprocessed_pseudogene"
"ENSG00000162819",999.092706536091,2.29326630574772,0.312039146329665,3.3409256909689e-14,1.10004849970093e-13,"BROX","1:222712553-222735196","+","protein_coding"
"ENSG00000061676",4709.21343931043,2.16356942359869,0.293801597018604,3.34531095878086e-14,1.10130622436133e-13,"NCKAP1","2:182909115-183038858","-","protein_coding"
"ENSG00000235609",283.927259937003,2.72183365870399,0.372417019353837,3.35408746643297e-14,1.1040089149273e-13,"AF127577.4","21:14818843-15014430","-","lncRNA"
"ENSG00000112655",299.186781350409,2.54869123000216,0.348137203268292,3.36833209133737e-14,1.10851023675037e-13,"PTK7","6:43076307-43161719","+","protein_coding"
"ENSG00000237649",1289.02563695045,2.47199822392306,0.337129001816448,3.3778148134492e-14,1.11144317125759e-13,"KIFC1","6:33391823-33409896","+","protein_coding"
"ENSG00000258768",111.180814113037,3.17945185238886,0.43772118735694,3.38073199500006e-14,1.11221514078752e-13,"AL356019.2","14:20260480-20264308","-","lncRNA"
"ENSG00000093000",1191.3591859375,2.45354569602567,0.334594512048062,3.38814877608514e-14,1.11446690699264e-13,"NUP50","22:45163925-45188017","+","protein_coding"
"ENSG00000162520",95.5285607673731,3.09751386895603,0.425806665940388,3.39493274484204e-14,1.11650979632799e-13,"SYNC","1:32680360-32703596","-","protein_coding"
"ENSG00000135093",340.547179804355,2.46222260663838,0.336066920776648,3.41423189938962e-14,1.12266723742212e-13,"USP30","12:109023089-109088023","+","protein_coding"
"ENSG00000116406",1072.25057292746,2.12548484466481,0.288640521075646,3.41575535715366e-14,1.12297858433364e-13,"EDEM3","1:184690237-184754907","-","protein_coding"
"ENSG00000225206",61.3469543915529,3.58176217298587,0.493771286209627,3.42600761833824e-14,1.12615906117731e-13,"MIR137HG","1:97933474-98049863","-","lncRNA"
"ENSG00000197062",182.489716103399,2.98198815810178,0.409681809392458,3.4399787680494e-14,1.13056068995157e-13,"ZSCAN26","6:28267010-28278224","+","protein_coding"
"ENSG00000105229",753.182869978571,2.41664729000025,0.329547492323554,3.44400865030466e-14,1.1316941534222e-13,"PIAS4","19:4007736-4039386","+","protein_coding"
"ENSG00000168005",656.746071356686,2.323497477509,0.316531534784385,3.458750849416e-14,1.13634668595185e-13,"SPINDOC","11:63813456-63827716","+","protein_coding"
"ENSG00000090097",232.663722101276,2.84962564498086,0.390912877278723,3.4649847155111e-14,1.1382027714504e-13,"PCBP4","3:51957454-51974016","-","protein_coding"
"ENSG00000125898",230.435573438409,2.85658679227169,0.391784480455502,3.4911315720614e-14,1.14659828832155e-13,"FAM110A","20:833715-857463","+","protein_coding"
"ENSG00000198301",750.217498003369,2.4978325199178,0.341081674242359,3.50248746609569e-14,1.15013397217467e-13,"SDAD1","4:75940950-75990962","-","protein_coding"
"ENSG00000184708",537.057027084758,2.63596637488448,0.360573938768816,3.51140491805601e-14,1.1528678722869e-13,"EIF4ENIF1","22:31436977-31496108","-","protein_coding"
"ENSG00000158552",265.837420137353,2.8287388357173,0.388036222763507,3.54442430576868e-14,1.16351268800187e-13,"ZFAND2B","2:219195237-219209651","+","protein_coding"
"ENSG00000141564",1943.16963064019,2.36145874881163,0.321923101155315,3.60910689970795e-14,1.18454610682022e-13,"RPTOR","17:80544819-80966371","+","protein_coding"
"ENSG00000108424",15855.951873418,2.34207607911605,0.319544858743847,3.62431916517817e-14,1.1893385014492e-13,"KPNB1","17:47649476-47685505","+","protein_coding"
"ENSG00000167371",35.0272258956441,5.78204334792346,0.796447026023497,3.62887211144094e-14,1.19063196163113e-13,"PRRT2","16:29811382-29815892","+","protein_coding"
"ENSG00000103653",1863.36423627197,2.32812401763114,0.31736861913306,3.64044605785575e-14,1.19422818633651e-13,"CSK","15:74782057-74803198","+","protein_coding"
"ENSG00000162695",692.205720487326,2.27622826142697,0.310166505680905,3.65998794065221e-14,1.20043659703844e-13,"SLC30A7","1:100896076-100981757","+","protein_coding"
"ENSG00000279347",39.943029146705,10.8578455518003,2.97761887402773,3.66309680965092e-14,1.20125397313961e-13,"AC021945.1","8:119838736-119840385","-","TEC"
"ENSG00000082701",1156.03143457103,2.19737753602702,0.2991912501857,3.73004221579586e-14,1.22300172045186e-13,"GSK3B","3:119821323-120094417","-","protein_coding"
"ENSG00000224389",39.6101776941888,6.71157343209852,0.921010221930751,3.73334875910669e-14,1.22387982549002e-13,"C4B","6:32014795-32035418","+","protein_coding"
"ENSG00000132623",755.266264537438,2.63744800542118,0.36114997303666,3.7343535124298e-14,1.22400318088325e-13,"ANKEF1","20:9986126-10058303","+","protein_coding"
"ENSG00000102038",2748.779789735,2.36340954352,0.32231786344299,3.74366532336222e-14,1.22684882782774e-13,"SMARCA1","X:129446501-129523500","-","protein_coding"
"ENSG00000131408",2212.58731557309,2.25930503330767,0.307869198220464,3.74748191125627e-14,1.22768642058246e-13,"NR1H2","19:50329653-50383387","+","protein_coding"
"ENSG00000165055",1640.07892300548,2.38552726689632,0.325606963227547,3.74686296046607e-14,1.22768642058246e-13,"METTL2B","7:128476729-128506602","+","protein_coding"
"ENSG00000176393",2992.34691174448,2.26920567077676,0.309199951546732,3.75091451912414e-14,1.22860429153148e-13,"RNPEP","1:201982372-202006147","+","protein_coding"
"ENSG00000216937",88.0435596575608,3.41675451366256,0.471900310495541,3.75925488623318e-14,1.23112910987519e-13,"CCDC7","10:32446140-32882874","+","protein_coding"
"ENSG00000143867",161.976759293679,3.07698692609466,0.423665633976558,3.7877131891922e-14,1.240240451794e-13,"OSR1","2:19351485-19358623","-","protein_coding"
"ENSG00000138442",1230.69703519062,2.37076175994332,0.323662878877224,3.80877912369108e-14,1.24692859662141e-13,"WDR12","2:202874782-203014798","-","protein_coding"
"ENSG00000269910",35.6075081639361,5.43647683236501,0.75321926435587,3.81214095208185e-14,1.24781944844951e-13,"AL049840.2","14:103694516-103695050","-","lncRNA"
"ENSG00000067606",234.935375278281,2.48492135147028,0.339902713353425,3.84659343640047e-14,1.25888512464015e-13,"PRKCZ","1:2050411-2185395","+","protein_coding"
"ENSG00000149679",219.669001615926,2.55734023491329,0.350306583797113,3.8518969366087e-14,1.26040901776531e-13,"CABLES2","20:62388632-62407285","-","protein_coding"
"ENSG00000146776",134.967637233285,3.13604953128684,0.432436226084412,3.86199220752114e-14,1.26350008791671e-13,"ATXN7L1","7:105605067-105876604","-","protein_coding"
"ENSG00000180488",683.33312556529,2.3445492859719,0.320130725922351,3.89823617536518e-14,1.27514356317454e-13,"MIGA1","1:77779624-77879539","+","protein_coding"
"ENSG00000112658",615.38546947869,2.39679295220901,0.327512958928409,3.91896507320638e-14,1.28170887935797e-13,"SRF","6:43171269-43181506","+","protein_coding"
"ENSG00000165209",704.348772147137,2.22914388414784,0.30398817749938,3.92975931242692e-14,1.28502337758272e-13,"STRBP","9:123109500-123268576","-","protein_coding"
"ENSG00000231584",61.1884373302421,3.87338391819883,0.534985722867684,3.94338521718299e-14,1.28926255648575e-13,"FAHD2CP","2:96010551-96023380","+","transcribed_unprocessed_pseudogene"
"ENSG00000164045",493.391883927857,2.73225049055613,0.374886921547455,3.95128671215957e-14,1.29152422223902e-13,"CDC25A","3:48157146-48188402","-","protein_coding"
"ENSG00000259768",141.67646786952,2.90873734531804,0.400219382123088,3.95162910265062e-14,1.29152422223902e-13,"AC004943.2","16:72665123-72822781","+","lncRNA"
"ENSG00000117676",557.180329512456,2.24550558056259,0.306304330035549,3.95891689087595e-14,1.2936890162198e-13,"RPS6KA1","1:26529761-26575030","+","protein_coding"
"ENSG00000187953",343.176630798509,2.89683050754525,0.398483807282919,4.00018844274559e-14,1.30695638501783e-13,"PMS2CL","7:6710128-6753862","+","transcribed_unprocessed_pseudogene"
"ENSG00000166471",3543.01974693949,2.40826110993091,0.329148409504911,4.00935164089815e-14,1.30973050248461e-13,"TMEM41B","11:9280654-9314636","-","protein_coding"
"ENSG00000152061",320.559356321709,2.61198150861539,0.358231565530935,4.0290470464717e-14,1.3159436571706e-13,"RABGAP1L","1:174159410-174995308","+","protein_coding"
"ENSG00000114354",3599.66765412431,2.3324503038448,0.318391078756298,4.04716749056885e-14,1.32164040989804e-13,"TFG","3:100709331-100748964","+","protein_coding"
"ENSG00000163251",552.056739904035,2.15267474053588,0.293403876303629,4.04917121145864e-14,1.32207306813694e-13,"FZD5","2:207762598-207769906","-","protein_coding"
"ENSG00000102221",465.039786571437,2.26104246259936,0.30876215495728,4.08804159310864e-14,1.33431704486985e-13,"JADE3","X:46912276-47061242","+","protein_coding"
"ENSG00000108784",3817.38875626599,2.38493736716491,0.325984705837601,4.08761603330261e-14,1.33431704486985e-13,"NAGLU","17:42536241-42544449","+","protein_coding"
"ENSG00000125843",660.508183349383,2.44433830653292,0.334615163439006,4.13153464709472e-14,1.34828701050296e-13,"AP5S1","20:3820524-3828838","+","protein_coding"
"ENSG00000166619",1244.85629395982,2.34820851895877,0.321001562995416,4.15913732322228e-14,1.35706749048546e-13,"BLCAP","20:37492472-37527931","-","protein_coding"
"ENSG00000086589",1808.97585876555,2.43214913448352,0.33279887738215,4.1665816535362e-14,1.35926874848025e-13,"RBM22","5:150690792-150701077","-","protein_coding"
"ENSG00000151135",797.552989099972,2.32561536191811,0.317888058721953,4.17577951157406e-14,1.36204122872913e-13,"TMEM263","12:106955719-106978778","+","protein_coding"
"ENSG00000105401",3944.71723123785,2.43982749280288,0.333804983868626,4.18739850122986e-14,1.3656023645337e-13,"CDC37","19:10391133-10420121","-","protein_coding"
"ENSG00000021826",1163.02177353774,2.37099078927766,0.324280362805843,4.19873588490755e-14,1.3690704854254e-13,"CPS1","2:210477682-210679107","+","protein_coding"
"ENSG00000197024",430.280798949225,2.69291703990899,0.369925517584652,4.21270384595184e-14,1.37339504693267e-13,"ZNF398","7:149126416-149182802","+","protein_coding"
"ENSG00000165097",287.220380893235,2.40777545249507,0.329686778060735,4.23037467029746e-14,1.37892513939269e-13,"KDM1B","6:18155329-18223861","+","protein_coding"
"ENSG00000124786",451.959665269384,2.3789753025816,0.325638390389285,4.26517045736143e-14,1.39003446833285e-13,"SLC35B3","6:8411463-8435611","-","protein_coding"
"ENSG00000107338",913.212112353832,2.42458446112669,0.331953945778447,4.26675415360623e-14,1.3903179504038e-13,"SHB","9:37915898-38069227","-","protein_coding"
"ENSG00000069966",1048.04932127029,2.25504099080382,0.308014532463803,4.27090954807683e-14,1.39143918297665e-13,"GNB5","15:52115105-52191369","-","protein_coding"
"ENSG00000231177",37.9571009491256,4.98606196937139,0.694916501787838,4.27237722706298e-14,1.39168454380797e-13,"LINC00852","3:10284419-10285746","+","lncRNA"
"ENSG00000115840",490.762688425365,2.34999844351637,0.321558163491466,4.29315062827683e-14,1.39821741866755e-13,"SLC25A12","2:171783405-171999859","-","protein_coding"
"ENSG00000196387",221.594313175626,2.86872100348113,0.395046569131255,4.30610246809886e-14,1.40220116483353e-13,"ZNF140","12:133079838-133107544","+","protein_coding"
"ENSG00000181789",1975.68507331496,2.33406412023973,0.319124071136342,4.30793495671597e-14,1.40256337708125e-13,"COPG1","3:129249606-129277773","+","protein_coding"
"ENSG00000025708",392.850681154686,2.81712043593684,0.387570612044011,4.31124867558427e-14,1.40340764174627e-13,"TYMP","22:50525752-50530032","-","protein_coding"
"ENSG00000163166",1665.64285796479,2.44212055260444,0.334341164876285,4.32257725155756e-14,1.40686020306375e-13,"IWS1","2:127436207-127526886","-","protein_coding"
"ENSG00000198959",5440.80377261935,2.16980385244967,0.295926297544719,4.32370808975981e-14,1.40699312875793e-13,"TGM2","20:38127385-38166578","-","protein_coding"
"ENSG00000204388",4977.6663237109,2.20064540913252,0.300450667404598,4.38441373688973e-14,1.42650922050893e-13,"HSPA1B","6:31827738-31830254","+","protein_coding"
