"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000165568",248.248481066064,-0.0601188920532629,0.129906894651525,0.115355044432471,0.814418540269979,"AKR1E2","10:4786629-4848062","+","protein_coding",0.802875174972174
"ENSG00000247735",39.4748836796056,-0.0489601238437201,0.125127596595756,0.115381386565835,0.814418540269979,"AC120114.1","16:29926836-29928933","+","lncRNA",0.802875174972174
"ENSG00000106290",2211.88041100717,-0.0693578971150123,0.134145856545848,0.115491451260159,0.814777382044107,"TAF6","7:100107070-100119841","-","protein_coding",0.80322893061248
"ENSG00000143947",38378.2104151366,0.0629368178843912,0.131287897138926,0.115646730135216,0.815454672716638,"RPS27A","2:55231903-55235853","+","protein_coding",0.803896621535915
"ENSG00000166455",37.2185546604882,-0.0486755938982789,0.124962265351142,0.115860808438564,0.815709898510399,"C16orf46","16:81053497-81077267","-","protein_coding",0.804148229822921
"ENSG00000228801",51.5052083965247,-0.0533339955307036,0.126906811088006,0.115860220707119,0.815709898510399,"AC064807.1","8:51899268-51949874","+","lncRNA",0.804148229822921
"ENSG00000264920",33.5807417999056,-0.0456189109160356,0.123737666584335,0.115811774770244,0.815709898510399,"AC018521.5","17:47891229-47895812","-","lncRNA",0.804148229822921
"ENSG00000231789",134.43997894369,0.061017970909854,0.13031960280525,0.116078767580919,0.816826396731819,"PIK3CD-AS2","1:9672426-9687555","-","lncRNA",0.805248903076972
"ENSG00000050165",270.834707543387,-0.0633948449502538,0.1312449477678,0.116623264217968,0.817602043554691,"DKK3","11:11963106-12009769","-","protein_coding",0.8060135560752
"ENSG00000115041",31.5381375610882,-0.0438224666918588,0.123020797321926,0.116763868409299,0.817602043554691,"KCNIP3","2:95297327-95386077","+","protein_coding",0.8060135560752
"ENSG00000131116",2411.53055152503,0.0613594022683781,0.130986740462544,0.116753618022437,0.817602043554691,"ZNF428","19:43607224-43619629","-","protein_coding",0.8060135560752
"ENSG00000140450",27.8897141746804,0.0426724150191669,0.122640580356308,0.116296752018261,0.817602043554691,"ARRDC4","15:97960703-97973833","+","protein_coding",0.8060135560752
"ENSG00000140612",4557.00815370673,0.0618116948123282,0.128263339874571,0.116752068335942,0.817602043554691,"SEC11A","15:84669538-84716460","-","protein_coding",0.8060135560752
"ENSG00000146143",552.635030331354,-0.0692642547662428,0.133698308255951,0.116619829671305,0.817602043554691,"PRIM2","6:57314805-57646850","+","protein_coding",0.8060135560752
"ENSG00000152332",3500.58672911225,0.0657714336012293,0.13221199292259,0.116740939194637,0.817602043554691,"UHMK1","1:162497251-162529631","+","protein_coding",0.8060135560752
"ENSG00000167632",821.318150664201,-0.074612499180883,0.136225082206268,0.116553753642274,0.817602043554691,"TRAPPC9","8:139727725-140458579","-","protein_coding",0.8060135560752
"ENSG00000184500",150.059753509919,0.0673052830052857,0.133086372809763,0.116783311447624,0.817602043554691,"PROS1","3:93873033-93980003","-","protein_coding",0.8060135560752
"ENSG00000198692",1080.11678484513,0.0678270458914528,0.133484975759479,0.116664338357307,0.817602043554691,"EIF1AY","Y:20575776-20593154","+","protein_coding",0.8060135560752
"ENSG00000115145",853.592048006071,0.0718604841524935,0.134959169124088,0.117051639697694,0.818909755183072,"STAM2","2:152116801-152175763","-","protein_coding",0.807302732525066
"ENSG00000169087",210.366119153309,0.0676377543997852,0.133102717209402,0.117089153772269,0.818909755183072,"HSPBAP1","3:122739999-122793831","-","protein_coding",0.807302732525066
"ENSG00000107897",1749.99239490985,0.0700052667576137,0.134482760028049,0.117202059698755,0.818964132374972,"ACBD5","10:27195214-27242130","-","protein_coding",0.807356338988207
"ENSG00000280614",1073.12492071094,-0.0246677073425897,0.117179029581023,0.117215990161105,0.818964132374972,"FP236383.2","21:8393419-8394341","-","lncRNA",0.807356338988207
"ENSG00000108021",1157.78977453853,0.0608315024542555,0.129950190672586,0.117398843881955,0.819409383705762,"TASOR2","10:5684838-5763740","+","protein_coding",0.807795279437668
"ENSG00000157578",24.2544542765764,-0.0411160876236854,0.122022332383822,0.117354373477548,0.819409383705762,"LCA5L","21:39405844-39445805","-","protein_coding",0.807795279437668
"ENSG00000249348",20.0143792424211,0.0370322140695652,0.12065323006551,0.117503795273124,0.819726020067122,"UGDH-AS1","4:39528019-39594707","+","lncRNA",0.808107427874202
"ENSG00000163807",940.628125765725,0.0705403560015208,0.135737417449308,0.117747465436461,0.820593658566054,"KIAA1143","3:44737661-44761619","-","protein_coding",0.808962768681413
"ENSG00000182326",358.463184405083,0.0601187397608654,0.129766829996969,0.117720935952461,0.820593658566054,"C1S","12:6988259-7071032","+","protein_coding",0.808962768681413
"ENSG00000186166",98.9683175480561,-0.0490978700773019,0.125087536857848,0.117809670329476,0.82061146061904,"CCDC84","11:118998138-119015793","+","protein_coding",0.80898031841254
"ENSG00000008130",1365.76249634197,-0.064414073742525,0.131954195964408,0.118050883528471,0.821875508452011,"NADK","1:1751232-1780457","-","protein_coding",0.810226449946742
"ENSG00000103264",670.51409095752,-0.0621799353483382,0.130453364118128,0.118423922975215,0.823323159604989,"FBXO31","16:87326987-87392142","-","protein_coding",0.81165358245328
"ENSG00000127922",4394.09756990328,0.0643860472356314,0.131613904669511,0.118486343430037,0.823323159604989,"SEM1","7:96481626-96709891","-","protein_coding",0.81165358245328
"ENSG00000205133",365.62127820515,0.0642686991976598,0.131271552864667,0.11852932021242,0.823323159604989,"TRIQK","8:92883530-93017673","-","protein_coding",0.81165358245328
"ENSG00000242082",48.121766068266,-0.0537089722571305,0.126962821868509,0.118558056202478,0.823323159604989,"SLC5A4-AS1","22:32205115-32278382","+","lncRNA",0.81165358245328
"ENSG00000249199",217.057651744615,0.0613655055017889,0.130550527549337,0.118547303980096,0.823323159604989,"AC026785.3","5:17367588-17375653","-","lncRNA",0.81165358245328
"ENSG00000145214",302.922526261581,-0.0645601235354119,0.131508490778144,0.118863378306073,0.824195310159603,"DGKQ","4:958887-986895","-","protein_coding",0.812513371363421
"ENSG00000183979",48.1879883570569,-0.0470784939875864,0.124224951462275,0.118785886426146,0.824195310159603,"NPB","17:81900745-81902905","+","protein_coding",0.812513371363421
"ENSG00000277758",84.236503314241,-0.0587164175884172,0.129063093114728,0.118815004300564,0.824195310159603,"FO681492.1","10:47750864-47763592","-","protein_coding",0.812513371363421
"ENSG00000261040",67.6193193245053,0.0457376285785387,0.12373518364377,0.118998351122051,0.824696572923741,"WFDC21P","17:60083566-60091885","-","transcribed_unitary_pseudogene",0.81300752935414
"ENSG00000285872",21.8330629713105,-0.0396933520513545,0.121493987434903,0.119055563991172,0.824696572923741,"AC007240.1","2:10287800-10302485","-","lncRNA",0.81300752935414
"ENSG00000021574",733.755312806475,0.062309746216979,0.130474788871333,0.119465187082142,0.824842553516087,"SPAST","2:32063547-32157637","+","protein_coding",0.813151440853973
"ENSG00000027697",242.6215900437,0.0598905594729163,0.129726715831411,0.119476669565614,0.824842553516087,"IFNGR1","6:137197484-137219449","-","protein_coding",0.813151440853973
"ENSG00000122435",179.328985782872,0.0637641136922305,0.132075115373152,0.119453885197723,0.824842553516087,"TRMT13","1:100133150-100150498","+","protein_coding",0.813151440853973
"ENSG00000163576",21.5800536142651,0.0386754659850738,0.121145233864167,0.119438785990513,0.824842553516087,"EFHB","3:19879472-19947025","-","protein_coding",0.813151440853973
"ENSG00000178691",2083.41822258794,0.0676421592181874,0.133095770956986,0.119236128808991,0.824842553516087,"SUZ12","17:31937007-32001038","+","protein_coding",0.813151440853973
"ENSG00000179532",73.9678221454467,-0.0534442311966432,0.126751806918748,0.119471899358267,0.824842553516087,"DNHD1","11:6497260-6593758","+","protein_coding",0.813151440853973
"ENSG00000180758",237.298998222436,-0.0636098991255376,0.131113440588573,0.119496344345247,0.824842553516087,"GPR157","1:9100305-9129102","-","protein_coding",0.813151440853973
"ENSG00000110237",338.729165117169,-0.0527994230800019,0.126536898390481,0.119574863415554,0.824970609833387,"ARHGEF17","11:73308289-73369388","+","protein_coding",0.813277682132965
"ENSG00000130829",148.318319378866,0.0482095525170282,0.124697079336541,0.119807853976681,0.825680310792464,"DUSP9","X:153642492-153651326","+","protein_coding",0.813977323967627
"ENSG00000170837",117.703941314049,0.0479618849646218,0.124604661581797,0.119751913081286,0.825680310792464,"GPR27","3:71754050-71756496","+","protein_coding",0.813977323967627
"ENSG00000186260",744.708047647422,-0.068595931224499,0.133180265053069,0.119857787355713,0.825680310792464,"MRTFB","16:14071321-14266773","+","protein_coding",0.813977323967627
"ENSG00000151692",558.397442622396,-0.0705337911365627,0.134031029406693,0.119938254274369,0.825821103129378,"RNF144A","2:6917412-7068286","+","protein_coding",0.814116120749067
"ENSG00000151632",108267.975370763,0.0633833338365139,0.128441906224887,0.120507371993571,0.82833932741435,"AKR1C2","10:4987400-5018031","-","protein_coding",0.816598652350995
"ENSG00000166444",252.917307418625,-0.0616109818568527,0.130159864862609,0.12050946442675,0.82833932741435,"ST5","11:8693351-8910951","-","protein_coding",0.816598652350995
"ENSG00000177200",476.260135701668,0.0576673740316791,0.128604544789903,0.120605049997161,0.82833932741435,"CHD9","16:53055033-53329150","+","protein_coding",0.816598652350995
"ENSG00000215032",26.0724295965874,0.0153498512490862,0.115422004160349,0.120453821074571,0.82833932741435,"GNL3LP1","5:60891935-60893577","-","processed_pseudogene",0.816598652350995
"ENSG00000284976",334.153037145396,-0.0491143646087689,0.124989058812617,0.120595689148047,0.82833932741435,"BX255925.3","9:137217452-137219361","+","protein_coding",0.816598652350995
"ENSG00000060656",232.752180580611,0.0624881797984902,0.13059911418291,0.121272323086177,0.830434718116741,"PTPRU","1:29236516-29326813","+","protein_coding",0.818664343508099
"ENSG00000169621",51.9306441439761,-0.0499181625284891,0.125301477564316,0.121042129142435,0.830434718116741,"APLF","2:68467572-68655862","+","protein_coding",0.818664343508099
"ENSG00000213999",75.5483065699283,0.0505112606871869,0.125577632237568,0.121130351609065,0.830434718116741,"MEF2B","19:19145567-19192131","-","protein_coding",0.818664343508099
"ENSG00000228409",44.5423377237362,0.042915362851593,0.122627753751915,0.121243155504097,0.830434718116741,"CCT6P1","7:65751142-65763354","+","transcribed_unprocessed_pseudogene",0.818664343508099
"ENSG00000235453",214.71081146811,0.0640932642143107,0.131264423372208,0.12098647292892,0.830434718116741,"SMIM27","9:32551144-32568621","+","protein_coding",0.818664343508099
"ENSG00000273275",25.1930115610974,0.0421755561638696,0.122354739109422,0.12120200059667,0.830434718116741,"AC017083.2","2:68179833-68180532","+","lncRNA",0.818664343508099
"ENSG00000149503",915.381893740735,-0.0624799937053559,0.130412327936551,0.121526286800334,0.831759764931441,"INCENP","11:62123998-62153169","+","protein_coding",0.819970609439674
"ENSG00000121931",610.136443536828,0.0681627416868328,0.133331804415299,0.121851843912696,0.833158954625726,"LRIF1","1:110947190-110963965","-","protein_coding",0.82134996736815
"ENSG00000132467",866.879128861652,0.0644021823736514,0.131752903435846,0.121848498930272,0.833158954625726,"UTP3","4:70688532-70690551","+","protein_coding",0.82134996736815
"ENSG00000091129",1018.25574903266,0.0637704631328629,0.13149063762044,0.121914003516349,0.83316986903846,"NRCAM","7:108147623-108456717","-","protein_coding",0.821360727082719
"ENSG00000073711",80.4984299675707,-0.0552806832127647,0.127429208481205,0.122016811507905,0.833458428954443,"PPP2R3A","3:135965728-136147894","+","protein_coding",0.821645197022411
"ENSG00000130935",2556.47026269303,0.0696059437642926,0.134319065394976,0.122185858062989,0.833990975644961,"NOL11","17:67717931-67744531","+","protein_coding",0.82217019552894
"ENSG00000163389",84.6307145422647,-0.0573104952179113,0.12826773828956,0.122216021436377,0.833990975644961,"POGLUT1","3:119468963-119494708","+","protein_coding",0.82217019552894
"ENSG00000069956",2925.85707528526,0.0671373307250907,0.132626053956806,0.122816115900498,0.835522710088322,"MAPK6","15:51952106-52067375","+","protein_coding",0.82368021955027
"ENSG00000101843",3084.41031032381,0.0650723690857763,0.131430629369998,0.122577923339381,0.835522710088322,"PSMD10","X:108084207-108091549","-","protein_coding",0.82368021955027
"ENSG00000119013",1828.37274198879,0.0708749553602018,0.135908237379123,0.122798906414311,0.835522710088322,"NDUFB3","2:201071433-201085750","+","protein_coding",0.82368021955027
"ENSG00000139438",192.314406790722,-0.0454539881821386,0.123507121779004,0.122853482097495,0.835522710088322,"FAM222A","12:109714228-109770507","+","protein_coding",0.82368021955027
"ENSG00000182318",130.517431555708,-0.0652625301155197,0.13154822140613,0.12286562786281,0.835522710088322,"ZSCAN22","19:58326994-58342332","+","protein_coding",0.82368021955027
"ENSG00000197933",79.0751407342786,0.0545532810489859,0.127159117277032,0.122756476746147,0.835522710088322,"ZNF823","19:11721265-11739009","-","protein_coding",0.82368021955027
"ENSG00000285976",8865.75049392318,0.0663744702925832,0.13048491657761,0.122508900884988,0.835522710088322,"AL135905.2","6:63572012-63583587","+","protein_coding",0.82368021955027
"ENSG00000089682",235.157768643718,0.0699754983575644,0.133425008498077,0.12380532037694,0.835847134527647,"RBM41","X:107064420-107118823","-","protein_coding",0.824000045678494
"ENSG00000105255",324.322076374845,-0.0552498709161364,0.12726704278865,0.124374092562448,0.835847134527647,"FSD1","19:4304598-4323843","+","protein_coding",0.824000045678494
"ENSG00000116830",694.688191813413,-0.0694311085599469,0.133192538381604,0.12337940724215,0.835847134527647,"TTF2","1:117060326-117107453","+","protein_coding",0.824000045678494
"ENSG00000122406",25285.3078816761,0.0651151047105048,0.131639768121739,0.124254847967342,0.835847134527647,"RPL5","1:92832013-92841924","+","protein_coding",0.824000045678494
"ENSG00000124299",4174.27698789295,-0.064070463829801,0.130923214835237,0.124089241808781,0.835847134527647,"PEPD","19:33386950-33521791","-","protein_coding",0.824000045678494
"ENSG00000127054",1407.11906820608,-0.0577005488210785,0.128272002161087,0.123255682481487,0.835847134527647,"INTS11","1:1311585-1324691","-","protein_coding",0.824000045678494
"ENSG00000136108",1010.79564637131,0.0662880316674483,0.131834665236372,0.123780459481457,0.835847134527647,"CKAP2","13:52455429-52476628","+","protein_coding",0.824000045678494
"ENSG00000139737",63.1845853183409,0.0553542093132247,0.127414918951076,0.124438932714765,0.835847134527647,"SLAIN1","13:77697687-77764242","+","protein_coding",0.824000045678494
"ENSG00000140471",187.567175156118,0.0626222621147815,0.130459605553787,0.123903953201101,0.835847134527647,"LINS1","15:100559369-100603230","-","protein_coding",0.824000045678494
"ENSG00000146409",83.9361871716778,-0.0548452705897347,0.127160069827937,0.123720823354492,0.835847134527647,"SLC18B1","6:132769370-132813339","-","protein_coding",0.824000045678494
"ENSG00000149600",2956.12754099808,0.0686838828091081,0.134157263468782,0.123642639837949,0.835847134527647,"COMMD7","20:32702691-32743997","-","protein_coding",0.824000045678494
"ENSG00000149679",524.689057700309,-0.0629495203411134,0.130313297575423,0.124089694757127,0.835847134527647,"CABLES2","20:62388632-62407285","-","protein_coding",0.824000045678494
"ENSG00000151136",1699.41296507426,-0.0765168535135212,0.136029198559199,0.124219227577276,0.835847134527647,"BTBD11","12:107318421-107659642","+","protein_coding",0.824000045678494
"ENSG00000153250",2267.32319248568,0.0713671791673524,0.135816628647558,0.123544638854783,0.835847134527647,"RBMS1","2:160272151-160493807","-","protein_coding",0.824000045678494
"ENSG00000160298",182.610250791312,-0.0596687790996102,0.129050033483585,0.124277185405958,0.835847134527647,"C21orf58","21:46300181-46323875","-","protein_coding",0.824000045678494
"ENSG00000163516",294.722165956814,-0.0670243212215523,0.13220113880052,0.123060968589115,0.835847134527647,"ANKZF1","2:219229757-219236669","+","protein_coding",0.824000045678494
"ENSG00000175879",175.250779605991,0.0633702006519216,0.130873837274553,0.123119503999195,0.835847134527647,"HOXD8","2:176129694-176132695","+","protein_coding",0.824000045678494
"ENSG00000179083",53.9568069470995,0.0509630766112448,0.125628728638905,0.123936639190159,0.835847134527647,"FAM133A","X:93674013-93712274","+","protein_coding",0.824000045678494
"ENSG00000185386",248.933677570814,-0.0513459387054189,0.125749314242564,0.123957793764328,0.835847134527647,"MAPK11","22:50263713-50270767","-","protein_coding",0.824000045678494
"ENSG00000197170",3633.59824891499,0.06693083072697,0.131902784797556,0.124350953372888,0.835847134527647,"PSMD12","17:67337916-67366605","-","protein_coding",0.824000045678494
"ENSG00000198265",638.444421229788,0.0647146632198902,0.131503023723916,0.124493041989325,0.835847134527647,"HELZ","17:67070444-67245989","-","protein_coding",0.824000045678494
"ENSG00000205746",189.325919002447,-0.0469422703894545,0.124025936773469,0.124209665603379,0.835847134527647,"AC126755.1","16:18334400-18352476","-","transcribed_unprocessed_pseudogene",0.824000045678494
"ENSG00000234753",30.2101776267955,0.0425202230818119,0.122411318889885,0.12376599303991,0.835847134527647,"FOXP4-AS1","6:41494853-41548621","-","lncRNA",0.824000045678494
"ENSG00000237976",30.3811036524125,0.0372437080258135,0.120600827254341,0.124347065361453,0.835847134527647,"AL391069.2","1:151346967-151348027","+","lncRNA",0.824000045678494
"ENSG00000272047",978.958011644617,0.0658787443304912,0.13181250413115,0.123577483351839,0.835847134527647,"GTF2H5","6:158168350-158199344","+","protein_coding",0.824000045678494
"ENSG00000280303",26.6661246937269,-0.0354581519860312,0.119990488763194,0.1244483858126,0.835847134527647,"ERICD","8:140636281-140638283","+","lncRNA",0.824000045678494
"ENSG00000099957",30.1529917336599,0.0394255954686566,0.121302995869809,0.124596057286398,0.836064231113538,"P2RX6","22:21009808-21028830","+","protein_coding",0.824214065191514
"ENSG00000204366",193.416938906059,-0.0599614056555476,0.129213090375689,0.12464692433044,0.836064231113538,"ZBTB12","6:31899607-31901992","-","protein_coding",0.824214065191514
"ENSG00000174738",499.386792989489,0.0657150902517256,0.132268211982412,0.124763740163364,0.836439948064036,"NR1D2","3:23945286-23980617","+","protein_coding",0.824584456823648
"ENSG00000143217",23.8405346963263,0.0399354703568329,0.121478593205563,0.124853751439497,0.836635683659601,"NECTIN4","1:161070998-161089558","-","protein_coding",0.824777418111692
"ENSG00000285943",28.9541896706832,0.0398995497033663,0.121460742929577,0.125114299342576,0.837973425538372,"AC112128.1","3:113361901-113515151","-","protein_coding",0.826096199170667
"ENSG00000110318",125.598712786565,0.0487083275940217,0.1247358435737,0.125202766183522,0.838157885346333,"CEP126","11:101915012-102001058","+","protein_coding",0.826278044491309
"ENSG00000204371",1356.68303497157,-0.0632033236618331,0.130544941333804,0.125307854846446,0.83819331685441,"EHMT2","6:31879759-31897687","-","protein_coding",0.826312973802026
"ENSG00000213326",21.4276077069321,0.0325495873714335,0.119136744183253,0.125329915880608,0.83819331685441,"RPS7P11","17:46721582-46722167","-","processed_pseudogene",0.826312973802026
"ENSG00000168303",959.436524303604,0.0646722464915609,0.131503114882065,0.125427445825335,0.838437984557403,"MPLKIP","7:40126023-40134652","-","protein_coding",0.82655417364601
"ENSG00000126458",2873.92082462781,-0.0595238502765089,0.128981616992507,0.125568303613235,0.838971905200232,"RRAS","19:49635292-49640143","-","protein_coding",0.827080526630791
"ENSG00000101596",722.863095027722,0.0628791681883223,0.130617264085039,0.125805825957406,0.839670049335013,"SMCHD1","18:2655738-2805017","+","protein_coding",0.827768775444702
"ENSG00000135164",416.742914452103,0.0624440304865165,0.13051120332971,0.125740148070105,0.839670049335013,"DMTF1","7:87152361-87196337","+","protein_coding",0.827768775444702
"ENSG00000137845",906.370535248618,0.0671944218149021,0.132215570368599,0.125875012313458,0.839670049335013,"ADAM10","15:58588809-58749791","-","protein_coding",0.827768775444702
"ENSG00000137947",401.36523716458,0.0675341998278148,0.132224601742499,0.125916937688314,0.839670049335013,"GTF2B","1:88852633-88891944","-","protein_coding",0.827768775444702
"ENSG00000105971",4287.15843861738,0.063144327437302,0.130995262107724,0.126128872834143,0.840392114853315,"CAV2","7:116287380-116508541","+","protein_coding",0.82848060658641
"ENSG00000108852",462.517578302966,-0.0665638074115246,0.131759123700113,0.12614739530218,0.840392114853315,"MPP2","17:43875357-43909711","-","protein_coding",0.82848060658641
"ENSG00000101166",3863.73770481769,0.0669184722488253,0.13184454595895,0.126244713047089,0.840633357884223,"PRELID3B","20:59033145-59042809","-","protein_coding",0.828718430298757
"ENSG00000113643",3911.23217381273,0.0634642124310486,0.130852630570013,0.126417907753388,0.841379369600076,"RARS","5:168486451-168519301","+","protein_coding",0.829453868230583
"ENSG00000103197",1208.57865519799,-0.0666253429682077,0.131499595326033,0.126658858872243,0.84198674081529,"TSC2","16:2047967-2089491","+","protein_coding",0.830052630717652
"ENSG00000142156",58.3846894104337,-0.0451129009531206,0.123226301947396,0.126692778475514,0.84198674081529,"COL6A1","21:45981737-46005050","+","protein_coding",0.830052630717652
"ENSG00000157107",385.159152363618,0.0604643210630078,0.129441282827998,0.126682111164838,0.84198674081529,"FCHO2","5:72956041-73090522","+","protein_coding",0.830052630717652
"ENSG00000186088",149.329214164955,0.0621761756661482,0.130149654640855,0.126755290130322,0.841995425554245,"GSAP","7:77310751-77416349","-","protein_coding",0.830061192361283
"ENSG00000139832",37.2955480980415,0.0445815679901562,0.12309265037602,0.127039794724831,0.84336722783832,"RAB20","13:110523066-110561722","-","protein_coding",0.831413551061871
"ENSG00000178252",2848.09343181616,-0.0604539917960571,0.129211859143972,0.12713550288789,0.84336722783832,"WDR6","3:49007062-49015953","+","protein_coding",0.831413551061871
"ENSG00000214174",401.859418994584,0.0682922313418646,0.132685436782366,0.127145717128493,0.84336722783832,"AMZ2P1","17:64966550-64975576","-","transcribed_unprocessed_pseudogene",0.831413551061871
"ENSG00000226360",42.1254253596599,0.0452980318294694,0.123340436439861,0.127208332500762,0.843375918174934,"RPL10AP6","3:61742455-61743106","-","processed_pseudogene",0.831422118223821
"ENSG00000144369",226.129258806117,0.0559658378728091,0.127564649778532,0.127291613522269,0.843521544906484,"FAM171B","2:186694060-186765959","+","protein_coding",0.831565680878393
"ENSG00000068028",344.669194621377,-0.0554624111854752,0.127248301957099,0.127419514409174,0.843700003471574,"RASSF1","3:50329782-50340980","-","protein_coding",0.831741610016284
"ENSG00000138496",196.987130933094,-0.0686336472086806,0.13234667599861,0.127544549248004,0.843700003471574,"PARP9","3:122527924-122564577","-","protein_coding",0.831741610016284
"ENSG00000196352",244.538853553717,0.0623523702602636,0.130116317096038,0.127563858924248,0.843700003471574,"CD55","1:207321376-207386804","+","protein_coding",0.831741610016284
"ENSG00000274333",481.41626359459,0.0563703839197108,0.12767436451127,0.127526876616518,0.843700003471574,"CU633967.1","21:5553637-5614880","+","lncRNA",0.831741610016284
"ENSG00000119878",1706.50239961292,0.0696718729694781,0.132995138282395,0.127628494175824,0.843721861786068,"CRIPT","2:46616416-46625742","+","protein_coding",0.831763158516479
"ENSG00000106049",1745.23088172249,-0.0708927006431101,0.133231905203683,0.127822637286478,0.844588556569331,"HIBADH","7:27525442-27662883","-","protein_coding",0.832617568984012
"ENSG00000113389",1201.73746597121,0.0674573537046474,0.132081004322187,0.127882384483093,0.844588556569331,"NPR3","5:32689070-32791724","+","protein_coding",0.832617568984012
"ENSG00000162063",1033.14156336577,-0.063983759718543,0.13053735147881,0.128021430137652,0.84510115854303,"CCNF","16:2429394-2458854","+","protein_coding",0.833122905465164
"ENSG00000128513",537.282749749827,0.0668232683344295,0.131771438476451,0.128091899901316,0.84516079949276,"POT1","7:124822386-124929983","-","protein_coding",0.833181701078945
"ENSG00000074211",2232.55516572512,-0.069275414774782,0.132431544308892,0.128817710298909,0.845209280245031,"PPP2R2C","4:6320578-6563600","-","protein_coding",0.833229494677123
"ENSG00000112110",3492.0996074615,0.0657394355483584,0.131382798022059,0.12874727519941,0.845209280245031,"MRPL18","6:159789812-159798436","+","protein_coding",0.833229494677123
"ENSG00000116711",709.810015486441,0.0521828790914742,0.12596946213825,0.128829575138746,0.845209280245031,"PLA2G4A","1:186828949-186988981","+","protein_coding",0.833229494677123
"ENSG00000122873",1342.78449771259,0.0588531567906039,0.127172879265366,0.129082263414612,0.845209280245031,"CISD1","10:58269162-58289586","+","protein_coding",0.833229494677123
"ENSG00000124313",1583.63485462775,0.0736129762787117,0.135690494884172,0.128539962618112,0.845209280245031,"IQSEC2","X:53225828-53321350","-","protein_coding",0.833229494677123
"ENSG00000136295",1510.01143701798,-0.0621069389293225,0.12903764798505,0.128673508788814,0.845209280245031,"TTYH3","7:2631986-2664802","+","protein_coding",0.833229494677123
"ENSG00000144724",83.7742244952189,0.0568231013210843,0.127760228313203,0.128916068207142,0.845209280245031,"PTPRG","3:61561569-62297609","+","protein_coding",0.833229494677123
"ENSG00000148175",934.775854157888,0.0664865649911145,0.131631376869819,0.128655325050308,0.845209280245031,"STOM","9:121338988-121370304","-","protein_coding",0.833229494677123
"ENSG00000151917",59.5575871328597,0.0481294045014589,0.124352245096735,0.128864453623836,0.845209280245031,"BEND6","6:56955107-57027346","+","protein_coding",0.833229494677123
"ENSG00000160049",2364.68974951539,-0.0668409418887826,0.131292338226814,0.129014267501137,0.845209280245031,"DFFA","1:10456522-10472529","-","protein_coding",0.833229494677123
"ENSG00000163634",1895.9069876539,0.0606910574875776,0.129414052876891,0.128163073404357,0.845209280245031,"THOC7","3:63833870-63863868","-","protein_coding",0.833229494677123
"ENSG00000165240",140.723241556528,0.0535018903262424,0.126499495835791,0.128750492284842,0.845209280245031,"ATP7A","X:77910656-78050395","+","protein_coding",0.833229494677123
"ENSG00000166831",480.233294510943,-0.0585863799592063,0.12835515664721,0.128411330716836,0.845209280245031,"RBPMS2","15:64739891-64775589","-","protein_coding",0.833229494677123
"ENSG00000187800",34.6164621689164,-0.0330118420591088,0.119203323704824,0.128918151982725,0.845209280245031,"PEAR1","1:156893698-156916434","+","protein_coding",0.833229494677123
"ENSG00000205765",1286.9868566696,0.0654563037879748,0.131184044465204,0.129043435477748,0.845209280245031,"C5orf51","5:41904188-41921636","+","protein_coding",0.833229494677123
"ENSG00000243414",30.8887439347994,-0.0207080436119866,0.116281193946459,0.128463640192158,0.845209280245031,"TICAM2","5:115578650-115602479","-","protein_coding",0.833229494677123
"ENSG00000116525",107.852159820792,-0.0592637551748956,0.128585590473083,0.129282693487622,0.845604980167941,"TRIM62","1:33145399-33182059","-","protein_coding",0.833619586048002
"ENSG00000128578",104.606045092229,-0.0610528429834209,0.12931092420842,0.129264007688328,0.845604980167941,"STRIP2","7:129434432-129488399","+","protein_coding",0.833619586048002
"ENSG00000169180",2615.2653663263,-0.0595309237497283,0.128352027494862,0.129327097352137,0.845604980167941,"XPO6","16:28097979-28211920","-","protein_coding",0.833619586048002
"ENSG00000176225",492.032930096522,-0.070469190700577,0.13298277404907,0.129538472857581,0.846584689359495,"RTTN","18:70003031-70205945","-","protein_coding",0.834585409085785
"ENSG00000164620",151.620405565429,-0.049811251391969,0.124908998632143,0.129690691256321,0.847177036853374,"RELL2","5:141636950-141641064","+","protein_coding",0.835169360793999
"ENSG00000269814",22.1075885229012,0.035817807466913,0.120037919120547,0.129818510513149,0.847609515486184,"AC008403.3","19:48513207-48513660","-","lncRNA",0.835595709582516
"ENSG00000118200",1255.9451500688,0.0574855176856362,0.127345199856064,0.129951886995339,0.848077850756581,"CAMSAP2","1:200739558-200860704","+","protein_coding",0.836057406785579
"ENSG00000107719",473.978550881442,-0.0587972268458799,0.128343853713563,0.130112626635978,0.848724231688551,"PALD1","10:70478767-70568450","+","protein_coding",0.836694626075408
"ENSG00000101049",142.830750557573,-0.0630503381341906,0.130078866523457,0.130247662931828,0.849202416565481,"SGK2","20:43558968-43588237","+","protein_coding",0.837166033279137
"ENSG00000108528",2953.94890533148,-0.0624969782175345,0.129418319502763,0.130364994481795,0.849564769818122,"SLC25A11","17:4937130-4940053","-","protein_coding",0.837523250627135
"ENSG00000174705",931.345776011247,-0.062411913599774,0.129726370788481,0.130452194235386,0.849730509515245,"SH3PXD2B","5:172325000-172454525","-","protein_coding",0.837686641171123
