"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000149311",1086.60168224268,2.42494079180271,0.35667247841112,1.6044846125823e-12,1.26985759683694e-11,"ATM","11:108222484-108369102","+","protein_coding",2.34174304604339e-12
"ENSG00000188010",450.730915376119,-1.81890351507966,0.2651819383212,1.60895281293409e-12,1.27269578865203e-11,"MORN2","2:38875962-38929072","+","protein_coding",2.34697695255612e-12
"ENSG00000100225",2050.32228793014,-1.69405382323101,0.246359399443635,1.61559700101421e-12,1.27725115236346e-11,"FBXO7","22:32474676-32498829","+","protein_coding",2.35537749393965e-12
"ENSG00000122644",1013.13456915873,-1.62771971541221,0.236450846141935,1.64646723122658e-12,1.3009435494051e-11,"ARL4A","7:12686856-12690958","+","protein_coding",2.39906861816851e-12
"ENSG00000106080",349.178679722917,1.88647655351243,0.275370326090072,1.65436909144001e-12,1.30647166126417e-11,"FKBP14","7:30010587-30026684","-","protein_coding",2.4092630033783e-12
"ENSG00000138867",1551.3169814787,-1.74425951836108,0.254059958017762,1.66098913464348e-12,1.31098201502386e-11,"GUCD1","22:24540423-24555935","-","protein_coding",2.41758054195763e-12
"ENSG00000171863",26915.8574821091,-1.64356131334264,0.238396265511239,1.68006439924153e-12,1.32531269285166e-11,"RPS7","2:3575260-3580920","+","protein_coding",2.44400772972413e-12
"ENSG00000136810",19419.0105265935,-1.55043468630637,0.225002736557394,1.71959367190109e-12,1.35575396164967e-11,"TXN","9:110243810-110256507","-","protein_coding",2.50014444119323e-12
"ENSG00000188428",244.888971193267,-1.992489512609,0.291913923971631,1.730408266167e-12,1.36353525200751e-11,"BLOC1S5","6:8013567-8064396","-","protein_coding",2.51449391048027e-12
"ENSG00000161980",1059.84422529114,-1.66586044815983,0.242548270252248,1.75693123990451e-12,1.38314830166148e-11,"POLR3K","16:46407-53628","-","protein_coding",2.55066231452281e-12
"ENSG00000184983",1454.78976010501,-1.71928280293414,0.250586194455072,1.75721571731736e-12,1.38314830166148e-11,"NDUFA6","22:42085525-42090955","-","protein_coding",2.55066231452281e-12
"ENSG00000187778",2191.9024371997,-1.69931731325105,0.247620891453847,1.77844458959717e-12,1.39909479491319e-11,"MCRS1","12:49556544-49568145","-","protein_coding",2.58006922579695e-12
"ENSG00000197903",280.851556215728,-2.09798074696251,0.308250439362034,1.78279581456308e-12,1.40175357016436e-11,"HIST1H2BK","6:27146418-27146798","-","protein_coding",2.58497227041465e-12
"ENSG00000179406",170.396882131026,2.63280584670077,0.389263495104311,1.78676876840506e-12,1.40411218902768e-11,"LINC00174","7:66376044-66493566","-","lncRNA",2.58932179695621e-12
"ENSG00000119862",420.050387801258,-1.83832962810107,0.268871962174318,1.84422331877995e-12,1.44847327399876e-11,"LGALSL","2:64453969-64461381","+","protein_coding",2.67112802665056e-12
"ENSG00000167136",639.999113096898,-1.9819606100675,0.29071900782899,1.84821017110612e-12,1.45081481766698e-11,"ENDOG","9:128818500-128822676","+","protein_coding",2.67544606484298e-12
"ENSG00000148120",3908.99350158587,-1.65972362525677,0.241798011350957,1.86003970032142e-12,1.45930684046968e-11,"AOPEP","9:94726701-95087218","+","protein_coding",2.69110619507695e-12
"ENSG00000103591",2552.84002906025,-1.59515587016658,0.232151765835692,1.88044786551621e-12,1.47451640237325e-11,"AAGAB","15:67201033-67255195","-","protein_coding",2.71915413203442e-12
"ENSG00000103121",1471.36076076377,-1.65726778299078,0.241657922693299,1.88356246002322e-12,1.47615639180961e-11,"CMC2","16:80966448-81020270","-","protein_coding",2.72217843481274e-12
"ENSG00000105698",4015.97570115388,-1.72422127384469,0.251905269910729,1.90052027050304e-12,1.48863770156449e-11,"USF2","19:35268962-35279821","+","protein_coding",2.74519520487956e-12
"ENSG00000152944",603.688898188666,-1.76057240706144,0.257359987193443,1.92060585279303e-12,1.50273867918101e-11,"MED21","12:27022546-27066343","+","protein_coding",2.77119880273033e-12
"ENSG00000158201",497.464140556374,2.18131838863935,0.320976929400889,1.91996030284308e-12,1.50273867918101e-11,"ABHD3","18:21650901-21704780","-","protein_coding",2.77119880273033e-12
"ENSG00000160392",894.752374032416,-2.00425219381436,0.294439358456612,1.94619274880017e-12,1.52162644734857e-11,"C19orf47","19:40319536-40348527","-","protein_coding",2.80602971595385e-12
"ENSG00000230082",98.2694303081666,-2.58726757099835,0.382904072898009,1.94685501927187e-12,1.52162644734857e-11,"PRRT3-AS1","3:9947404-9954787","+","lncRNA",2.80602971595385e-12
"ENSG00000133636",162.384462462961,2.51204739340713,0.371294412219351,1.9558812751791e-12,1.52785354836405e-11,"NTS","12:85874295-85882992","+","protein_coding",2.81751310632482e-12
"ENSG00000070413",833.082884730717,1.86413127017244,0.273240768578599,2.07498836124571e-12,1.62001796948339e-11,"DGCR2","22:19036282-19122454","-","protein_coding",2.98747341745453e-12
"ENSG00000138381",1174.89550209035,-1.60389608322533,0.234058077423861,2.07794421100926e-12,1.62144830051063e-11,"ASNSD1","2:189661385-189670831","+","protein_coding",2.99011108938319e-12
"ENSG00000135837",634.794816435317,2.26737201103708,0.334739449378142,2.11954220144182e-12,1.65301377742717e-11,"CEP350","1:179954773-180114875","+","protein_coding",3.04832095185003e-12
"ENSG00000017797",2080.95732507162,-1.66376147767851,0.243231599814306,2.12391548251841e-12,1.65552958302407e-11,"RALBP1","18:9475009-9538114","+","protein_coding",3.0529603462801e-12
"ENSG00000183048",1994.4415122215,-1.89422556064428,0.278196068931598,2.12811426024951e-12,1.65790672499352e-11,"SLC25A10","17:81712236-81721016","+","protein_coding",3.057344031262e-12
"ENSG00000124444",430.158178344125,-1.90225639803715,0.279538826478525,2.14818645197498e-12,1.67264080567161e-11,"ZNF576","19:43596392-43601157","+","protein_coding",3.08451513379642e-12
"ENSG00000146007",2138.5043914346,-1.72191541687624,0.252192594876075,2.20282998473617e-12,1.71426273030062e-11,"ZMAT2","5:140698680-140706676","+","protein_coding",3.16127008081229e-12
"ENSG00000131148",1751.41481755013,-1.75179574490204,0.256802141774432,2.20462533812294e-12,1.71473500692387e-11,"EMC8","16:85771758-85799608","-","protein_coding",3.16214100563179e-12
"ENSG00000106211",9901.4245174422,-1.81194400138399,0.265902935320236,2.21508651052177e-12,1.72194332833018e-11,"HSPB1","7:76302673-76304295","+","protein_coding",3.17543386348365e-12
"ENSG00000111229",5665.10177825488,-1.61873794332984,0.236690378006402,2.22218128315064e-12,1.72652835505102e-11,"ARPC3","12:110434823-110450422","-","protein_coding",3.18388910639137e-12
"ENSG00000114446",637.69307430957,-1.71634795116217,0.251410304802696,2.22792380131697e-12,1.73005837488704e-11,"IFT57","3:108160812-108222435","-","protein_coding",3.19039881222294e-12
"ENSG00000140398",82.5007991577999,3.17698724035926,0.473807300799878,2.23051757359471e-12,1.73052513932889e-11,"NEIL1","15:75346955-75357114","+","protein_coding",3.19125957203455e-12
"ENSG00000180304",2510.85614411323,-1.68072128028238,0.245999575634661,2.230923731045e-12,1.73052513932889e-11,"OAZ2","15:64687573-64703281","-","protein_coding",3.19125957203455e-12
"ENSG00000110455",742.490445332163,2.13589190021679,0.315129699783805,2.25146119841896e-12,1.74551758037554e-11,"ACCS","11:44065925-44084222","+","protein_coding",3.21890711665031e-12
"ENSG00000125652",579.759690198244,-1.92193821386332,0.282805577489686,2.26242577254138e-12,1.75307621086075e-11,"ALKBH7","19:6372794-6375250","+","protein_coding",3.23284597910263e-12
"ENSG00000162377",911.730716358356,-1.58096834081315,0.231001754977856,2.27663671156964e-12,1.76251823561079e-11,"COA7","1:52684449-52698347","-","protein_coding",3.25025800691903e-12
"ENSG00000280789",1586.22056127184,-1.73292338286328,0.254022691882326,2.27705433267155e-12,1.76251823561079e-11,"PAGR1","16:29816152-29822489","+","protein_coding",3.25025800691903e-12
"ENSG00000120705",5591.1581438775,-1.57776907608379,0.230515749950061,2.28002186656779e-12,1.76386892712279e-11,"ETF1","5:138506095-138543236","-","protein_coding",3.2527488157022e-12
"ENSG00000213523",1237.59485751132,-1.85668538321662,0.272978136941909,2.319366232744e-12,1.79334490921921e-11,"SRA1","5:140537340-140558252","-","protein_coding",3.30710544298979e-12
"ENSG00000213753",1432.30604931202,-1.83469773301934,0.269671071523853,2.33521712518633e-12,1.80463378051357e-11,"CENPBD1P1","19:58573503-58605223","+","transcribed_processed_pseudogene",3.32792323855766e-12
"ENSG00000153933",336.634252318551,2.15852017397546,0.319009258910906,2.34669400171607e-12,1.81253217648606e-11,"DGKE","17:56834107-56869567","+","protein_coding",3.34248866218432e-12
"ENSG00000168904",609.155912697062,-1.86823633993955,0.274945896058547,2.3822436983581e-12,1.83900546173947e-11,"LRRC28","15:99251362-99390729","+","protein_coding",3.39130801941187e-12
"ENSG00000162825",226.931985675549,2.06190993475442,0.304280929801349,2.4111323914511e-12,1.86031113068751e-11,"NBPF20","1:145289900-145405778","-","protein_coding",3.43059778089746e-12
"ENSG00000196262",43555.9723543251,-1.60932194636408,0.235657304768763,2.45084045468367e-12,1.88993725709118e-11,"PPIA","7:44796680-44824564","+","protein_coding",3.48523128914263e-12
"ENSG00000099624",1896.09094126514,-1.92159495217,0.28324820799081,2.47244332252259e-12,1.90557757785021e-11,"ATP5F1D","19:1241746-1244825","+","protein_coding",3.5140735880481e-12
"ENSG00000206053",5888.63121456697,-1.62179023167063,0.238212383479255,2.49263409806894e-12,1.9201134419081e-11,"JPT2","16:1678256-1702280","+","protein_coding",3.54087915952365e-12
"ENSG00000177370",1329.97830329497,-1.79391839698006,0.26381800574066,2.49865173421694e-12,1.92372183678132e-11,"TIMM22","17:997129-1003671","+","protein_coding",3.54753339667812e-12
"ENSG00000101000",1585.46284343445,1.6049681305523,0.234912284304931,2.50902245022712e-12,1.93067604863343e-11,"PROCR","20:35172072-35216240","+","protein_coding",3.56035765137089e-12
"ENSG00000105612",729.701503316709,1.84518764847347,0.271508089417406,2.52212280728428e-12,1.93972216756384e-11,"DNASE2","19:12875209-12881466","-","protein_coding",3.57703958968565e-12
"ENSG00000196993",94.524583938622,2.88410329169963,0.430185777626013,2.54319868588367e-12,1.95488921896269e-11,"NPIPB9","16:28751787-28772807","+","protein_coding",3.6050091330665e-12
"ENSG00000198618",667.75217781732,-1.77655953580851,0.261267397474358,2.54916105315647e-12,1.9584289496774e-11,"PPIAP22","21:18857779-18858276","+","processed_pseudogene",3.61153674671916e-12
"ENSG00000175602",1898.05678050439,-2.09726703563068,0.310335023204716,2.55518067354254e-12,1.96200887482021e-11,"CCDC85B","11:65890112-65891635","+","protein_coding",3.618138482874e-12
"ENSG00000157224",524.83819759577,1.89781571820178,0.279592706001171,2.56821439999411e-12,1.97096794484655e-11,"CLDN12","7:90383721-90513402","+","protein_coding",3.63465989439718e-12
"ENSG00000143252",3148.84959312434,-1.52680235327862,0.223365946595251,2.57106547414415e-12,1.97210699951897e-11,"SDHC","1:161314257-161375340","+","protein_coding",3.63676042390919e-12
"ENSG00000163754",1169.13355020088,-1.61513128139212,0.236781411235315,2.57508712855086e-12,1.97414224711646e-11,"GYG1","3:148991341-149027668","+","protein_coding",3.64051362184279e-12
"ENSG00000198522",1636.46482119093,-1.67491304500502,0.246027475714962,2.62913098337594e-12,2.01450354902538e-11,"GPN1","2:27628247-27651508","+","protein_coding",3.71494385583903e-12
"ENSG00000105355",2639.35176337916,-1.71432107424607,0.252302282870479,2.64468185576997e-12,2.0253434084421e-11,"PLIN3","19:4838341-4867694","-","protein_coding",3.73493362908007e-12
"ENSG00000110888",841.166916021011,2.01637101701749,0.298106631082893,2.75396003505795e-12,2.10791169155523e-11,"CAPRIN2","12:30709552-30754951","-","protein_coding",3.88719771230132e-12
"ENSG00000123595",577.554938098793,-1.78569493759825,0.263103873007881,2.75825405471129e-12,2.10851007725788e-11,"RAB9A","X:13689125-13710506","+","protein_coding",3.88830119474023e-12
"ENSG00000136378",119.583082145381,2.74035703868258,0.409555740453877,2.75849755574217e-12,2.10851007725788e-11,"ADAMTS7","15:78759206-78811464","-","protein_coding",3.88830119474023e-12
"ENSG00000164733",9028.82854140474,1.72841371901176,0.254081835988766,2.75912602291577e-12,2.10851007725788e-11,"CTSB","8:11842524-11869448","-","protein_coding",3.88830119474023e-12
"ENSG00000139370",723.535099561614,1.79826260679919,0.264885000629836,2.77344473055479e-12,2.11737594194472e-11,"SLC15A4","12:128793194-128823958","-","protein_coding",3.90465072639582e-12
"ENSG00000141526",1824.65403364495,1.96164997910488,0.289664280713926,2.77366269079258e-12,2.11737594194472e-11,"SLC16A3","17:82228397-82261129","+","protein_coding",3.90465072639582e-12
"ENSG00000166450",350.654093989548,2.10556610119789,0.312139179311182,2.80930623272363e-12,2.14345163012885e-11,"PRTG","15:55611544-55743152","-","protein_coding",3.95273687529006e-12
"ENSG00000113552",2357.91625601562,-1.75215890945519,0.258483522589868,2.83638963874027e-12,2.16297197186811e-11,"GNPDA1","5:141991749-142013041","-","protein_coding",3.98873431676551e-12
"ENSG00000204628",28404.5100220932,-1.59310619604235,0.233980623950307,2.84526271436044e-12,2.16859220511317e-11,"RACK1","5:181236909-181248096","-","protein_coding",3.9990985829254e-12
"ENSG00000116138",365.847976639884,1.97307908825902,0.291780310650145,2.8472245960505e-12,2.16894173557638e-11,"DNAJC16","1:15526813-15592379","+","protein_coding",3.99974315168147e-12
"ENSG00000125818",4294.16080682332,-1.70787237736515,0.251472071560217,2.87451029420043e-12,2.18857174272949e-11,"PSMF1","20:1113240-1189415","+","protein_coding",4.03594282703017e-12
"ENSG00000259956",1745.77714095742,-1.74484618678585,0.257173646638414,2.87602742345415e-12,2.18857192329095e-11,"RBM15B","3:51391285-51397908","+","protein_coding",4.03594316000338e-12
"ENSG00000179604",2777.24189802066,-1.78990665749605,0.264045428837022,2.88159947219676e-12,2.19165615102028e-11,"CDC42EP4","17:73283624-73312005","-","protein_coding",4.04163078108433e-12
"ENSG00000165501",819.081835499663,-1.64691673565852,0.242222286869125,2.89875076514372e-12,2.20353930661189e-11,"LRR1","14:49598761-49614672","+","protein_coding",4.06354449569375e-12
"ENSG00000168374",2659.05032592116,-1.57311471075965,0.231004103332114,2.90308402906498e-12,2.20567121492099e-11,"ARF4","3:57571363-57598220","-","protein_coding",4.06747594554299e-12
"ENSG00000171960",540.965260728138,-1.73260672320275,0.255351996597664,2.92943124738255e-12,2.22451758090713e-11,"PPIH","1:42658423-42676758","+","protein_coding",4.10223050904772e-12
"ENSG00000008282",1674.60501836467,1.57025506505663,0.230450631883177,2.95495127129079e-12,2.24169952245601e-11,"SYPL1","7:106090503-106112576","-","protein_coding",4.13391570921492e-12
"ENSG00000048162",1795.07757989879,-1.68830742094143,0.248614793476852,2.95516529783153e-12,2.24169952245601e-11,"NOP16","5:176383938-176388975","-","protein_coding",4.13391570921492e-12
"ENSG00000165527",3657.4469864539,-1.63260886168238,0.239993132363449,2.96719716731255e-12,2.24964375880113e-11,"ARF6","14:49893082-49897054","+","protein_coding",4.14856566702408e-12
"ENSG00000116954",847.536385527703,-1.67449720075927,0.246628230588876,3.0150590305128e-12,2.28473065610497e-11,"RRAGC","1:38838198-38859772","-","protein_coding",4.21326937708825e-12
"ENSG00000006071",64.1817143450887,3.46472671418732,0.521975069465922,3.02285075202201e-12,2.28823140871844e-11,"ABCC8","11:17392498-17476879","-","protein_coding",4.21972511126579e-12
"ENSG00000254536",108.80447834882,2.81649623646036,0.421617778447261,3.02263642722794e-12,2.28823140871844e-11,"AL360181.3","10:133380017-133420271","+","protein_coding",4.21972511126579e-12
"ENSG00000090932",440.763360914595,-1.93680432563414,0.286876739539825,3.03488210930912e-12,2.29613419366083e-11,"DLL3","19:39498895-39508481","+","protein_coding",4.23429862858718e-12
"ENSG00000108528",2428.56412320139,-1.66944771307037,0.245942472548519,3.07154726247942e-12,2.32265638904891e-11,"SLC25A11","17:4937130-4940053","-","protein_coding",4.28320818094214e-12
"ENSG00000112304",1035.28006651217,-1.87595864632292,0.277807465432219,3.08647949139364e-12,2.33272530653889e-11,"ACOT13","6:24667035-24705065","+","protein_coding",4.30177626099465e-12
"ENSG00000109519",1463.79997372449,-1.72006173442226,0.2536888878897,3.09143424449532e-12,2.33524676856432e-11,"GRPEL1","4:7058895-7068064","-","protein_coding",4.30642608643855e-12
"ENSG00000163577",304.0652952721,-1.81859119889987,0.268894752136392,3.10449598443598e-12,2.34388634554905e-11,"EIF5A2","3:170888418-170908644","-","protein_coding",4.32235832118293e-12
"ENSG00000113108",233.117468226434,2.52178352570024,0.376973733074578,3.12408548024556e-12,2.35744274628572e-11,"APBB3","5:140558268-140564781","-","protein_coding",4.34735766538779e-12
"ENSG00000265241",3468.00481237332,-1.55621281069249,0.228695672685436,3.12703411205612e-12,2.35843430050945e-11,"RBM8A","1:145917714-145927678","-","protein_coding",4.34918618947897e-12
"ENSG00000211450",1567.00730913959,-1.69451411492559,0.249901018476078,3.14553923683416e-12,2.36991332162106e-11,"SELENOH","11:57741250-57743554","+","protein_coding",4.37035464012294e-12
"ENSG00000263956",495.286910370827,2.15336239882218,0.319920576720441,3.1449233166933e-12,2.36991332162106e-11,"NBPF11","1:148102046-148152322","-","protein_coding",4.37035464012294e-12
"ENSG00000101182",7768.50227796169,-1.62943486155017,0.239966505741696,3.15014878250771e-12,2.37214752787167e-11,"PSMA7","20:62136733-62143440","-","protein_coding",4.3744747374975e-12
"ENSG00000074319",1751.86114021714,-1.5885957110144,0.233796881443288,3.15901217673947e-12,2.377580995618e-11,"TSG101","11:18468336-18526951","-","protein_coding",4.38449458959948e-12
"ENSG00000100246",209.807042304547,-2.06102725549265,0.306578387224316,3.25936955193869e-12,2.45183440538955e-11,"DNAL4","22:38778508-38794198","-","protein_coding",4.5214252237199e-12
"ENSG00000223839",80.7748805764147,3.7970492693221,0.572453798268959,3.26251166116271e-12,2.45291913742864e-11,"FAM95B1","9:40321299-40329221","+","transcribed_unprocessed_pseudogene",4.52342557692147e-12
"ENSG00000136026",3203.70861216827,1.76644166297985,0.261157359612432,3.44172672147704e-12,2.58631422590993e-11,"CKAP4","12:106237881-106304279","-","protein_coding",4.76941931795629e-12
"ENSG00000270800",208.207766428795,-4.80778477336595,0.732321167810346,3.46011249113975e-12,2.59877683613557e-11,"RPS10-NUDT3","6:34284887-34426071","-","protein_coding",4.7924016042411e-12
"ENSG00000102359",77.0499007946003,3.21562530230593,0.485374451634676,3.48043665724874e-12,2.6126815864092e-11,"SRPX2","X:100644195-100675788","+","protein_coding",4.8180433394572e-12
"ENSG00000100104",549.408370403479,-1.73357016904786,0.256489607570325,3.49493003367281e-12,2.62219711522783e-11,"SRRD","22:26483877-26494658","+","protein_coding",4.83559091604843e-12
"ENSG00000136930",5249.82478682262,-1.69035470767628,0.249668650924163,3.53203508917151e-12,2.64865916146396e-11,"PSMB7","9:124353465-124415444","-","protein_coding",4.88438954741613e-12
"ENSG00000272068",423.093717912492,2.16703251225639,0.323162076135046,3.57656386294745e-12,2.68065783971978e-11,"AL365181.2","1:156637783-156641004","-","lncRNA",4.94339827601278e-12
"ENSG00000128567",650.60037067959,1.96014811359879,0.291240980656816,3.58167246847665e-12,2.68309295821293e-11,"PODXL","7:131500262-131558217","-","protein_coding",4.9478888754405e-12
"ENSG00000119986",2646.85115023902,-1.87787501280928,0.278755405650505,3.59357203203599e-12,2.69061013379425e-11,"AVPI1","10:97677424-97687241","-","protein_coding",4.96175129094857e-12
"ENSG00000130203",174.812952949616,2.18526934935686,0.325962031080882,3.60580102184401e-12,2.69836603439655e-11,"APOE","19:44905791-44909393","+","protein_coding",4.97605393901436e-12
"ENSG00000103769",4010.51143972685,-1.57641989347833,0.232538028981362,3.60848519311788e-12,2.69897482458812e-11,"RAB11A","15:65726054-65891989","+","protein_coding",4.97717660836025e-12
"ENSG00000115946",1889.65518681295,-1.66393717168438,0.24596882842383,3.62413152270306e-12,2.7078699953164e-11,"PNO1","2:68157888-68176238","+","protein_coding",4.99358018325574e-12
"ENSG00000123364",405.469482960926,-1.92253138195966,0.285768049139117,3.62290139307495e-12,2.7078699953164e-11,"HOXC13","12:53938831-53946544","+","protein_coding",4.99358018325574e-12
"ENSG00000125037",1010.66984300912,1.93174522178113,0.287091516275692,3.7038420778472e-12,2.76599552273185e-11,"EMC3","3:9962537-10011116","-","protein_coding",5.10076940664723e-12
"ENSG00000235194",299.614696393925,2.19224573017481,0.327443928461256,3.75174592103252e-12,2.80032023531594e-11,"PPP1R3E","14:23295643-23302848","-","protein_coding",5.16406757267896e-12
"ENSG00000177853",816.348718236917,2.33082922071419,0.348904719011409,3.80152773492765e-12,2.83601045292327e-11,"ZNF518A","10:96129715-96205288","+","protein_coding",5.2298838650742e-12
"ENSG00000053371",1097.49092003946,-1.69961136983252,0.251846041072073,3.90071929199036e-12,2.90850532014661e-11,"AKR7A2","1:19303965-19312146","-","protein_coding",5.36357157274863e-12
"ENSG00000119946",835.177889202253,1.88733019634667,0.280600198226725,3.93625373670268e-12,2.93348496452202e-11,"CNNM1","10:99329356-99394330","+","protein_coding",5.40963650841894e-12
"ENSG00000143013",686.033243837309,-1.75709975652084,0.260786913783944,3.96344596217032e-12,2.9522250047596e-11,"LMO4","1:87328880-87348923","+","protein_coding",5.44419499672364e-12
"ENSG00000189159",6609.71931020648,-1.67637867511054,0.24835435543318,3.96589037106635e-12,2.95252147955342e-11,"JPT1","17:75135248-75168281","-","protein_coding",5.44474172557614e-12
"ENSG00000259972",262.251902922963,2.49975462989864,0.375347924797203,3.97600977072692e-12,2.958528569987e-11,"AC009120.2","16:74305127-74335346","-","lncRNA",5.45581939466662e-12
"ENSG00000185043",2929.60285925433,-1.72094459639402,0.255375463884349,4.08161112486993e-12,3.03554047987749e-11,"CIB1","15:90229975-90234047","-","protein_coding",5.59783697592754e-12
"ENSG00000105341",3049.78040345324,-1.67817144150555,0.249322135307964,4.13686233342976e-12,3.07504635480292e-11,"DMAC2","19:41431318-41440717","-","protein_coding",5.67068971793176e-12
"ENSG00000164465",868.038011678922,1.78832187283475,0.265639191947986,4.15670101147517e-12,3.08820196671286e-11,"DCBLD1","6:117453817-117569858","+","protein_coding",5.6949499678868e-12
"ENSG00000109501",595.55172844519,2.14646147983808,0.321107604554281,4.16457699216558e-12,3.09246098008054e-11,"WFS1","4:6269849-6303265","+","protein_coding",5.70280400991609e-12
"ENSG00000250479",1841.89278724988,-1.86305359687977,0.277546591613931,4.2715771332962e-12,3.17028368720152e-11,"CHCHD10","22:23765834-23768443","-","protein_coding",5.84631678148887e-12
"ENSG00000262333",68.3288500583563,3.03402620809067,0.458302612932702,4.3087124282323e-12,3.19620066398641e-11,"HNRNPA1P16","17:2306761-2307715","+","processed_pseudogene",5.89411025086029e-12
"ENSG00000273033",202.056720766632,2.18336025610983,0.326984596596234,4.340232524315e-12,3.21792779346438e-11,"LINC02035","3:122886941-122892416","+","lncRNA",5.93417722726161e-12
"ENSG00000110063",699.693151934691,-1.75360467075549,0.260774318513383,4.35608277112353e-12,3.22802065853982e-11,"DCPS","11:126304060-126350005","+","protein_coding",5.95278946903103e-12
"ENSG00000110958",14695.59410327,-1.54093496707279,0.228012496003375,4.41371235233522e-12,3.26904732132919e-11,"PTGES3","12:56663341-56688408","-","protein_coding",6.02844669432045e-12
"ENSG00000006756",424.522771432381,1.89369922707165,0.282342827728935,4.45564770340215e-12,3.29841380526866e-11,"ARSD","X:2903972-2929349","-","protein_coding",6.08260139617309e-12
"ENSG00000138326",18230.4252778595,-1.44493754925114,0.214438067657276,4.47918937434274e-12,3.31414073297523e-11,"RPS24","10:78033760-78056813","+","protein_coding",6.11160340685856e-12
"ENSG00000049541",1584.82125806802,-1.72981589783555,0.257358897623707,4.50466742834134e-12,3.33128352927262e-11,"RFC2","7:74231499-74254458","-","protein_coding",6.14321641930905e-12
"ENSG00000076351",1082.9741038785,1.93544346672109,0.28882258925746,4.51797470637162e-12,3.33941286186116e-11,"SLC46A1","17:28394642-28407197","-","protein_coding",6.15820771290416e-12
"ENSG00000172071",352.93594534158,1.95406266599957,0.291756882468733,4.54773039828996e-12,3.35968531421032e-11,"EIF2AK3","2:88556740-88627464","-","protein_coding",6.19559212075678e-12
"ENSG00000099785",481.441940930796,-1.88566168825767,0.281513722574759,4.55092241076243e-12,3.36032285273696e-11,"MARCH2","19:8413270-8439017","+","protein_coding",6.19676780487685e-12
"ENSG00000165629",4349.90659108261,-1.54323162510902,0.228643475928433,4.57030962572623e-12,3.3729118813288e-11,"ATP5F1C","10:7788147-7807815","+","protein_coding",6.21998321913654e-12
"ENSG00000076248",3257.00209423356,-1.67910536241085,0.249535645130072,4.61006106020315e-12,3.40050925238298e-11,"UNG","12:109097574-109110992","+","protein_coding",6.27087550179577e-12
"ENSG00000100258",1124.82166697248,2.07765484975825,0.311313381648794,4.75636645295136e-12,3.50663542070425e-11,"LMF2","22:50502949-50507702","-","protein_coding",6.46658265611654e-12
"ENSG00000108561",10906.5771511755,-1.62496240903104,0.241562000808952,4.76935305663317e-12,3.5144139888204e-11,"C1QBP","17:5432777-5448830","-","protein_coding",6.48092710532056e-12
"ENSG00000143436",1553.39381697581,-1.68158421142612,0.250174830115542,4.78166533312588e-12,3.52168797480042e-11,"MRPL9","1:151759647-151763496","-","protein_coding",6.49434105514308e-12
"ENSG00000123178",597.187398619153,-1.75761801160048,0.261979967076922,4.81289757808173e-12,3.54288195186547e-11,"SPRYD7","13:49912702-49936490","-","protein_coding",6.53342484574584e-12
"ENSG00000127220",249.888183058893,-2.27826234351014,0.343464757718604,4.98064820945417e-12,3.66449731596149e-11,"ABHD8","19:17292131-17310236","-","protein_coding",6.75769560954901e-12
"ENSG00000185344",598.423211866111,1.81257646135245,0.270487349998909,5.0157504084301e-12,3.68844275702495e-11,"ATP6V0A2","12:123712353-123761755","+","protein_coding",6.80185337198983e-12
"ENSG00000130202",2064.06011406471,1.89058737852244,0.281623222652932,5.02014200389429e-12,3.6897915859494e-11,"NECTIN2","19:44846175-44889223","+","protein_coding",6.80434074597729e-12
"ENSG00000090530",890.870179108337,2.06662543735293,0.30995661631532,5.03098136232406e-12,3.69587571769916e-11,"P3H2","3:189956728-190122437","-","protein_coding",6.81556048687713e-12
"ENSG00000158710",15602.190845703,-1.58146369582458,0.235048706569377,5.05663060285447e-12,3.71282780345976e-11,"TAGLN2","1:159918107-159925732","-","protein_coding",6.84682181022922e-12
"ENSG00000160172",259.743375951432,-2.14470376415574,0.322758334210455,5.15305268708354e-12,3.78170112763181e-11,"FAM86C2P","11:67791648-67805336","-","transcribed_unprocessed_pseudogene",6.97383103420796e-12
"ENSG00000168291",2092.53493931705,-1.51105700847823,0.224356486672281,5.15631704551843e-12,3.78217297065277e-11,"PDHB","3:58427630-58433857","-","protein_coding",6.97470115942193e-12
"ENSG00000109133",995.817575305275,1.55801710403952,0.231397602336499,5.201925726328e-12,3.81257794360322e-11,"TMEM33","4:41935129-41960803","+","protein_coding",7.03077093775708e-12
"ENSG00000143553",1031.74257348188,-1.8077062817816,0.270200471564773,5.20305376417711e-12,3.81257794360322e-11,"SNAPIN","1:153658654-153661830","+","protein_coding",7.03077093775708e-12
"ENSG00000013306",5435.19545766682,-1.87689970645418,0.280564595486472,5.25278648890894e-12,3.84706616558265e-11,"SLC25A39","17:44319625-44324870","-","protein_coding",7.09437063129115e-12
"ENSG00000034713",1598.79691364494,-1.7230797538789,0.257336667139399,5.38606585593991e-12,3.94267672092851e-11,"GABARAPL2","16:75566375-75577881","+","protein_coding",7.27068595488902e-12
"ENSG00000185483",387.194485553588,1.73001521672841,0.258167175781242,5.43255346283478e-12,3.97468972422821e-11,"ROR1","1:63774017-64181498","+","protein_coding",7.32972110028387e-12
