"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000213676",679.36177074662,2.53198200951521,0.305212820609413,1.543878828632e-17,3.98403445581447e-16,"ATF6B","6:32115264-32128253","-","protein_coding",1.05689460544731e-16
"ENSG00000204305",81.7552438843051,3.45574843542002,0.418273843468858,1.56942888123416e-17,4.04274808604542e-16,"AGER","6:32180968-32184322","-","protein_coding",1.07247030383686e-16
"ENSG00000234072",599.077774926113,2.58835392738684,0.312364956001693,1.61232965206601e-17,4.1458675804281e-16,"AC074117.1","2:27356246-27367622","+","lncRNA",1.09982610071518e-16
"ENSG00000078401",1349.82251014854,2.61090476650639,0.315175501713424,1.65519834473299e-17,4.24853841558374e-16,"EDN1","6:12290361-12297194","+","protein_coding",1.12706287615381e-16
"ENSG00000177628",699.708534447219,2.68832850719315,0.324931154596666,1.69411219348982e-17,4.34071193406407e-16,"GBA","1:155234452-155244699","-","protein_coding",1.15151489722124e-16
"ENSG00000149809",246.090546965953,2.54178233900709,0.307080977116914,1.84157758905764e-17,4.68532354568169e-16,"TM7SF2","11:65111845-65116384","+","protein_coding",1.24293432577603e-16
"ENSG00000177853",1293.92050695428,2.47965020534326,0.299372129789574,1.83787007037482e-17,4.68532354568169e-16,"ZNF518A","10:96129715-96205288","+","protein_coding",1.24293432577603e-16
"ENSG00000198938",180954.417969504,2.753779507614,0.329653556606606,1.83867735891549e-17,4.68532354568169e-16,"MT-CO3","MT:9207-9990","+","protein_coding",1.24293432577603e-16
"ENSG00000266777",58.0977212268782,5.42572875316497,0.650371520940563,1.8874941901841e-17,4.79370448898952e-16,"SH3GL1P1","17:32039974-32042828","+","transcribed_processed_pseudogene",1.27168589295893e-16
"ENSG00000103269",66.142360734306,4.04872905314134,0.493210286380023,1.99080424461922e-17,5.04721265596357e-16,"RHBDL1","16:675666-678268","+","protein_coding",1.33893717230484e-16
"ENSG00000266918",64.2111253429449,4.84836603844678,0.588726015859545,2.01440607071644e-17,5.09810545147519e-16,"AC091132.3","17:45531577-45533838","+","TEC",1.35243814013755e-16
"ENSG00000134910",1744.80060867772,2.94312172387611,0.357549331038728,2.02938738097918e-17,5.12704144100176e-16,"STT3A","11:125591712-125625215","+","protein_coding",1.36011435166963e-16
"ENSG00000059804",616.419212828766,2.63851095734961,0.319643116279122,2.04160533731726e-17,5.14890728264776e-16,"SLC2A3","12:7919230-7936187","-","protein_coding",1.36591497672334e-16
"ENSG00000215417",59.9543177340057,4.66495786388588,0.564655101106151,2.06246370025431e-17,5.19244998821864e-16,"MIR17HG","13:91347820-91354579","+","lncRNA",1.37746609434916e-16
"ENSG00000103042",415.492641989427,2.60176991530047,0.315278112741063,2.11103914197864e-17,5.30550028534492e-16,"SLC38A7","16:58665109-58684770","-","protein_coding",1.40745635936873e-16
"ENSG00000151012",5711.6677832575,2.55834655815937,0.31011563827932,2.17984604918545e-17,5.46891584319079e-16,"SLC7A11","4:138164097-138242349","-","protein_coding",1.45080764647454e-16
"ENSG00000253671",132.08617869098,3.43577263171602,0.419376826937926,2.26586432506428e-17,5.67487094653447e-16,"AC027117.1","8:17808361-17822183","+","lncRNA",1.50544393039789e-16
"ENSG00000127419",288.513019379985,3.08640486127426,0.376396498928513,2.44844943761117e-17,6.12154720119707e-16,"TMEM175","4:932387-958656","+","protein_coding",1.62393932223501e-16
"ENSG00000134013",2993.69767193855,3.31473895343809,0.404169388241358,2.45994575883485e-17,6.13966773072927e-16,"LOXL2","8:23297189-23425328","-","protein_coding",1.62874638154206e-16
"ENSG00000111799",115.309346637916,3.70920177199494,0.454994662388822,2.49283843104984e-17,6.21103589087953e-16,"COL12A1","6:75084326-75206053","-","protein_coding",1.64767910521703e-16
"ENSG00000239665",267.994472199617,3.09351543042316,0.37802045236781,2.81535386108725e-17,7.00252644519308e-16,"AL157392.3","10:13631143-13668445","+","lncRNA",1.85764769519638e-16
"ENSG00000052841",1000.72835173997,2.7872561887346,0.339707689992966,2.91805605015197e-17,7.24550308947527e-16,"TTC17","11:43358920-43494933","+","protein_coding",1.92210514591364e-16
"ENSG00000135862",4252.27092638563,2.91894390771678,0.355738837248229,3.14660533892429e-17,7.79958726463034e-16,"LAMC1","1:183023420-183145592","+","protein_coding",2.06909397901232e-16
"ENSG00000177663",497.718238149122,2.52231291585793,0.307249963905891,3.18712986236698e-17,7.88650918511391e-16,"IL17RA","22:17084954-17115694","+","protein_coding",2.09215284305405e-16
"ENSG00000282458",273.415270964305,3.1937874247059,0.390865413767567,3.20758880641616e-17,7.92356681051622e-16,"WASH5P","19:60951-71626","-","transcribed_processed_pseudogene",2.1019835824246e-16
"ENSG00000263244",250.782944746908,12.7141642375181,3.20447308849412,3.39367956430459e-17,8.36895279586444e-16,"AC087190.3","16:9104848-9113181","+","lncRNA",2.22013668839721e-16
"ENSG00000112282",491.316422697555,2.49992526911674,0.304688358873745,3.40648088010622e-17,8.38621042562436e-16,"MED23","6:131573966-131628242","-","protein_coding",2.22471483549868e-16
"ENSG00000186815",1291.69677486381,2.34731173280245,0.2856640378623,3.42629442948052e-17,8.42064299326922e-16,"TPCN1","12:113221050-113298585","+","protein_coding",2.23384919299462e-16
"ENSG00000164187",165.009268683178,2.98397765274589,0.365410583073377,3.56376229232923e-17,8.74362120313238e-16,"LMBRD2","5:36098407-36151887","-","protein_coding",2.31952965873036e-16
"ENSG00000259865",144.61608901245,3.55066919494915,0.436465752943535,3.89337475935416e-17,9.53612858430964e-16,"AL390728.6","1:247187281-247188526","-","lncRNA",2.52976799507833e-16
"ENSG00000224934",63.2867032570913,3.71811716658789,0.455587669102222,3.92420210844583e-17,9.59537134841805e-16,"AL391684.1","10:99430919-99463259","+","lncRNA",2.54548406342372e-16
"ENSG00000072042",1624.98684257832,2.69987635483123,0.330284200566357,3.93681897914424e-17,9.60996132898874e-16,"RDH11","14:67676800-67695793","-","protein_coding",2.54935452988925e-16
"ENSG00000135976",299.328880996838,2.88389453903914,0.35367470413951,4.07274115008036e-17,9.92498859356008e-16,"ANKRD36","2:97113218-97264434","+","protein_coding",2.6329257490107e-16
"ENSG00000143643",490.572664709109,2.7274665540344,0.334209408786129,4.18599837431679e-17,1.01838152369111e-15,"TTC13","1:230906243-230978875","-","protein_coding",2.70158792704595e-16
"ENSG00000111664",58.5906849790273,4.00702422058048,0.493299007323129,4.54562905774272e-17,1.10216250861477e-15,"GNB3","12:6839954-6847393","+","protein_coding",2.92384421520542e-16
"ENSG00000230650",421.652060330211,3.16864022997714,0.389996004885224,4.73785187400212e-17,1.14684585311901e-15,"AC140479.2","2:110360608-110363737","-","processed_pseudogene",3.04238130689887e-16
"ENSG00000260793",68.3903912408386,3.54081189657733,0.435673022342183,5.0507179199343e-17,1.21849623807964e-15,"AC003102.1","17:44221401-44223710","+","lncRNA",3.23245723667051e-16
"ENSG00000267121",299.855917753456,3.01578874773949,0.371820881976397,5.14789541215995e-17,1.23987061001873e-15,"AC008105.3","17:45190931-45222222","-","lncRNA",3.28915970410091e-16
"ENSG00000279407",154.227582497638,3.68906794401093,0.455052810273122,5.26758756489652e-17,1.26658748586222e-15,"AC007191.1","19:45714387-45717381","-","TEC",3.36003489924936e-16
"ENSG00000015532",943.452610862954,2.84241719727008,0.349748872539971,5.31322351616108e-17,1.2754384224592e-15,"XYLT2","17:50346092-50363138","+","protein_coding",3.38351488479228e-16
"ENSG00000265690",66.0261669137127,5.61438450280889,0.684230903121139,5.55277411292744e-17,1.33073198517271e-15,"AC074143.2","16:67163385-67165815","+","protein_coding",3.5301990282052e-16
"ENSG00000106366",3939.72743514691,3.11037842780363,0.383874644922288,5.65061256999161e-17,1.35193712332697e-15,"SERPINE1","7:101127089-101139266","+","protein_coding",3.58645254802677e-16
"ENSG00000100941",4647.84855344743,2.40249248428438,0.294842021068978,5.70054112205449e-17,1.36162842569933e-15,"PNN","14:39175183-39183220","+","protein_coding",3.61216187687597e-16
"ENSG00000178295",1913.63224398907,2.32898887668459,0.285552765345877,5.77712975473968e-17,1.37764524893966e-15,"GEN1","2:17753858-17788946","+","protein_coding",3.65465170538235e-16
"ENSG00000275395",274.519003793535,3.11981275712355,0.384813509762624,5.83765071025418e-17,1.38978402658786e-15,"FCGBP","19:39863323-39934626","-","protein_coding",3.68685375773757e-16
"ENSG00000136943",233.341344151716,2.91697574781946,0.359750318197611,5.94698089354403e-17,1.41348389625995e-15,"CTSV","9:97029677-97039643","-","protein_coding",3.74972536360351e-16
"ENSG00000227388",99.1764153762454,3.3186522830821,0.409184039195996,6.14279781820751e-17,1.45762842809387e-15,"AL133410.1","9:35772163-35790432","+","lncRNA",3.86683307959522e-16
"ENSG00000115828",322.196008506099,2.66965213681481,0.329307014563434,6.64207014547495e-17,1.5735173061026e-15,"QPCT","2:37342827-37373322","+","protein_coding",4.174265988013e-16
"ENSG00000076351",865.446604587272,2.78315238348729,0.343555269097435,6.72049220240086e-17,1.58743576376575e-15,"SLC46A1","17:28394642-28407197","-","protein_coding",4.21118921993652e-16
"ENSG00000184402",659.732011917011,2.3258171650109,0.28582514199468,6.72279210729113e-17,1.58743576376575e-15,"SS18L1","20:62143769-62182514","+","protein_coding",4.21118921993652e-16
"ENSG00000046604",1206.76140708476,2.55619015722524,0.315112637105321,7.03183476335559e-17,1.65770055734505e-15,"DSG2","18:31498177-31549008","+","protein_coding",4.3975894183044e-16
"ENSG00000155363",848.507051457717,2.48504828660325,0.306212684442774,7.12117517148411e-17,1.67602772643513e-15,"MOV10","1:112673141-112700746","+","protein_coding",4.4462081899522e-16
"ENSG00000158220",61.3303171937609,4.12627702527144,0.508507842922739,7.36866510771065e-17,1.73145657677279e-15,"ESYT3","3:138434586-138481686","+","protein_coding",4.59325122775155e-16
"ENSG00000144134",190.475120864718,2.77819349957794,0.343070583706131,7.40350472777203e-17,1.7368189418999e-15,"RABL2A","2:113627229-113643396","+","protein_coding",4.60747664381693e-16
"ENSG00000157193",2339.91799592192,2.3793266769232,0.293268257582916,7.60755251278331e-17,1.78179483569257e-15,"LRP8","1:53242356-53328469","-","protein_coding",4.7267898175654e-16
"ENSG00000164828",2366.87654916312,2.66867514101504,0.330467629924379,7.85504920633319e-17,1.83678504984985e-15,"SUN1","7:816615-896435","+","protein_coding",4.87266923035613e-16
"ENSG00000116406",521.175160076932,2.52130226415393,0.311304087166836,8.10000033058581e-17,1.8910033081954e-15,"EDEM3","1:184690237-184754907","-","protein_coding",5.01650077949982e-16
"ENSG00000167280",814.393646546752,2.48899361858867,0.307326422380978,8.13261674941095e-17,1.89555555880222e-15,"ENGASE","17:79074939-79088599","+","protein_coding",5.02857710354356e-16
"ENSG00000074695",1919.42644133246,2.66437851074124,0.329760660272458,8.36829328555955e-17,1.94573158339569e-15,"LMAN1","18:59327823-59359265","-","protein_coding",5.16168531408687e-16
"ENSG00000273033",273.41770137113,2.59839203629676,0.321394643943953,8.37481866218339e-17,1.94573158339569e-15,"LINC02035","3:122886941-122892416","+","lncRNA",5.16168531408687e-16
"ENSG00000242086",739.377047767482,2.54101289947381,0.314184860607305,8.51887620852835e-17,1.97602375745495e-15,"MUC20-OT1","3:195658062-195739964","+","lncRNA",5.24204514958922e-16
"ENSG00000049323",535.296059620971,2.55173339747379,0.315630572370049,8.74675712648843e-17,2.02563120568725e-15,"LTBP1","2:32946953-33399509","+","protein_coding",5.37364502656872e-16
"ENSG00000186648",126.768278976503,3.03901140345224,0.377607916378514,8.9819245098823e-17,2.07344714204967e-15,"CARMIL3","14:24052009-24069729","+","protein_coding",5.50049233613979e-16
"ENSG00000143375",139.262941681948,3.53136867223966,0.440351272258844,9.00551346713626e-17,2.07557695555959e-15,"CGN","1:151510510-151538692","+","protein_coding",5.50614235858364e-16
"ENSG00000079112",135.120699525346,2.92027666597985,0.362866536203906,9.40692237982561e-17,2.16464068966337e-15,"CDH17","8:94127162-94217303","-","protein_coding",5.74241285563697e-16
"ENSG00000018236",2249.05640677393,2.28673683624872,0.282530517820449,1.00272244694948e-16,2.30371098264975e-15,"CNTN1","12:40692439-41072415","+","protein_coding",6.11134200036554e-16
"ENSG00000270012",52.0224107408682,4.80066037979022,0.593123350315319,1.00570377835115e-16,2.30689290491309e-15,"AC232271.1","X:49273054-49275768","+","lncRNA",6.11978308317338e-16
"ENSG00000102057",127.927356575883,3.12638366611798,0.389085275200208,1.02172591988602e-16,2.33993047040775e-15,"KCND1","X:48961378-48971844","-","protein_coding",6.20742596160645e-16
"ENSG00000063127",77.1242469760198,3.44593147452191,0.430058537704098,1.04673038141594e-16,2.39328030146577e-15,"SLC6A16","19:49289638-49325225","-","protein_coding",6.34895372516395e-16
"ENSG00000116039",113.164631896459,3.05629329302352,0.380716043939286,1.04833328546663e-16,2.39328030146577e-15,"ATP6V1B1","2:70935900-70965431","+","protein_coding",6.34895372516395e-16
"ENSG00000173530",768.22132294807,2.88652173639699,0.359050942623987,1.05452042570839e-16,2.40360799241513e-15,"TNFRSF10D","8:23135588-23164027","-","protein_coding",6.37635128151586e-16
"ENSG00000262484",53.822415045803,5.48888816799578,0.675061777111069,1.06404510508358e-16,2.42149855331698e-15,"CCER2","19:38908980-38912158","-","protein_coding",6.42381180806324e-16
"ENSG00000086619",268.22637935591,2.40402968768005,0.297731311012464,1.08521077741119e-16,2.46578316735364e-15,"ERO1B","1:236215555-236281985","-","protein_coding",6.54129113761913e-16
"ENSG00000149257",1911.40154369082,2.70512974336869,0.336748249978524,1.11136620034613e-16,2.52124850254348e-15,"SERPINH1","11:75562056-75572783","+","protein_coding",6.68843096334506e-16
"ENSG00000107798",1327.90877964846,2.53648511846402,0.314933168304455,1.12275945037865e-16,2.54310294943917e-15,"LIPA","10:89213569-89414557","-","protein_coding",6.74640698560407e-16
"ENSG00000112655",148.172004123034,2.85060754438811,0.35508899087364,1.13715472331365e-16,2.56765982915712e-15,"PTK7","6:43076307-43161719","+","protein_coding",6.8115520891125e-16
"ENSG00000220323",241.646042992229,2.59187232820685,0.321860766579662,1.13554042297501e-16,2.56765982915712e-15,"HIST2H2BD","1:149842875-149846486","+","transcribed_unprocessed_pseudogene",6.8115520891125e-16
"ENSG00000155304",537.675303022025,2.73824019943549,0.340814464659506,1.19653028260015e-16,2.69751312228623e-15,"HSPA13","21:14371115-14383484","-","protein_coding",7.15603014654353e-16
"ENSG00000099250",4696.91934053098,2.68308211164347,0.334025127968616,1.24441376750135e-16,2.79673769116049e-15,"NRP1","10:33177492-33336262","-","protein_coding",7.4192555597123e-16
"ENSG00000112659",545.823224518544,2.51325034694946,0.312310994464224,1.24269334850894e-16,2.79673769116049e-15,"CUL9","6:43182184-43224587","+","protein_coding",7.4192555597123e-16
"ENSG00000170049",58.8887015294139,4.41915657725077,0.551768554597871,1.25858892996722e-16,2.82420320294352e-15,"KCNAB3","17:7921859-7929803","-","protein_coding",7.49211675496871e-16
"ENSG00000118523",1113.22880465994,3.34525767202036,0.41839358749461,1.26424728853829e-16,2.83250194832045e-15,"CCN2","6:131948176-131951372","-","protein_coding",7.5141318738592e-16
"ENSG00000133636",221.454580942074,2.45973084880956,0.305609056402151,1.3001284486707e-16,2.90838331451089e-15,"NTS","12:85874295-85882992","+","protein_coding",7.71543185625166e-16
"ENSG00000106258",73.4134879229442,3.56983354077716,0.445456858277652,1.31003812223087e-16,2.92602177810794e-15,"CYP3A5","7:99648194-99679998","-","protein_coding",7.762223612776e-16
"ENSG00000099999",663.277643016339,2.6594267364437,0.331473197026406,1.37902480942109e-16,3.07535301249139e-15,"RNF215","22:30368811-30421771","-","protein_coding",8.15837323897795e-16
"ENSG00000188878",557.111980014736,2.48100165978865,0.308773870653436,1.39984912426866e-16,3.11698300382225e-15,"FBF1","17:75909574-75941140","-","protein_coding",8.2688103191548e-16
"ENSG00000120708",10666.5287907919,2.80942930236339,0.349882257832884,1.40689146201562e-16,3.1278443873212e-15,"TGFBI","5:136028988-136063818","+","protein_coding",8.29762366842433e-16
"ENSG00000249437",190.999012220407,3.19915737874698,0.401484410895933,1.47695982966831e-16,3.27857857120381e-15,"NAIP","5:70968483-71025114","-","protein_coding",8.69749507407829e-16
"ENSG00000088035",212.077120141056,2.89720682812451,0.3626260638002,1.54212225676913e-16,3.41797679947402e-15,"ALG6","1:63367575-63438553","+","protein_coding",9.0672941737138e-16
"ENSG00000146802",457.152796970587,2.69369259859053,0.336965212208666,1.67053750838851e-16,3.69692764681812e-15,"TMEM168","7:112762382-112790592","-","protein_coding",9.80730194476273e-16
"ENSG00000113583",832.490503406078,2.51820730573568,0.314801102277565,1.81263604481276e-16,4.00526047149681e-15,"C5orf15","5:133955510-133968674","-","protein_coding",1.06252549587223e-15
"ENSG00000111788",252.139445927678,2.92068799410468,0.367073322154423,1.8984803956826e-16,4.1885404882457e-15,"AC009533.1","12:9277235-9313241","+","unprocessed_pseudogene",1.11114647622181e-15
"ENSG00000278864",96.1725186143363,4.54997415017897,0.574036210192928,1.90244338094718e-16,4.19088556372982e-15,"AC055811.4","17:17181504-17183257","+","TEC",1.11176858370005e-15
"ENSG00000223745",149.296224121381,3.2795754641191,0.413359073294589,1.9899413269915e-16,4.37696227037354e-15,"CCDC18-AS1","1:93262186-93346025","-","lncRNA",1.16113147692607e-15
"ENSG00000140511",504.273153114459,3.53972571442509,0.446975450032806,2.01953366890073e-16,4.43530107131983e-15,"HAPLN3","15:88877288-88895626","-","protein_coding",1.17660773966732e-15
"ENSG00000050555",198.553620796875,3.06924306470412,0.386616321589681,2.03477573112028e-16,4.4619945508982e-15,"LAMC3","9:131009174-131094473","+","protein_coding",1.18368905256255e-15
"ENSG00000010704",554.05218450287,2.41699216756943,0.302622501585359,2.13172080714538e-16,4.66749960364515e-15,"HFE","6:26087281-26098343","+","protein_coding",1.23820594594018e-15
"ENSG00000010278",1818.60896572696,2.79754424017255,0.351392300198727,2.14097107322512e-16,4.68066157022333e-15,"CD9","12:6199715-6238271","+","protein_coding",1.24169758528914e-15
"ENSG00000250506",249.015754011254,3.13261132113181,0.394850477093594,2.15724406162491e-16,4.70911388739299e-15,"CDK3","17:76000906-76005999","+","protein_coding",1.24924548701103e-15
"ENSG00000198919",665.623919048134,2.39937452896545,0.300516789854789,2.2098416009307e-16,4.81665474736796e-15,"DZIP3","3:108589705-108694840","+","protein_coding",1.27777419479036e-15
"ENSG00000092096",113.448078712586,3.07223092212238,0.387442705413022,2.28021852422056e-16,4.96256594781796e-15,"SLC22A17","14:23346306-23352912","-","protein_coding",1.31648188227155e-15
"ENSG00000170876",1175.71111132728,2.72362288538059,0.342440283205043,2.33004633510277e-16,5.06338339677746e-15,"TMEM43","3:14124940-14143679","+","protein_coding",1.34322698679361e-15
"ENSG00000267002",293.85541242839,2.65218231385283,0.333445215738171,2.335558992855e-16,5.06774219305519e-15,"AC060780.1","17:43148368-43171037","-","lncRNA",1.34438329915066e-15
"ENSG00000174227",745.818166704659,2.84521928854116,0.35842061842215,2.44166121989698e-16,5.28210273783402e-15,"PIGG","4:499210-540200","+","protein_coding",1.40124939955972e-15
"ENSG00000072310",6944.45894413627,2.58304880355597,0.324911485082603,2.67798687816201e-16,5.77605796661482e-15,"SREBF1","17:17810399-17837011","-","protein_coding",1.53228707566942e-15
"ENSG00000117298",1698.26906725295,2.4694891678244,0.309851254578141,2.67681247454473e-16,5.77605796661482e-15,"ECE1","1:21217247-21345572","-","protein_coding",1.53228707566942e-15
"ENSG00000123983",2895.72911285357,2.44959423521974,0.307924587152857,2.75913625943012e-16,5.94077819124601e-15,"ACSL3","2:222860942-222944639","+","protein_coding",1.57598446803677e-15
"ENSG00000171603",2053.13915172613,2.52115970668896,0.317180501339254,2.76257902187898e-16,5.94077819124601e-15,"CLSTN1","1:9729026-9824526","-","protein_coding",1.57598446803677e-15
"ENSG00000109586",835.374443995584,2.43010708441021,0.305540027965755,2.78374813325149e-16,5.97740628136958e-15,"GALNT7","4:173168811-173323967","+","protein_coding",1.58570125921636e-15
"ENSG00000120798",788.412582189202,2.54245562344452,0.320453229645739,3.0172079175775e-16,6.46909074434904e-15,"NR2C1","12:95020229-95073628","-","protein_coding",1.71613654090597e-15
"ENSG00000213658",73.2249616921566,3.89019572855635,0.495343460896695,3.31966215432822e-16,7.10702782106625e-15,"LAT","16:28984826-28990783","+","protein_coding",1.88537008104597e-15
"ENSG00000168140",234.116477123237,3.0585741384851,0.388387100175442,3.409166279046e-16,7.2878493932683e-15,"VASN","16:4371848-4383538","+","protein_coding",1.93333887908936e-15
"ENSG00000142627",2720.28591049023,2.5703623727911,0.324723336854651,3.51693165901908e-16,7.50711660332123e-15,"EPHA2","1:16124337-16156069","-","protein_coding",1.99150663191042e-15
"ENSG00000198590",49.7600815899345,4.37966354180814,0.553287806263651,3.6007219632687e-16,7.67463614914394e-15,"C3orf35","3:37381062-37440186","+","lncRNA",2.03594663519117e-15
"ENSG00000221995",100.760305878412,3.65601788689795,0.465259611259932,3.64340018705305e-16,7.75310058724428e-15,"TIAF1","17:29073521-29078857","-","protein_coding",2.05676187719458e-15
"ENSG00000119681",159.193029364277,2.76545620745504,0.350568869690756,3.66673864552922e-16,7.78091632401509e-15,"LTBP2","14:74498183-74612378","-","protein_coding",2.06414090527922e-15
"ENSG00000149428",1169.9500344163,2.59974959425171,0.32893665682975,3.70878828404221e-16,7.85860696373811e-15,"HYOU1","11:119044188-119057227","-","protein_coding",2.08475087211752e-15
"ENSG00000272556",200.581121336757,2.71721937332366,0.344477157402501,3.75154071847107e-16,7.93755708969625e-15,"GTF2IP13","7:45769105-45815263","+","transcribed_unprocessed_pseudogene",2.10569495860823e-15
"ENSG00000197912",4196.53720267206,2.55404437813199,0.323343085906908,3.91273146063682e-16,8.26650326574016e-15,"SPG7","16:89490719-89557768","+","protein_coding",2.19295862130973e-15
"ENSG00000162194",252.909815764808,2.68127035561344,0.340435885939558,4.22333683395361e-16,8.9096993558341e-15,"LBHD1","11:62662817-62672255","-","protein_coding",2.36358728564594e-15
"ENSG00000280383",248.236518325256,3.21220669086285,0.409468530631752,4.26654082008339e-16,8.9877232348433e-15,"Z95331.1","22:45657019-45680130","+","lncRNA",2.38428565503393e-15
"ENSG00000270231",467.121327129887,2.46657429319706,0.31225921563155,4.3031165571859e-16,9.05157749168755e-15,"NBPF8","1:120419850-120467739","+","transcribed_unprocessed_pseudogene",2.40122507168356e-15
"ENSG00000277957",73.3823305476478,3.84980311982304,0.491844870910954,4.35884926757588e-16,9.15548412292718e-15,"SENP3-EIF4A1","17:7563287-7578715","+","protein_coding",2.42878968219216e-15
"ENSG00000183401",168.677237120672,2.90110381302234,0.369574609817362,4.45230447140393e-16,9.33820782529146e-15,"CCDC159","19:11344684-11354944","+","protein_coding",2.47726308207311e-15
"ENSG00000005108",932.812905054188,2.4161412154902,0.306054203951416,4.63096240507853e-16,9.69884604576665e-15,"THSD7A","7:11370365-11832198","-","protein_coding",2.57293408943151e-15
"ENSG00000171931",94.32838447687,3.20224777985949,0.408195541743711,4.73209002151966e-16,9.89629998567014e-15,"FBXW10","17:18744024-18779349","+","protein_coding",2.6253151634967e-15
"ENSG00000099194",33859.839787819,2.19394847692992,0.277359988469949,4.78077501003943e-16,9.98366758238147e-15,"SCD","10:100347233-100364826","+","protein_coding",2.64849225764064e-15
"ENSG00000106692",443.983439754882,2.41675729550371,0.306574545494377,4.91008643011943e-16,1.02389118328508e-14,"FKTN","9:105558130-105641118","+","protein_coding",2.71620408954981e-15
"ENSG00000187244",1633.99616727154,2.64822861514332,0.336885252414784,5.0656226038611e-16,1.05480277014981e-14,"BCAM","19:44809059-44821421","+","protein_coding",2.79820711880441e-15
"ENSG00000119946",925.98444830852,2.40509813999773,0.305178571769125,5.08415356027252e-16,1.0571381740935e-14,"CNNM1","10:99329356-99394330","+","protein_coding",2.80440253668295e-15
"ENSG00000163131",199.804048714052,2.60712002259366,0.331488076502545,5.5405705669692e-16,1.15038484573667e-14,"CTSS","1:150730188-150765792","-","protein_coding",3.05176963485588e-15
"ENSG00000213139",51.6117258289036,4.30593629821497,0.550545769228088,5.60060485794118e-16,1.16118136014502e-14,"CRYGS","3:186538441-186546702","-","protein_coding",3.08041089778264e-15
"ENSG00000171903",1232.28604992941,2.29263188347979,0.291069747619275,5.73167487846517e-16,1.18665377748854e-14,"CYP4F11","19:15912367-15934867","-","protein_coding",3.14798476235798e-15
"ENSG00000087301",64.9301852220177,3.82157505738993,0.49055953909847,5.76110133591467e-16,1.19103970536914e-14,"TXNDC16","14:52430596-52552522","-","protein_coding",3.15961986132185e-15
"ENSG00000126583",118.307308315316,2.96935990058246,0.379732739499877,5.93532476883152e-16,1.22421248541075e-14,"PRKCG","19:53879190-53907652","+","protein_coding",3.24762144028032e-15
"ENSG00000268043",759.038813022675,2.43974696863851,0.310478341268795,5.9385021955085e-16,1.22421248541075e-14,"NBPF12","1:146938744-146996202","+","protein_coding",3.24762144028032e-15
"ENSG00000162572",96.9015193138901,3.01891767890013,0.385966352267083,5.97448513856193e-16,1.22987585095952e-14,"SCNN1D","1:1280436-1292029","+","protein_coding",3.26264535777793e-15
"ENSG00000106133",469.19281758272,2.69815836335607,0.344639674546678,6.25593172642801e-16,1.28598107224198e-14,"NSUN5P2","7:72947581-72954790","-","transcribed_unprocessed_pseudogene",3.4114826893033e-15
"ENSG00000170382",291.854835716582,2.5853968802042,0.330033313550162,6.4440460366895e-16,1.3227685976733e-14,"LRRN2","1:204617170-204685738","-","protein_coding",3.50907355506344e-15
"ENSG00000117724",3166.22933944479,2.31948592701124,0.295349938309327,6.54831854130152e-16,1.3422659750404e-14,"CENPF","1:214603195-214664571","+","protein_coding",3.56079668443946e-15
"ENSG00000127603",3281.66385955278,2.4609686897676,0.314079027376527,6.84589548182987e-16,1.40127529189693e-14,"MACF1","1:39081316-39487177","+","protein_coding",3.71733807319623e-15
"ENSG00000077235",2773.22620393598,2.67130958287784,0.34144342175864,6.87311983005489e-16,1.40485791604135e-14,"GTF3C1","16:27459555-27549913","-","protein_coding",3.72684214795655e-15
"ENSG00000226380",54.2376547195796,5.51507719004158,0.696164712304142,7.11963454630043e-16,1.4531898139631e-14,"AC016831.1","7:130876809-130913310","-","lncRNA",3.85505821323174e-15
"ENSG00000103222",7346.07902319372,2.67004539179455,0.340849216463049,7.24575161075653e-16,1.47684564918255e-14,"ABCC1","16:15949577-16143074","+","protein_coding",3.91781300340253e-15
"ENSG00000120725",504.507269297965,2.89954466535326,0.372005725479963,7.43379107706318e-16,1.5130382373893e-14,"SIL1","5:138946724-139293557","-","protein_coding",4.01382560484242e-15
"ENSG00000177106",4019.05586468774,2.35752405063721,0.301078303852092,7.71264948249207e-16,1.56758787161031e-14,"EPS8L2","11:694438-727727","+","protein_coding",4.15853623618038e-15
"ENSG00000160323",68.438527931676,3.46641149584008,0.446308544129989,7.82333077639953e-16,1.58785046418188e-14,"ADAMTS13","9:133414358-133459402","+","protein_coding",4.21228934755223e-15
"ENSG00000196352",942.841187980107,2.61045128304478,0.334330952001542,7.97817802912993e-16,1.61700772368803e-14,"CD55","1:207321376-207386804","+","protein_coding",4.28963845339821e-15
"ENSG00000138688",458.861041177218,2.61836871609703,0.335306804434542,8.00145438758494e-16,1.61901492056305e-14,"KIAA1109","4:122152333-122362758","+","protein_coding",4.29496319537221e-15
"ENSG00000197818",669.714974010073,2.58311146029589,0.330817547724788,8.01048832746923e-16,1.61901492056305e-14,"SLC9A8","20:49812713-49892242","+","protein_coding",4.29496319537221e-15
"ENSG00000153914",3125.56597002613,2.25862927927302,0.288329673817482,8.33856540207026e-16,1.68062215655952e-14,"SREK1","5:66139971-66183615","+","protein_coding",4.45839640887307e-15
