"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000139182",1380.30984399488,2.72012527949149,0.307027416437075,1.0274726372626e-19,2.54714350694585e-18,"CLSTN3","12:7129698-7158945","+","protein_coding",4.69718463670452e-19
"ENSG00000169174",430.414010647304,2.94347419374429,0.3325818386339,1.04613954011211e-19,2.58897106084691e-18,"PCSK9","1:55039548-55064852","+","protein_coding",4.77431878444265e-19
"ENSG00000146242",1151.04842392508,2.40073080027273,0.270343837556453,1.04978667222591e-19,2.59354830597181e-18,"TPBG","6:82363206-82370828","+","protein_coding",4.78275967731754e-19
"ENSG00000179532",508.000727756938,3.18346782167862,0.360627016359159,1.11867835599898e-19,2.74962373430209e-18,"DNHD1","11:6497260-6593758","+","protein_coding",5.07057820898682e-19
"ENSG00000165029",444.162526784573,2.44989994330694,0.276409575172313,1.15717796219413e-19,2.83916700491796e-18,"ABCA1","9:104781006-104928155","-","protein_coding",5.23570485925611e-19
"ENSG00000149257",1639.7774118958,2.28018240113623,0.257369177350274,1.36435295134669e-19,3.31954205430522e-18,"SERPINH1","11:75562056-75572783","+","protein_coding",6.12156397778829e-19
"ENSG00000252690",83.2706146169264,4.81439375048552,0.545701025877255,1.77711696323539e-19,4.27337392426002e-18,"AC105339.2","15:82752884-82757208","+","lncRNA",7.8805243164317e-19
"ENSG00000159403",459.69621624652,2.39427270658769,0.271577465357015,1.84748232346736e-19,4.42781976129352e-18,"C1R","12:7080214-7092540","-","protein_coding",8.16533772052081e-19
"ENSG00000257354",195.294546802076,3.67923297600071,0.421558283724328,1.98782780042441e-19,4.75628184154617e-18,"AC048341.1","12:62602752-62622213","+","lncRNA",8.7710542939669e-19
"ENSG00000169246",264.224977151602,2.58622911801632,0.293957605193155,2.00066692198126e-19,4.77907654807046e-18,"NPIPB3","16:21402237-21448567","-","protein_coding",8.81308998806586e-19
"ENSG00000159322",2032.20056407711,2.35839701752897,0.267720500540811,2.04157569037992e-19,4.86873620839694e-18,"ADPGK","15:72751369-72785846","-","protein_coding",8.97843127247691e-19
"ENSG00000084073",1084.3514137851,2.05533112534583,0.232722400194257,2.0965579067918e-19,4.9833834397351e-18,"ZMPSTE24","1:40258236-40294180","+","protein_coding",9.18985211005979e-19
"ENSG00000168970",177.043513076098,3.9436629364795,0.451514726925948,2.14198928615507e-19,5.06633138043366e-18,"JMJD7-PLA2G4B","15:41828095-41848155","+","protein_coding",9.34281631943122e-19
"ENSG00000049860",1855.64838988057,2.37533565136433,0.26988552883675,2.23472408113695e-19,5.26839853637973e-18,"HEXB","5:74640023-74722647","+","protein_coding",9.7154481471646e-19
"ENSG00000042445",769.564196811731,2.29478598358446,0.260771286861905,2.27077349126675e-19,5.32727153365799e-18,"RETSAT","2:85341955-85354531","-","protein_coding",9.82401577893647e-19
"ENSG00000103222",6072.20964905414,2.26080425700549,0.256987103045466,2.76453358521753e-19,6.42297754710443e-18,"ABCC1","16:15949577-16143074","+","protein_coding",1.18446060749566e-18
"ENSG00000198910",234.067593334209,2.96061492817413,0.339750319990063,3.12294185235579e-19,7.20924880732629e-18,"L1CAM","X:153861514-153886174","-","protein_coding",1.32945680711006e-18
"ENSG00000284946",693.011743712212,2.98103416722228,0.3419302337911,3.1740510885442e-19,7.29223074928595e-18,"AC068831.7","15:90966190-91022566","-","protein_coding",1.34475949821615e-18
"ENSG00000232653",156.837594515256,3.61260493038787,0.414741844916824,3.24723440884763e-19,7.43668223029422e-18,"GOLGA8N","15:32593456-32607310","+","protein_coding",1.37139778049161e-18
"ENSG00000122884",550.871661341303,2.30687614450498,0.263870357949377,3.7714989894345e-19,8.60547289465136e-18,"P4HA1","10:73007217-73096974","-","protein_coding",1.58693434280823e-18
"ENSG00000131067",244.569564286282,2.86742140597783,0.329742868161522,4.24541470223653e-19,9.57075676935448e-18,"GGT7","20:34844720-34872856","-","protein_coding",1.76494223965228e-18
"ENSG00000215769",136.604658680776,3.66805887026968,0.423361981998178,4.44206196670526e-19,9.99845086671193e-18,"ARHGAP27P1-BPTFP1-KPNA2P3","17:64749663-64781707","-","lncRNA",1.84381326273513e-18
"ENSG00000050555",161.153235906498,2.98026231096787,0.34459599030548,5.86610722164378e-19,1.3041016177793e-17,"LAMC3","9:131009174-131094473","+","protein_coding",2.40489240870426e-18
"ENSG00000228327",421.440322622957,2.91472156866351,0.337302601613354,6.38912619782598e-19,1.41167400891628e-17,"AL669831.1","1:725885-778626","-","transcribed_unprocessed_pseudogene",2.60326654098394e-18
"ENSG00000110344",671.417072222771,2.27032555842223,0.261889021753317,7.42667193074941e-19,1.62845019174548e-17,"UBE4A","11:118359585-118399211","+","protein_coding",3.00302326957505e-18
"ENSG00000204410",574.812941676085,2.77748307307835,0.321834191023003,7.81104144688969e-19,1.70495773064636e-17,"MSH5","6:31739677-31762678","+","protein_coding",3.14411074082955e-18
"ENSG00000103978",623.335862012755,2.05437642663976,0.236663352955011,7.92091820224788e-19,1.72632942329354e-17,"TMEM87A","15:42210452-42273663","-","protein_coding",3.18352225654861e-18
"ENSG00000173530",566.880831397658,2.48612556666394,0.287683559831305,7.97899711752888e-19,1.73636456126254e-17,"TNFRSF10D","8:23135588-23164027","-","protein_coding",3.20202804382234e-18
"ENSG00000046604",1284.90220993673,2.46269598135555,0.28504157194133,8.6059630665336e-19,1.86717045299168e-17,"DSG2","18:31498177-31549008","+","protein_coding",3.44324704987562e-18
"ENSG00000154529",1669.97474921697,2.83188444030098,0.329779185351601,1.02213409953214e-18,2.20109713254474e-17,"CNTNAP3B","9:41890314-42129510","-","protein_coding",4.05904088508953e-18
"ENSG00000184226",1881.91868315469,2.21173032206259,0.256193709158789,1.07265842512881e-18,2.29884203208263e-17,"PCDH9","13:66302834-67230445","-","protein_coding",4.23929215054575e-18
"ENSG00000091129",2725.66291642788,2.25334036633494,0.261692918273417,1.23413859700424e-18,2.61855171729075e-17,"NRCAM","7:108147623-108456717","-","protein_coding",4.82886844158319e-18
"ENSG00000186567",420.774779124975,2.7143065187195,0.316823038389763,1.35980857521517e-18,2.85579594224229e-17,"CEACAM19","19:44662278-44684359","+","protein_coding",5.26637026491996e-18
"ENSG00000164953",184.430201964623,2.96902859554767,0.346856306112699,1.36326278002301e-18,2.85888886485057e-17,"TMEM67","8:93754844-93819234","+","protein_coding",5.27207392021796e-18
"ENSG00000267680",551.913990536674,3.04590956439367,0.356279728109071,1.4194674544723e-18,2.96383161116155e-17,"ZNF224","19:44094339-44109886","+","protein_coding",5.46559872726605e-18
"ENSG00000151176",1336.18370878815,2.28334448179406,0.265757092775269,1.45143941961321e-18,3.02620924077736e-17,"PLBD2","12:113358566-113391629","+","protein_coding",5.58062924781052e-18
"ENSG00000136943",276.863506531107,2.69105699176171,0.314474844375141,1.51856412140977e-18,3.15991956559989e-17,"CTSV","9:97029677-97039643","-","protein_coding",5.82720431584751e-18
"ENSG00000220323",299.539726061585,2.83838705938315,0.332256721950383,1.52884384061458e-18,3.17383581760967e-17,"HIST2H2BD","1:149842875-149846486","+","transcribed_unprocessed_pseudogene",5.85286726140302e-18
"ENSG00000102878",229.912501311529,3.58137182460349,0.421080916054539,1.55101350839259e-18,3.21523317515637e-17,"HSF4","16:67164681-67169945","+","protein_coding",5.92920808450085e-18
"ENSG00000259820",81.7737433340836,4.68028355429774,0.547554734631946,1.65721966492664e-18,3.41576647508023e-17,"AC083843.3","8:134792020-134798272","-","lncRNA",6.29901132997227e-18
"ENSG00000152291",4948.09843655004,2.1054393213537,0.244978206355208,1.73837931688272e-18,3.56775772176158e-17,"TGOLN2","2:85318020-85328296","-","protein_coding",6.57929822659916e-18
"ENSG00000163975",1290.27053413459,2.62977648765886,0.308117266450519,1.88775606635025e-18,3.84696956572053e-17,"MELTF","3:196988621-197029817","-","protein_coding",7.09419249158799e-18
"ENSG00000157637",3038.24832313025,2.51779903431342,0.295223983441278,2.11477972563155e-18,4.28539914064775e-17,"SLC38A10","17:81244811-81295547","-","protein_coding",7.90270000520442e-18
"ENSG00000128595",3758.00120070978,2.07079121109378,0.241539119160511,2.20206270041394e-18,4.44977039797932e-17,"CALU","7:128739292-128773400","+","protein_coding",8.20581686632678e-18
"ENSG00000103335",2797.15885711753,2.41935003070263,0.283634925442435,2.27097419770663e-18,4.56345622904057e-17,"PIEZO1","16:88715338-88785220","-","protein_coding",8.4154647866798e-18
"ENSG00000130844",1315.135650802,2.41526832299929,0.28367954916204,2.61368738272093e-18,5.23027483465986e-17,"ZNF331","19:53519527-53580269","+","protein_coding",9.64514426930121e-18
"ENSG00000215182",1487.83384239024,2.79103461186571,0.329163017460683,2.64406688105298e-18,5.28373919111252e-17,"MUC5AC","11:1157953-1201138","+","protein_coding",9.74373783226927e-18
"ENSG00000179023",153.495431421121,3.07185677610804,0.362335633809597,2.66520559225052e-18,5.3186149771771e-17,"KLHDC7A","1:18480982-18486126","+","protein_coding",9.80805223232125e-18
"ENSG00000275180",81.9566031196525,4.57246729732733,0.541025020266348,2.91256400567673e-18,5.79620323777984e-17,"AC048341.2","12:62603909-62604399","+","lncRNA",1.06887722366148e-17
"ENSG00000115107",1361.9276516218,2.20791536287668,0.259545793324098,3.21200672642936e-18,6.3396488439019e-17,"STEAP3","2:119223831-119265652","+","protein_coding",1.16909397018558e-17
"ENSG00000101337",1382.36268976584,2.29047851056894,0.270120836297771,3.80571850714574e-18,7.46044926917103e-17,"TM9SF4","20:32109506-32167258","+","protein_coding",1.37578065760739e-17
"ENSG00000132680",1794.04551085698,2.58273827844601,0.305389991386149,3.88031053251484e-18,7.59635283081739e-17,"KHDC4","1:155913045-155934413","-","protein_coding",1.40084261898091e-17
"ENSG00000158286",720.090969362158,2.64891192484313,0.313648430954479,3.98316582119158e-18,7.76356817228356e-17,"RNF207","1:6205475-6221299","+","protein_coding",1.43167878234643e-17
"ENSG00000115380",456.396520530712,2.53980395959821,0.300625466745882,4.1977170242791e-18,8.14041145514769e-17,"EFEMP1","2:55865967-55924139","-","protein_coding",1.5011724121277e-17
"ENSG00000223749",281.383091995705,3.16194071084009,0.376265522707053,4.23815542813991e-18,8.20779953251042e-17,"MIR503HG","X:134543119-134546642","-","lncRNA",1.51359944031917e-17
"ENSG00000174227",669.780798583582,2.35464929306599,0.278622966599757,4.56831602264716e-18,8.82351587346093e-17,"PIGG","4:499210-540200","+","protein_coding",1.62714362537957e-17
"ENSG00000138600",1701.08155886949,2.00349688579047,0.236180151962916,4.61886933325921e-18,8.90923084762886e-17,"SPPL2A","15:50702266-50765709","-","protein_coding",1.64295031466501e-17
"ENSG00000027697",575.999214030957,2.08206355723285,0.245880898821835,4.88677058211975e-18,9.37584121792869e-17,"IFNGR1","6:137197484-137219449","-","protein_coding",1.72899788350919e-17
"ENSG00000137868",1209.33374402106,2.32711933483938,0.275566259626422,4.98811474320738e-18,9.5448964874e-17,"STRA6","15:74179466-74212267","-","protein_coding",1.76017334780279e-17
"ENSG00000070081",442.776466434853,2.39096203953659,0.283249901422747,5.05603757216156e-18,9.66205431670821e-17,"NUCB2","11:17208153-17349980","+","protein_coding",1.78177841066617e-17
"ENSG00000065665",385.880542045568,2.50933422768991,0.298344475346857,5.8087252839509e-18,1.09984630442052e-16,"SEC61A2","10:12129637-12169961","+","protein_coding",2.0282254022094e-17
"ENSG00000163399",3206.38758265699,2.40757604430563,0.28601274828275,5.84678340238495e-18,1.10560145386121e-16,"ATP1A1","1:116372668-116410261","+","protein_coding",2.03883846718238e-17
"ENSG00000139190",604.138761468707,2.6935435016444,0.320986282312456,6.26996508717166e-18,1.17790437861605e-16,"VAMP1","12:6462237-6470987","-","protein_coding",2.17217221395446e-17
"ENSG00000099725",369.133394969793,2.58959775120416,0.308583379496872,6.69153024449327e-18,1.2538363424357e-16,"PRKY","Y:7273972-7381548","+","protein_coding",2.31219826781278e-17
"ENSG00000101474",3632.19217779902,2.27351274327564,0.270346219807289,6.77640382864188e-18,1.26809279428852e-16,"APMAP","20:24962925-24992751","-","protein_coding",2.33848857553764e-17
"ENSG00000174106",540.802758559588,2.27001195669889,0.26980671383551,6.80591925630639e-18,1.27196636049208e-16,"LEMD3","12:65169583-65248355","+","protein_coding",2.34563181486082e-17
"ENSG00000198938",169991.644037278,2.26206923189083,0.268979835557278,7.28737143526967e-18,1.35842629286913e-16,"MT-CO3","MT:9207-9990","+","protein_coding",2.50507248435768e-17
"ENSG00000163162",788.136045980517,2.40546308263761,0.287286689541253,8.6725688254804e-18,1.60832677395927e-16,"RNF149","2:101271219-101308701","-","protein_coding",2.96591369620174e-17
"ENSG00000099219",1481.72361522928,2.24315208023242,0.267707091906099,9.41970861742626e-18,1.73572868368105e-16,"ERMP1","9:5765076-5833117","-","protein_coding",3.20085542264946e-17
"ENSG00000130508",205.95232656745,3.01599624326888,0.36331669943459,1.06004556709089e-17,1.93844581013781e-16,"PXDN","2:1631887-1744852","-","protein_coding",3.5746858603115e-17
"ENSG00000073756",586.405363224201,3.09125546928687,0.372917562842734,1.23465058163234e-17,2.23788173263712e-16,"PTGS2","1:186671791-186680423","-","protein_coding",4.12687532706347e-17
"ENSG00000197261",356.602025376391,2.46661135107123,0.296838618716548,1.39730640319474e-17,2.51375770390195e-16,"C6orf141","6:49550646-49561907","+","protein_coding",4.63561791275897e-17
"ENSG00000010704",666.137461460836,2.16933829850464,0.260217179109848,1.41655496372922e-17,2.54521233084497e-16,"HFE","6:26087281-26098343","+","protein_coding",4.69362335690734e-17
"ENSG00000105429",2156.36492026852,2.29677560211481,0.276001190973007,1.4722691881568e-17,2.64202734412018e-16,"MEGF8","19:42325609-42378769","+","protein_coding",4.87215982009386e-17
"ENSG00000267056",124.041431310019,4.03212637029657,0.488899696721554,1.67284177881967e-17,2.979723603063e-16,"AC005336.1","19:15910582-15911824","-","processed_pseudogene",5.49490513265803e-17
"ENSG00000010278",1917.74668459597,2.22780854776993,0.268197762770649,1.742905250411e-17,3.09306727588314e-16,"CD9","12:6199715-6238271","+","protein_coding",5.70392207936191e-17
"ENSG00000137496",177.330922974852,3.15113007174819,0.382236410219325,1.8049141614842e-17,3.19133597082034e-16,"IL18BP","11:71998541-72005715","+","protein_coding",5.88513927535788e-17
"ENSG00000135919",1872.98010335321,2.21351905630233,0.26744326075974,2.26457356725519e-17,3.97969152598755e-16,"SERPINE2","2:223975045-224039318","-","protein_coding",7.33894491759757e-17
"ENSG00000172269",785.913565006246,2.43943513926384,0.295593231630021,2.32090747493437e-17,4.07372908130816e-16,"DPAGT1","11:119096503-119108331","-","protein_coding",7.51235947351902e-17
"ENSG00000142173",371.072277151641,2.99828466684709,0.365544912094843,2.48632270050815e-17,4.34820168762807e-16,"COL6A2","21:46098097-46132849","+","protein_coding",8.01851411540961e-17
"ENSG00000177943",341.806730256364,2.84989632807667,0.346951470235545,2.51101589495574e-17,4.38076630379945e-16,"MAMDC4","9:136850943-136860799","+","protein_coding",8.07856648951545e-17
"ENSG00000241404",87.5611465496206,3.66001967005507,0.446493240643132,2.72587961249218e-17,4.70442476663125e-16,"EGFL8","6:32164595-32168281","+","protein_coding",8.67542471717606e-17
"ENSG00000244560",99.0102953119938,4.23692090633207,0.517868043413838,2.73023031535492e-17,4.7063038219762e-16,"AC004890.2","7:149285281-149297312","+","transcribed_unprocessed_pseudogene",8.67888988114257e-17
"ENSG00000279233",78.8099169876521,4.37625031364993,0.53277782541358,2.73588125168814e-17,4.71041702856283e-16,"AC122688.3","12:125138245-125141711","+","TEC",8.68647504104174e-17
"ENSG00000179240",247.358136781922,2.89864829970538,0.353411292002483,2.78804866371952e-17,4.78880549049347e-16,"GVQW3","11:76381303-76414619","+","protein_coding",8.83103112045834e-17
"ENSG00000090054",1159.79325802107,2.07988254883375,0.251840978130161,2.88990226739579e-17,4.94608658528902e-16,"SPTLC1","9:92000087-92115413","-","protein_coding",9.12107302037607e-17
"ENSG00000162695",349.145938337281,2.26116971224055,0.274443867950386,2.97478262342329e-17,5.06731566596827e-16,"SLC30A7","1:100896076-100981757","+","protein_coding",9.34463143934052e-17
"ENSG00000023318",638.806236456618,2.48459694870467,0.302350288653045,2.99964350476662e-17,5.10363873664774e-16,"ERP44","9:99979185-100099000","-","protein_coding",9.41161477541417e-17
"ENSG00000166147",146.379131125371,3.17593930715351,0.388217574991521,3.13644912419864e-17,5.32384564281623e-16,"FBN1","15:48408306-48645849","-","protein_coding",9.81769809727266e-17
"ENSG00000204525",747.800838516281,2.25781731347546,0.274400115109861,3.2483223775199e-17,5.50079756606304e-16,"HLA-C","6:31268749-31272130","-","protein_coding",1.01440149510517e-16
"ENSG00000213199",234.886754643027,3.05566541202058,0.37417507008785,3.51488194812453e-17,5.917469865524e-16,"ASIC3","7:151048292-151052756","+","protein_coding",1.09123998960818e-16
"ENSG00000197822",349.916189862908,2.28736549649841,0.278410664103715,3.52336449031713e-17,5.92483716390391e-16,"OCLN","5:69492292-69558104","+","protein_coding",1.09259859232019e-16
"ENSG00000236017",88.2665168463271,6.76470932407193,0.80346203919968,3.7901115308643e-17,6.33646919667557e-16,"ASMTL-AS1","X:1401769-1414028","+","lncRNA",1.16850761177818e-16
"ENSG00000101294",3148.16301143282,2.30893516753635,0.281527000352553,3.95262096602191e-17,6.58526735540002e-16,"HM13","20:31514410-31577923","+","protein_coding",1.21438845381217e-16
"ENSG00000110911",1164.74516856635,2.07070445556491,0.252045724681091,4.20099344868395e-17,6.96688890547264e-16,"SLC11A2","12:50979401-51028566","-","protein_coding",1.28476324334202e-16
"ENSG00000167978",11944.023152542,2.4783582037751,0.303055498306321,4.53169321796487e-17,7.49808139321068e-16,"SRRM2","16:2752626-2772538","+","protein_coding",1.38272039360592e-16
"ENSG00000103226",561.216725171989,2.32313670632317,0.283988164442321,4.55428034638212e-17,7.5268220890723e-16,"NOMO3","16:16232528-16294811","+","protein_coding",1.38802046227819e-16
"ENSG00000147852",472.892194951161,2.20436964694943,0.269164739565999,4.61055202752682e-17,7.61110350722619e-16,"VLDLR","9:2621787-2660056","+","protein_coding",1.40356278965129e-16
"ENSG00000186204",131.516902047059,3.41111963958345,0.419960143216341,5.18745853694005e-17,8.46658956685193e-16,"CYP4F12","19:15672757-15697174","+","protein_coding",1.56132288307481e-16
"ENSG00000179163",218.519849950593,2.71130665174856,0.333442159933309,5.50107357820727e-17,8.95818166889102e-16,"FUCA1","1:23845077-23868294","-","protein_coding",1.65197733041657e-16
"ENSG00000235703",75.4344413824643,5.089919981159,0.625282658160902,5.82656476281502e-17,9.46685545021341e-16,"LINC00894","X:149938613-150224580","+","lncRNA",1.7457818084213e-16
"ENSG00000155256",755.869642275419,2.29587209356534,0.281604083555667,5.85268229134904e-17,9.49859393696108e-16,"ZFYVE27","10:97737121-97760907","+","protein_coding",1.75163469939257e-16
"ENSG00000241489",283.036344143817,3.32065829183287,0.411079409832384,6.18608768315721e-17,9.97238805503823e-16,"AC244197.3","X:149477104-149540926","-","protein_coding",1.83900702240163e-16
"ENSG00000272578",70.5791561683429,4.45455077752085,0.549018135369879,6.38956801045439e-17,1.02660008078882e-15,"AP000347.1","22:23658094-23717356","-","transcribed_unprocessed_pseudogene",1.89315211898007e-16
"ENSG00000132561",476.468425253805,2.66225153353349,0.328500689056293,6.99413169406236e-17,1.12123702313257e-15,"MATN2","8:97868840-98036724","+","protein_coding",2.0676720038745e-16
"ENSG00000148400",488.444358163352,2.45279584780386,0.302059441021573,7.00847357511511e-17,1.12228919802176e-15,"NOTCH1","9:136494433-136546048","-","protein_coding",2.06961231847049e-16
"ENSG00000228649",294.629278197846,2.64854875548208,0.327379440619438,7.56814222806661e-17,1.20788889454143e-15,"SNHG26","7:22854126-22872945","+","lncRNA",2.2274666279361e-16
"ENSG00000274512",828.073671087844,2.53977144439662,0.31373744111874,8.15004451702952e-17,1.29645912118745e-15,"TBC1D3L","17:37977972-37989048","-","protein_coding",2.39079888885373e-16
"ENSG00000236287",1368.22960239638,2.00540206950805,0.246741365899097,9.19670408211245e-17,1.45175105576278e-15,"ZBED5","11:10812074-10858796","-","protein_coding",2.67717258052139e-16
"ENSG00000156510",791.465485833803,2.20376244853086,0.271817649964325,9.41213982124132e-17,1.48251477446364e-15,"HKDC1","10:69220332-69267552","+","protein_coding",2.73390392151396e-16
"ENSG00000203896",358.877963063984,2.88778557712192,0.358682213332065,9.44277700502104e-17,1.48571850194595e-15,"LIME1","20:63736283-63739103","+","protein_coding",2.7398119119625e-16
"ENSG00000142627",2649.25666990814,2.00716264332983,0.247098704325962,9.94854042862314e-17,1.56019066634972e-15,"EPHA2","1:16124337-16156069","-","protein_coding",2.87714595126795e-16
"ENSG00000167549",304.06620571518,2.61272899634112,0.324175261667685,1.01757380315944e-16,1.5923595262456e-15,"CORO6","17:29614756-29622907","-","protein_coding",2.93646851164634e-16
"ENSG00000168140",221.10809437263,2.72117522301526,0.338658381877124,1.15274863922996e-16,1.78453405223281e-15,"VASN","16:4371848-4383538","+","protein_coding",3.29085735097619e-16
"ENSG00000253352",2379.41546556135,2.47281146234466,0.307122238427298,1.19051827612125e-16,1.83905756829522e-15,"TUG1","22:30969245-30979395","+","lncRNA",3.391404109056e-16
"ENSG00000175265",812.160914060028,4.90446808500607,0.617972839926821,1.43423746154686e-16,2.1943985254717e-15,"GOLGA8A","15:34379068-34437466","-","protein_coding",4.04668799089844e-16
"ENSG00000005801",871.136613401539,2.2259027490596,0.276537803037416,1.47847995907123e-16,2.25730252375447e-15,"ZNF195","11:3339261-3379222","-","protein_coding",4.16268918734276e-16
"ENSG00000136156",2156.3096203779,2.00628605209769,0.248648612307853,1.49864826150598e-16,2.28567622801356e-15,"ITM2B","13:48232612-48270357","+","protein_coding",4.21501310524089e-16
"ENSG00000138778",516.184137511863,2.85018162628288,0.356379985300417,1.57334993705431e-16,2.39454566369404e-15,"CENPE","4:103105806-103198409","-","protein_coding",4.4157791159861e-16
"ENSG00000113504",902.354742003189,2.4140298216777,0.300886047301585,1.58191310550084e-16,2.40504133679305e-15,"SLC12A7","5:1050384-1112063","-","protein_coding",4.43513417560411e-16
"ENSG00000185585",928.420217805992,2.31695977096394,0.28854593391389,1.60164165342618e-16,2.42991438229579e-15,"OLFML2A","9:124777133-124814885","+","protein_coding",4.48100253240651e-16
"ENSG00000152377",144.761453149623,2.63006119856993,0.328171161477557,1.65402309891525e-16,2.50674845285181e-15,"SPOCK1","5:136975298-137598379","-","protein_coding",4.62269216033954e-16
"ENSG00000169359",580.173999755891,2.2447742212772,0.279663824289466,1.74038160185686e-16,2.63209913538687e-15,"SLC33A1","3:155821024-155854456","-","protein_coding",4.85385122091014e-16
"ENSG00000170558",481.594184729647,2.17045672288856,0.270282721484291,1.75020041262603e-16,2.64141125035234e-15,"CDH2","18:27950966-28177130","-","protein_coding",4.87102368223073e-16
"ENSG00000234420",386.485686601053,2.85331650385487,0.35805822457181,1.97784867175788e-16,2.97874745679778e-15,"ZNF37BP","10:42513510-42552822","-","transcribed_processed_pseudogene",5.49310502236678e-16
"ENSG00000104783",667.731044499066,2.58460447469665,0.323910899867157,2.02283674116975e-16,3.03699151941698e-15,"KCNN4","19:43766533-43781257","-","protein_coding",5.60051283640165e-16
"ENSG00000269821",90.9053676887053,4.23546515573131,0.533479251936177,2.18975685885789e-16,3.28076967389425e-15,"KCNQ1OT1","11:2608328-2699994","-","lncRNA",6.05006387223936e-16
"ENSG00000161638",893.756116833791,2.26334850632548,0.283755818815568,2.555123551023e-16,3.78883068799176e-15,"ITGA5","12:54395261-54419266","-","protein_coding",6.98697864889787e-16
"ENSG00000012171",201.219105323327,2.96404554666289,0.374068453702704,2.61321555722027e-16,3.86702298046913e-15,"SEMA3B","3:50267558-50277546","+","protein_coding",7.13117297243397e-16
"ENSG00000163956",1550.0336688398,2.33640957910704,0.292979176739096,2.63329424479093e-16,3.89172443312266e-15,"LRPAP1","4:3503612-3532446","-","protein_coding",7.17672489504533e-16
"ENSG00000106804",1139.21938868718,2.44186223707238,0.307286720959084,2.92025122375503e-16,4.27316274405047e-15,"C5","9:120952335-121050276","-","protein_coding",7.88013487923147e-16
"ENSG00000186529",907.648633593013,2.62071661593487,0.330386757177131,2.97286031159733e-16,4.34133892466866e-15,"CYP4F3","19:15640897-15662825","+","protein_coding",8.00585850152276e-16
"ENSG00000284981",92.6930639040693,3.34218666452089,0.423631787462736,3.28869419004993e-16,4.76398391305626e-15,"AC093668.2","7:102538417-102543849","-","protein_coding",8.78525767586093e-16
"ENSG00000102805",336.75137625565,2.36261034193623,0.297882077811945,3.34176849709862e-16,4.8311659194528e-15,"CLN5","13:76990660-77019143","+","protein_coding",8.90914794252563e-16
"ENSG00000143126",588.39471775652,2.57926282172126,0.326068270739776,3.53697208677497e-16,5.09899827548684e-15,"CELSR2","1:109249539-109275751","+","protein_coding",9.4030573059144e-16
"ENSG00000163453",964.426735675171,2.13705899725465,0.268900233997607,3.54123006270428e-16,5.09908855735502e-15,"IGFBP7","4:57030773-57110385","-","protein_coding",9.40322379461166e-16
"ENSG00000145908",290.526535687718,2.4122031727857,0.304441562979859,3.63176878640904e-16,5.21384677117508e-15,"ZNF300","5:150894392-150904983","-","protein_coding",9.61484929487159e-16
"ENSG00000005884",11504.5970288359,2.25294058681879,0.284420288185194,3.69368382434168e-16,5.29220161048677e-15,"ITGA3","17:50055968-50090481","+","protein_coding",9.75934337085226e-16
"ENSG00000251432",269.367868292666,2.81713227956452,0.357336359142295,3.97023375162846e-16,5.66592804831804e-15,"LINC02615","4:128292751-128519398","+","lncRNA",1.04485318980492e-15
"ENSG00000088035",217.007494504733,2.70556777648508,0.343414362488121,4.16263246999418e-16,5.91126587372795e-15,"ALG6","1:63367575-63438553","+","protein_coding",1.09009591213978e-15
"ENSG00000196576",3257.8921403686,2.16818953898493,0.273573888301733,4.18402423726481e-16,5.93580154328975e-15,"PLXNB2","22:50274979-50307646","-","protein_coding",1.09462053235858e-15
"ENSG00000178467",565.558832396788,2.38574059626751,0.301818813586875,4.18949444046867e-16,5.93772355472318e-15,"P4HTM","3:48989889-49007153","+","protein_coding",1.09497497028294e-15
"ENSG00000178726",479.332139261339,2.25325199847096,0.284766382008385,4.23657432790832e-16,5.99855685996675e-15,"THBD","20:23045633-23049741","-","protein_coding",1.10619323364388e-15
"ENSG00000047410",2755.04825971616,2.20013430863039,0.277826961722837,4.32346174042415e-16,6.11557901870977e-15,"TPR","1:186311652-186375693","-","protein_coding",1.12777327751274e-15
"ENSG00000251664",153.959223068655,3.29589925211696,0.420258713017549,4.44709691843174e-16,6.2843011105909e-15,"PCDHA12","5:140875302-141012347","+","protein_coding",1.1588873005623e-15
"ENSG00000146802",443.922894478807,2.19374818475299,0.277483405725989,4.73763746860402e-16,6.64928340437926e-15,"TMEM168","7:112762382-112790592","-","protein_coding",1.22619364660746e-15
"ENSG00000184949",170.272982990592,3.27164708184181,0.417828811183412,4.82104289559817e-16,6.75320455317383e-15,"FAM227A","22:38578120-38656629","-","protein_coding",1.24535773462274e-15
"ENSG00000255152",383.013554346614,3.01704844791855,0.385319540630424,5.24362585514401e-16,7.33802462056428e-15,"MSH5-SAPCD1","6:31740020-31764851","+","protein_coding",1.35320434115638e-15
"ENSG00000054983",613.825573213872,2.10862759035132,0.267249950364193,5.78390992940659e-16,8.04727603292944e-15,"GALC","14:87837820-87993665","-","protein_coding",1.48399731880518e-15
"ENSG00000104805",3640.65559137673,2.13476845657588,0.270627604441351,5.79662683435798e-16,8.05719961137928e-15,"NUCB1","19:48900312-48923372","+","protein_coding",1.48582732485347e-15
"ENSG00000180914",141.831989489168,2.59505893251483,0.330781455056738,6.18477421352821e-16,8.56371615669722e-15,"OXTR","3:8750408-8769628","-","protein_coding",1.57923398719567e-15
