"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000113272",1100.04705131423,-0.180806932931538,0.093672502169121,0.0442791520804359,0.122994459850563,"THG1L","5:157731420-157741449","protein_coding","+"
"ENSG00000181449",244.424476705108,-0.232116784636131,0.124308777477722,0.0443582778662561,0.123184333279985,"SOX2","3:181711925-181714436","protein_coding","+"
"ENSG00000268400",3.85803372183772,-0.118028311962534,0.365776983000815,0.0443589913270175,0.123184333279985,"AC008763.2","19:7629796-7643048","protein_coding","+"
"ENSG00000148291",441.767287236377,-0.244373641570693,0.135744426857139,0.0443667934241471,0.123190054732118,"SURF2","9:133356550-133361158","protein_coding","+"
"ENSG00000146122",2.91285559844968,0.185641311513638,0.402123639898261,0.0443881835312885,0.123233498662499,"DAAM2","6:39792298-39904877","protein_coding","+"
"ENSG00000113269",1731.10533165823,0.138429350426436,0.0696829176083567,0.0444303262043761,0.12333453858389,"RNF130","5:179911651-180072113","protein_coding","-"
"ENSG00000247134",380.732827151243,0.22380806707372,0.119324860121348,0.044441789945137,0.123350401458333,"AC090204.1","8:32927913-33045445","lncRNA","+"
"ENSG00000115207",6617.71313907256,0.138391882370495,0.0703420305006945,0.0444641836098006,0.123396592853224,"GTF3C2","2:27325849-27357034","protein_coding","-"
"ENSG00000107099",64.7270826452684,0.459824538144885,0.552330494349682,0.0444932823687435,0.12342884275783,"DOCK8","9:214854-465259","protein_coding","+"
"ENSG00000174808",66.5938206682824,-0.44233114116371,0.333924175846097,0.0444978774478713,0.12342884275783,"BTC","4:74744759-74794523","protein_coding","-"
"ENSG00000197323",1947.73680217692,0.257676918703701,0.141104503692594,0.0444837779919149,0.12342884275783,"TRIM33","1:114392790-114511203","protein_coding","-"
"ENSG00000263089",12.8437568701452,0.454973453918012,0.596369916630665,0.044498816067668,0.12342884275783,"AC007114.2","17:57092145-57096425","lncRNA","-"
"ENSG00000260886",4.49527228030528,-0.287318370614987,0.489515322304444,0.0445292441466363,0.123497276779483,"TAT-AS1","16:71564952-71578187","lncRNA","+"
"ENSG00000125434",777.9616835981,-0.191331330595331,0.103093647128802,0.0445731660690891,0.123603112060528,"SLC25A35","17:8287763-8295400","protein_coding","-"
"ENSG00000144935",667.224337296432,-0.295405326357922,0.17458375766969,0.0445983629671498,0.123641023059853,"TRPC1","3:142724034-142807888","protein_coding","+"
"ENSG00000279138",3.79111835731182,-0.222012132164788,0.43306319549707,0.0445978952386958,0.123641023059853,"AP002847.1","8:104478539-104480783","TEC","-"
"ENSG00000127831",210.360433060857,0.285077244555517,0.161598791658234,0.0446507736371287,0.123713576280112,"VIL1","2:218419092-218453295","protein_coding","+"
"ENSG00000177663",1065.92708258459,0.247667025869508,0.138826866211648,0.0446524199832039,0.123713576280112,"IL17RA","22:17084954-17115694","protein_coding","+"
"ENSG00000196968",1008.92935204358,-0.129072134612235,0.0652926415186371,0.0446414452393799,0.123713576280112,"FUT11","10:73772276-73780251","protein_coding","+"
"ENSG00000197070",1027.10346186409,0.198819902128147,0.105156160598902,0.0446306644668171,0.123713576280112,"ARRDC1","9:137605685-137615360","protein_coding","+"
"ENSG00000275494",16.8785841299376,-0.476553496683461,0.411326667738446,0.0446533644704352,0.123713576280112,"AC133552.5","16:25106569-25107102","lncRNA","-"
"ENSG00000236548",13.8356654460032,0.433079858963293,0.590543536671538,0.0446622309663708,0.123722164671851,"RNF217-AS1","6:124644434-124963165","lncRNA","-"
"ENSG00000287263",106.115145659161,-0.325429771353625,0.192495951950893,0.0446884609472419,0.123778844516276,"AC008875.3","5:42983636-42993276","lncRNA","-"
"ENSG00000120509",1449.85906117047,-0.174613054619716,0.0906362633035239,0.0447143960357332,0.123834693035582,"PDZD11","X:70286595-70290514","protein_coding","-"
"ENSG00000100311",141.65975562715,-0.397871872441825,0.26784186085841,0.044801183531263,0.124059033642649,"PDGFB","22:39223359-39244751","protein_coding","-"
"ENSG00000180011",858.516653392198,0.266057668168061,0.147177323331899,0.0448413477478664,0.124154228407598,"ZADH2","18:75195113-75209139","protein_coding","-"
"ENSG00000108039",1713.21803717449,0.169690838348105,0.088175330367735,0.0449048959968342,0.124298096195598,"XPNPEP1","10:109864766-109923553","protein_coding","-"
"ENSG00000234432",2.77732258761633,0.170109697090871,0.392935761427283,0.0448998184173375,0.124298096195598,"AC092171.3","7:5426277-5428927","lncRNA","-"
"ENSG00000271533",205.284442031823,0.263354096667455,0.14509636554221,0.044913890770553,0.124306956460554,"Z83843.1","X:74209976-74213660","lncRNA","-"
"ENSG00000160691",12157.5133183407,-0.192708920592952,0.102162757249641,0.0449880709620186,0.124496203081402,"SHC1","1:154962298-154974395","protein_coding","-"
"ENSG00000109625",4.49372508938489,0.191791030251672,0.408406817485734,0.0450290767219421,0.1245775423687,"CPZ","4:8592660-8619759","protein_coding","+"
"ENSG00000114126",2149.94008633149,-0.222351262572882,0.118962910234098,0.0450270770594993,0.1245775423687,"TFDP2","3:141944428-142149544","protein_coding","-"
"ENSG00000173821",18749.579482195,-0.110633779337968,0.0564598991640692,0.0450549148403855,0.124632954860814,"AC124319.1","17:80260866-80398786","protein_coding","+"
"ENSG00000075945",792.220558074685,0.177921030269013,0.0925486102524663,0.0450806831931038,0.124688160101591,"KIFAP3","1:169921326-170085208","protein_coding","-"
"ENSG00000082898",18718.4727279907,-0.123041946343576,0.0628335240482864,0.0451408406374803,0.12479613846223,"XPO1","2:61477849-61538626","protein_coding","-"
"ENSG00000107554",2615.14042382907,0.15304523397505,0.0785498504929855,0.0451406234150613,0.12479613846223,"DNMBP","10:99875577-100009947","protein_coding","-"
"ENSG00000196263",28.7401790645655,0.368598290845705,0.555248467394314,0.0451303666083518,0.12479613846223,"ZNF471","19:56507850-56530221","protein_coding","+"
"ENSG00000256542",62.1970623444601,0.403816889689117,0.274951013796869,0.0451429890750579,0.12479613846223,"AC148477.2","12:132277349-132280900","lncRNA","+"
"ENSG00000117751",1541.49755351005,-0.15501509350892,0.0792646509984846,0.0452523760426775,0.125081756245751,"PPP1R8","1:27830782-27851676","protein_coding","+"
"ENSG00000169085",12.7332662378928,-0.199052680474214,0.41243830693007,0.0452579666155098,0.125081756245751,"VXN","8:66493520-66518524","protein_coding","+"
"ENSG00000134955",13.0252718801724,0.462017586829399,0.568038209313992,0.0452679353173606,0.125093193229517,"SLC37A2","11:125063067-125090312","protein_coding","+"
"ENSG00000165283",6188.31218452725,-0.158425619937954,0.0811926907453354,0.045319416729527,0.125219328516678,"STOML2","9:35099776-35103195","protein_coding","-"
"ENSG00000284874",181.996770235438,0.463796398132605,0.382935746504935,0.0453300570674732,0.12523260035831,"AC000093.1","22:19717220-19724772","protein_coding","+"
"ENSG00000104427",454.229576777459,-0.26491546470873,0.146593427767366,0.045340592672735,0.125239586060149,"ZC2HC1A","8:78666089-78719765","protein_coding","+"
"ENSG00000280351",42.9196957045133,0.436035645399038,0.322048211432644,0.0453442602896872,0.125239586060149,"AC127496.7","17:81003335-81005132","TEC","+"
"ENSG00000115841",188.367134745913,0.234542772828131,0.126305706700291,0.0453542542636633,0.125251065159853,"RMDN2","2:37923187-38067142","protein_coding","+"
"ENSG00000172733",2.37705201588088,-0.120983074926954,0.367777672765736,0.0454097225030254,0.125388107632228,"PURG","8:30995802-31033715","protein_coding","-"
"ENSG00000164076",31.5436457853798,0.461936602047981,0.413711772411581,0.0454168400233519,0.125391623047357,"CAMKV","3:49857988-49869935","protein_coding","-"
"ENSG00000110711",2027.23924272518,0.248473471022268,0.135897145905019,0.0454795380467778,0.1255485703543,"AIP","11:67483026-67491103","protein_coding","+"
"ENSG00000105520",1365.28165695813,0.13941262713356,0.0720740275621881,0.0455028481449057,0.125596758902477,"PLPPR2","19:11355386-11365698","protein_coding","+"
"ENSG00000234233",9.42712054496245,-0.433156303946004,0.600840405708507,0.0455484588665967,0.125706481217241,"KCNH1-IT1","1:211132588-211133374","lncRNA","-"
"ENSG00000166532",1441.65773699341,-0.135333364273016,0.0692746754084776,0.0455558578843491,0.1257107306635,"RIMKLB","12:8681600-8783095","protein_coding","+"
"ENSG00000241255",12.3261422823097,0.453930839893203,0.584088780266257,0.0455968254416466,0.125807599003411,"AL136126.1","11:33237008-33237409","processed_pseudogene","+"
"ENSG00000163875",1064.93587815664,0.169928793896227,0.088554537642312,0.0456267505916441,0.125873978904941,"MEAF6","1:37492575-37514774","protein_coding","-"
"ENSG00000164109",2363.34325108845,-0.241087270461782,0.132886732481895,0.0456600235530005,0.125933385438954,"MAD2L1","4:120055623-120066858","protein_coding","-"
"ENSG00000185344",1477.86155207084,-0.310790210213893,0.188199318885003,0.045657576049203,0.125933385438954,"ATP6V0A2","12:123712353-123761755","protein_coding","+"
"ENSG00000286081",8.93280755297157,-0.451682932330684,0.572850829448321,0.045683763840211,0.125982667505363,"AC016682.1","2:150150633-150166266","lncRNA","-"
"ENSG00000266236",8.42543692458483,-0.468243508048425,0.561734099836656,0.0457085197668729,0.126034737385716,"NARF-IT1","17:82482098-82483388","lncRNA","+"
"ENSG00000106305",2699.58474930743,-0.199569177069007,0.105471267947414,0.0457662164845363,0.126161399804154,"AIMP2","7:6009255-6023834","protein_coding","+"
"ENSG00000179476",125.681878772364,-0.420514246493297,0.304402466928538,0.045764390819318,0.126161399804154,"C14orf28","14:44897275-44907257","protein_coding","+"
"ENSG00000204899",1292.51138534649,-0.229746759354927,0.124172121173169,0.0458108382301961,0.126268182711827,"MZT1","13:72708367-72727629","protein_coding","-"
"ENSG00000140557",4.58162890349808,-0.13007106953134,0.371352958976442,0.0458214949824964,0.126281332671735,"ST8SIA2","15:92393881-92468728","protein_coding","+"
"ENSG00000144852",3.69654959770748,-0.133958963649536,0.372221999968831,0.0458379023961499,0.126310325701181,"NR1I2","3:119780484-119818485","protein_coding","+"
"ENSG00000185359",7320.93075048673,-0.127880809518987,0.0652454494068902,0.0458600567384976,0.12633892107402,"HGS","17:81683326-81703138","protein_coding","+"
"ENSG00000233554",17.6539920674832,-0.349996725329716,0.544874295191479,0.0458561535886307,0.12633892107402,"B4GALT1-AS1","9:33166948-33182865","lncRNA","+"
"ENSG00000115677",26566.3957310953,0.153911777395681,0.07292252271158,0.0459027010442406,0.126422795763191,"HDLBP","2:241227264-241317061","protein_coding","-"
"ENSG00000163608",2484.01304761978,-0.161274547158163,0.0828937906403095,0.0459065011852962,0.126422795763191,"NEPRO","3:113002444-113019861","protein_coding","-"
"ENSG00000267128",62.9929122325017,-0.430359730404537,0.319254279176362,0.0459081799949204,0.126422795763191,"RNF157-AS1","17:76138432-76154650","lncRNA","+"
"ENSG00000229921",64.4984474778592,0.365063380291243,0.233735423160352,0.0459314573161194,0.126470664363109,"KIF25-AS1","6:167992822-167997110","lncRNA","-"
"ENSG00000185267",25.3841119808188,0.465665805721516,0.481003745156599,0.0459746373385226,0.126573315038881,"CDNF","10:14819245-14838575","protein_coding","-"
"ENSG00000027847",708.644684573568,-0.220854987207701,0.11875432287704,0.0459910540984169,0.126578454787746,"B4GALT7","5:177600132-177610330","protein_coding","+"
"ENSG00000167483",22.9329087309062,0.47431358574383,0.439627997609673,0.0459847097542533,0.126578454787746,"FAM129C","19:17523301-17553839","protein_coding","+"
"ENSG00000250753",7.18054038212363,0.321300602631262,0.523248350105467,0.0459942033803434,0.126578454787746,"AC119751.4","4:49579833-49580189","processed_pseudogene","+"
"ENSG00000272777",13.7425822856151,0.464771786318253,0.572770810232389,0.0460111465549206,0.126608843059615,"AC019131.2","4:99067256-99068125","lncRNA","-"
"ENSG00000104969",4113.82977047732,-0.158488312612629,0.0820906880524041,0.046027445070096,0.126637449856234,"SGTA","19:2754715-2783282","protein_coding","-"
"ENSG00000174446",909.992635304252,-0.166019008549486,0.0853103977843327,0.0460966549487995,0.126795350246986,"SNAPC5","15:66490135-66497780","protein_coding","-"
"ENSG00000214954",5.9302132981282,-0.201500485351844,0.412262027474161,0.0460925113481475,0.126795350246986,"LRRC69","8:91101832-91219236","protein_coding","+"
"ENSG00000142082",864.77794407239,-0.217792610426803,0.115988102123753,0.046122822600989,0.126851065107579,"SIRT3","11:215030-236931","protein_coding","-"
"ENSG00000121390",2139.37638155909,0.146605893233171,0.0754850732726654,0.0461334611865277,0.126864061747879,"PSPC1","13:19674752-19783019","protein_coding","-"
"ENSG00000260342",14.3369091895071,-0.309656371073868,0.508573918168627,0.0461978984104035,0.127024978904935,"AC138811.2","16:18788063-18801519","protein_coding","-"
"ENSG00000264577",75.5949554213958,0.370385041659627,0.238853794703569,0.0462055580280446,0.12702976005788,"AC010761.2","17:28721487-28722877","lncRNA","-"
"ENSG00000116459",4532.7977604074,-0.203746259417588,0.108401273249307,0.0462375623716339,0.127101460689738,"ATP5PB","1:111448864-111462773","protein_coding","+"
"ENSG00000287824",15.6043628384999,-0.472802694253796,0.474909056378436,0.0462670126026364,0.127166122904121,"AL627443.2","6:166098111-166099589","lncRNA","+"
"ENSG00000140854",856.821068267505,-0.231214296805988,0.125507535411585,0.0463298464474027,0.127322512556555,"KATNB1","16:57735739-57757244","protein_coding","+"
"ENSG00000017797",3939.22183257024,-0.160946975451008,0.0825412417383972,0.0463451248029777,0.127331880221269,"RALBP1","18:9475009-9538114","protein_coding","+"
"ENSG00000119632",363.452909588811,0.33804098835971,0.206482260950961,0.0463447219195952,0.127331880221269,"IFI27L2","14:94127779-94130253","protein_coding","-"
"ENSG00000099954",27.0172335906668,0.391669024714059,0.528805272877821,0.046390089131839,0.127439098889066,"CECR2","22:17359949-17558149","protein_coding","+"
"ENSG00000133773",1125.60378906167,-0.160699430716585,0.0845550113495479,0.0464415286394603,0.127564075913407,"CCDC59","12:82223681-82358805","protein_coding","-"
"ENSG00000270084",20.0229670488828,0.469476838591024,0.410675138462453,0.04649146737573,0.127684899199473,"GAS5-AS1","1:173862473-173863941","lncRNA","+"
"ENSG00000103253",715.58047422323,-0.274399705423377,0.154705968206741,0.0465026801957924,0.12769934770264,"HAGHL","16:726936-735525","protein_coding","+"
"ENSG00000110031",102.511185657828,-0.370903421396995,0.23827849444839,0.0465406681363975,0.127787309299515,"LPXN","11:58526871-58578220","protein_coding","-"
"ENSG00000254681",625.749230110134,0.453570538162034,0.543929255818428,0.0465757814977225,0.127867356626185,"PKD1P5","16:18374521-18401940","transcribed_unprocessed_pseudogene","-"
"ENSG00000140836",3548.45546858544,0.313334685866612,0.184817113680231,0.0466016863158901,0.127922105924696,"ZFHX3","16:72782885-73891871","protein_coding","-"
"ENSG00000011114",2277.10368322575,0.223685634868959,0.120243016045139,0.0466130297947265,0.127936875303295,"BTBD7","14:93237550-93333092","protein_coding","-"
"ENSG00000198807",205.905402347986,0.255831147178437,0.141782142855052,0.0466296143197479,0.127966023948605,"PAX9","14:36657568-36679715","protein_coding","+"
"ENSG00000166405",54.4814469768232,0.468087580393232,0.423262940868416,0.046640637039442,0.127979903783249,"RIC3","11:8106056-8169055","protein_coding","-"
"ENSG00000179528",61.5075534083175,-0.469733089388842,0.471495342036912,0.0466707637075915,0.128046193778309,"LBX2","2:74497517-74503316","protein_coding","-"
"ENSG00000171951",72.7031822603704,-0.402806792925915,0.277488438114344,0.0466940837039311,0.128093794382795,"SCG2","2:223596940-223602361","protein_coding","-"
"ENSG00000159588",48.4197258957653,-0.458731548162162,0.380748345973697,0.0467412706874678,0.128206847685965,"CCDC17","1:45620044-45624057","protein_coding","-"
"ENSG00000166046",171.094019258274,0.409338169000661,0.286575532089502,0.0467576178105063,0.128235292103338,"TCP11L2","12:106301929-106347003","protein_coding","+"
"ENSG00000106399",1100.34983461583,-0.296322891582952,0.171880374035051,0.0467798771707736,0.128279941807125,"RPA3","7:7636518-7718607","protein_coding","-"
"ENSG00000257489",17.018224154137,0.469963770698309,0.427298068635136,0.0467967511611729,0.12830981420613,"AC010203.1","12:100173196-100199783","transcribed_unprocessed_pseudogene","-"
"ENSG00000132819",1325.03773455692,0.139262614660958,0.0729887144569529,0.0468125276799748,0.128336670249662,"RBM38","20:57391396-57409333","protein_coding","+"
"ENSG00000268043",1141.57454382648,-0.237758081635529,0.130683833096969,0.0468552903369416,0.128437492548752,"NBPF12","1:146938744-146996202","protein_coding","+"
"ENSG00000100124",1137.40066108273,-0.146108656639089,0.07590261838973,0.0468694552341516,0.128459908284201,"ANKRD54","22:37830855-37849327","protein_coding","-"
"ENSG00000131669",2501.88794485976,-0.157176765668313,0.0817156874906924,0.0468937370611641,0.128510043255496,"NINJ1","9:93121496-93134251","protein_coding","-"
"ENSG00000111057",79673.9932249437,-0.154944510855234,0.0833806123957365,0.0469026361435766,0.128518015129047,"KRT18","12:52948871-52952906","protein_coding","+"
"ENSG00000174343",4.04936893880586,-0.204171629292682,0.417059977398452,0.0469257640654762,0.128548553118589,"CHRNA9","4:40335333-40355217","protein_coding","+"
"ENSG00000186001",1157.63108863468,-0.222089457138987,0.121072073352789,0.0469250258674544,0.128548553118589,"LRCH3","3:197791226-197888436","protein_coding","+"
"ENSG00000162344",9.90004882252045,-0.423026006942089,0.588998599172047,0.0469880774539854,0.128699968763111,"FGF19","11:69698238-69704022","protein_coding","-"
"ENSG00000261351",57.0715663788844,0.422296268843672,0.311069954054006,0.0469930345043213,0.128699968763111,"AC116913.1","15:66488658-66492109","lncRNA","-"
"ENSG00000255020",20.3761500687421,0.472012577375933,0.454645033822047,0.0470374929626642,0.128805285451686,"AF131216.3","8:11345748-11347502","lncRNA","-"
"ENSG00000113070",197.52899174509,-0.278091195102465,0.158318372677591,0.0470553533520093,0.128837749638509,"HBEGF","5:140332843-140346603","protein_coding","-"
"ENSG00000104368",100.377045441207,-0.344598171392787,0.213055437825966,0.0470861383063229,0.128905588536705,"PLAT","8:42175233-42207724","protein_coding","-"
"ENSG00000170631",288.384150200156,0.240029442012166,0.131198046557021,0.0471014512997042,0.128931058641893,"ZNF16","8:144930358-144950888","protein_coding","-"
"ENSG00000285752",80.0133812585848,-0.40763554914604,0.2876434337019,0.0471356328855289,0.129008164760687,"AL031281.2","1:22028317-22052927","lncRNA","-"
"ENSG00000173918",521.307071054878,-0.219664238362086,0.116942180930632,0.0471687911266195,0.129065988218546,"C1QTNF1","17:79022814-79049788","protein_coding","+"
"ENSG00000212125",3.80468181069277,-0.308246937128093,0.507971668739033,0.0471632892561735,0.129065988218546,"TAS2R15P","12:10964425-10965352","unprocessed_pseudogene","-"
"ENSG00000184588",1949.52130239401,0.140105762900295,0.0716184300115569,0.0471928716697031,0.129098949594986,"PDE4B","1:65792514-66374579","protein_coding","+"
"ENSG00000216906",3.24772787041353,-0.23140299512908,0.439276825400115,0.0471891306869556,0.129098949594986,"AL355312.1","6:149904243-149906418","processed_pseudogene","+"
"ENSG00000075142",2097.24817406028,-0.202782724255814,0.107242296464467,0.0472174829431422,0.129149808330586,"SRI","7:88205118-88226993","protein_coding","-"
"ENSG00000174939",604.364866961211,0.312378120662867,0.18508003584114,0.0472598895278147,0.12924932183802,"ASPHD1","16:29900375-29919864","protein_coding","+"
"ENSG00000253159",5.5752922519572,-0.295804066798815,0.495726644601365,0.0472840509946774,0.129298918441346,"PCDHGA12","5:141430507-141512975","protein_coding","+"
"ENSG00000183873",20.6359010802223,0.466468086567008,0.508485247157064,0.0473108881041193,0.129355818054528,"SCN5A","3:38548057-38649673","protein_coding","-"
"ENSG00000122779",1267.40024277763,0.160066978752436,0.0838584949760021,0.0473305718684201,0.129393147226931,"TRIM24","7:138460259-138589996","protein_coding","+"
"ENSG00000262209",63.0703148263768,0.375338181084736,0.246976269877255,0.0473520459549285,0.129435360678174,"PCDHGB3","5:141370242-141512975","protein_coding","+"
"ENSG00000225489",4.67550057678289,-0.224829360314349,0.433407170728876,0.0473615500399259,0.12944484791167,"AL354707.1","9:6716157-6727438","lncRNA","+"
"ENSG00000078487",62.6640237044151,-0.392127992594958,0.268009918169939,0.0474265850797126,0.129606086216435,"ZCWPW1","7:100400826-100428992","protein_coding","-"
"ENSG00000187672",2.84959113473137,0.112270523957189,0.362817250797007,0.0474421351021013,0.12963206936011,"ERC2","3:55508311-56468467","protein_coding","-"
"ENSG00000197380",33.1733077083068,0.412428799900741,0.289911837897083,0.0474890777741791,0.129743813019867,"DACT3","19:46647551-46661182","protein_coding","-"
"ENSG00000263535",82.8266790273667,0.327003222942136,0.196454886642986,0.0474957405363927,0.129745494424281,"AK4P1","17:31345519-31346190","processed_pseudogene","+"
"ENSG00000139190",1250.12084111722,0.228606450675269,0.125375788679161,0.047507239302083,0.12976038436998,"VAMP1","12:6462237-6470987","protein_coding","-"
"ENSG00000116830",1439.33447228029,-0.304071548757305,0.178151029530249,0.0475635454868868,0.129897641092306,"TTF2","1:117060326-117107453","protein_coding","+"
"ENSG00000120948",7737.76226973571,-0.0921653859013063,0.0481418983140525,0.047577429575203,0.129919021450424,"TARDBP","1:11012344-11026420","protein_coding","+"
"ENSG00000127603",8934.82642774114,-0.16783913529306,0.0885726869249661,0.0476214258524207,0.130022612835796,"MACF1","1:39081316-39487177","protein_coding","+"
"ENSG00000136052",1092.63469171118,0.286155184675031,0.160271951068047,0.0476337247983022,0.130039644426463,"SLC41A2","12:104802553-104958744","protein_coding","-"
"ENSG00000156097",4.43979488092797,-0.0784904849038111,0.351633882297006,0.0476472290049279,0.130059961615869,"GPR61","1:109539872-109548406","protein_coding","+"
"ENSG00000142694",298.435107395305,-0.292296752215225,0.169591988402748,0.0477022838463223,0.130155820416818,"EVA1B","1:36322031-36324154","protein_coding","-"
"ENSG00000159496",5.1281621140659,0.297563574675039,0.501664663705955,0.0477065641699987,0.130155820416818,"RGL4","22:23688136-23699176","protein_coding","+"
"ENSG00000164082",2.7616391077002,0.124556968264762,0.368465151052407,0.0477055461954538,0.130155820416818,"GRM2","3:51707068-51718613","protein_coding","+"
"ENSG00000175600",27.6585122845317,0.467851987110572,0.419702418171794,0.0477066125265838,0.130155820416818,"SUGCT","7:40134977-40860763","protein_coding","+"
"ENSG00000149927",129.754579692738,0.351458239478015,0.221354471415556,0.0477172596791664,0.130168316136874,"DOC2A","16:30005514-30023270","protein_coding","-"
"ENSG00000100448",10.0214557210025,-0.185511441381798,0.404481766475086,0.0477330055276238,0.130178166212682,"CTSG","14:24573518-24576250","protein_coding","-"
"ENSG00000255112",3882.07335055494,-0.14484608639333,0.074145485953677,0.0477275458727577,0.130178166212682,"CHMP1B","18:11851396-11854449","protein_coding","+"
"ENSG00000268089",23.316145953387,-0.469472711802546,0.467015428956305,0.047836403659528,0.130443574035991,"GABRQ","X:152637895-152657542","protein_coding","+"
"ENSG00000088179",1304.86793313578,-0.303854924832147,0.179037790052946,0.0478489105511833,0.130461097455285,"PTPN4","2:119759922-119984899","protein_coding","+"
"ENSG00000227693",5.66818067143441,0.239292737927617,0.445502339016519,0.047951290683785,0.130723626635401,"GSTM3P1","20:21501395-21501968","processed_pseudogene","+"
"ENSG00000186283",4184.45696622852,0.153141561836173,0.0797746006010759,0.0479916734256042,0.130817094822302,"TOR3A","1:179082070-179098023","protein_coding","+"
"ENSG00000261796",666.751252357406,0.28970497094591,0.168462339918866,0.0480405194755906,0.130933605862398,"ISY1-RAB43","3:129087575-129161036","protein_coding","-"
"ENSG00000162851",1629.49538406549,-0.181728719023357,0.0967690668313469,0.0480516359626752,0.130947269094271,"TFB2M","1:246540561-246566261","protein_coding","-"
"ENSG00000274818",2.52137487055949,-0.247897219649684,0.452628894082948,0.0480869894560296,0.131026969618887,"AC004825.2","14:70906657-70907111","lncRNA","-"
"ENSG00000080493",262.416171917118,0.328500140550969,0.198600440868436,0.0481121348695926,0.131075595197365,"SLC4A4","4:71062667-71572087","protein_coding","+"
"ENSG00000188199",32.930496980581,0.460894499057084,0.521600162714135,0.0481170537298741,0.131075595197365,"NUTM2B","10:79703227-79714681","protein_coding","+"
"ENSG00000105327",509.396629671892,0.238489564911755,0.132193954267992,0.048124843022605,0.131080171010536,"BBC3","19:47220822-47232766","protein_coding","-"
"ENSG00000164647",618.996376674937,0.210386206317786,0.113298903480227,0.0481438494956569,0.131115294608951,"STEAP1","7:90154456-90164829","protein_coding","+"
"ENSG00000132740",1005.60017296276,-0.187348498443122,0.0998168207773556,0.0481910610738212,0.131227213521873,"IGHMBP2","11:68903842-68940602","protein_coding","+"
"ENSG00000224596",12.9932159076662,0.458223385819253,0.534484226481185,0.0482092525320249,0.1312600904917,"ZMIZ1-AS1","10:78943328-79067895","lncRNA","-"
"ENSG00000156873",1101.02855844766,-0.13589083513712,0.0704280372743084,0.0482317857085636,0.131304778883039,"PHKG2","16:30748293-30761176","protein_coding","+"
"ENSG00000255303",6.25219401854671,0.192130069294354,0.408439884605179,0.048249936108089,0.131337525907009,"OR5BA1P","11:57861948-57873588","transcribed_unprocessed_pseudogene","-"
"ENSG00000237118",5.04458074339214,0.225792745545546,0.434680356921337,0.04826984085239,0.131375039387039,"CYP2F2P","19:40818414-40826772","transcribed_processed_pseudogene","-"
"ENSG00000126214",3837.07884636796,-0.139582736620249,0.0720731826361093,0.0482952620758089,0.131410887487188,"KLC1","14:103561896-103714249","protein_coding","+"
"ENSG00000259826",14.5868717805634,-0.463834418529,0.509864207501617,0.0482944669121209,0.131410887487188,"AC072061.1","7:39947522-39949755","lncRNA","-"
"ENSG00000166200",3677.89051940356,-0.162426362498893,0.0852327286839609,0.0483328682029317,0.131496536557684,"COPS2","15:49106068-49155661","protein_coding","-"
"ENSG00000131652",1224.91038701547,0.178621978921606,0.094844403799064,0.0483417255491319,0.131503958622623,"THOC6","16:3024027-3027755","protein_coding","+"
"ENSG00000131152",4.1475439683104,-0.0893654432225337,0.355044947055059,0.0483686869856649,0.131560621105152,"AC010531.1","16:87302876-87334273","protein_coding","-"
"ENSG00000213977",5687.57695253933,-0.206538467245994,0.111067554757552,0.0484268296436373,0.131702069971383,"TAX1BP3","17:3662895-3668679","protein_coding","-"
"ENSG00000164190",2891.54975086042,0.145183934283986,0.0748521457234995,0.0484595234019785,0.131774280683073,"NIPBL","5:36876769-37066413","protein_coding","+"
"ENSG00000177363",8.17347720673703,0.420198201817381,0.577743509252053,0.048499422727255,0.131866064454854,"LRRN4CL","11:62686406-62689530","protein_coding","-"
"ENSG00000178761",1313.99039715067,-0.161782004428022,0.0847288813884795,0.0485229561063144,0.131913332901796,"FAM219B","15:74899992-74906883","protein_coding","-"
"ENSG00000167608",68.827871633824,0.462403896269213,0.445156002512069,0.048536459014473,0.13193332423103,"TMC4","19:54160108-54173250","protein_coding","-"
"ENSG00000280161",29.9728518306426,-0.441663970551129,0.350106270180782,0.0485560920699354,0.131969971543003,"AC022413.1","5:180810401-180811384","TEC","+"
"ENSG00000143363",648.866055418929,0.169708396644467,0.0898824257615979,0.0485779369525662,0.132012620306182,"PRUNE1","1:151008420-151035713","protein_coding","+"
"ENSG00000197696",475.601551237107,0.23981769395288,0.132355371739226,0.0485982959433891,0.132051220803624,"NMB","15:84655129-84658563","protein_coding","-"
"ENSG00000253626",134.253288251217,-0.307113018884485,0.182534843747013,0.0486472379936904,0.132150733243179,"EIF5AL1","10:79512601-79516440","protein_coding","+"
"ENSG00000259256",42.6323212893741,-0.445088690399519,0.359921920226983,0.0486434636610604,0.132150733243179,"LINC01895","18:3347696-3383532","lncRNA","-"
"ENSG00000085185",1177.66589126154,0.272514571522125,0.154565994686732,0.0486685055745804,0.132191769477481,"BCORL1","X:129981107-130058083","protein_coding","+"
"ENSG00000120832",464.067052778082,-0.218663943128671,0.119268905643418,0.0486953366104308,0.132232518323559,"MTERF2","12:106977277-106987160","protein_coding","-"
"ENSG00000166825",218.154450385703,-0.380913131534753,0.256309950808762,0.0486958344103676,0.132232518323559,"ANPEP","15:89784895-89815401","protein_coding","-"
