"name","GSK.180.CHR_1","GSK.180.CHR_2","GSK.180.CHR_3","GSK.48H.CHR_1","GSK.48H.CHR_2","GSK.48H.CHR_3","MS023.48H.CHR_1","MS023.48H.CHR_2","MS023.48H.CHR_3","DMSO.CHR_1","DMSO.CHR_2","DMSO.CHR_3","Accession","Description","Symbol","ID","imputed","num_NAs","GSK.180.CHR_vs_DMSO.CHR_CI.L","GSK.180.CHR_vs_DMSO.CHR_CI.R","GSK.180.CHR_vs_DMSO.CHR_diff","GSK.180.CHR_vs_DMSO.CHR_p.adj","GSK.180.CHR_vs_DMSO.CHR_p.val","GSK.180.CHR_vs_DMSO.CHR_t.stastic","GSK.180.CHR_vs_GSK.48H.CHR_CI.L","GSK.180.CHR_vs_GSK.48H.CHR_CI.R","GSK.180.CHR_vs_GSK.48H.CHR_diff","GSK.180.CHR_vs_GSK.48H.CHR_p.adj","GSK.180.CHR_vs_GSK.48H.CHR_p.val","GSK.180.CHR_vs_GSK.48H.CHR_t.stastic","GSK.180.CHR_vs_MS023.48H.CHR_CI.L","GSK.180.CHR_vs_MS023.48H.CHR_CI.R","GSK.180.CHR_vs_MS023.48H.CHR_diff","GSK.180.CHR_vs_MS023.48H.CHR_p.adj","GSK.180.CHR_vs_MS023.48H.CHR_p.val","GSK.180.CHR_vs_MS023.48H.CHR_t.stastic","GSK.48H.CHR_vs_DMSO.CHR_CI.L","GSK.48H.CHR_vs_DMSO.CHR_CI.R","GSK.48H.CHR_vs_DMSO.CHR_diff","GSK.48H.CHR_vs_DMSO.CHR_p.adj","GSK.48H.CHR_vs_DMSO.CHR_p.val","GSK.48H.CHR_vs_DMSO.CHR_t.stastic","GSK.48H.CHR_vs_MS023.48H.CHR_CI.L","GSK.48H.CHR_vs_MS023.48H.CHR_CI.R","GSK.48H.CHR_vs_MS023.48H.CHR_diff","GSK.48H.CHR_vs_MS023.48H.CHR_p.adj","GSK.48H.CHR_vs_MS023.48H.CHR_p.val","GSK.48H.CHR_vs_MS023.48H.CHR_t.stastic","MS023.48H.CHR_vs_DMSO.CHR_CI.L","MS023.48H.CHR_vs_DMSO.CHR_CI.R","MS023.48H.CHR_vs_DMSO.CHR_diff","MS023.48H.CHR_vs_DMSO.CHR_p.adj","MS023.48H.CHR_vs_DMSO.CHR_p.val","MS023.48H.CHR_vs_DMSO.CHR_t.stastic","GSK.180.CHR_vs_DMSO.CHR_significant","GSK.180.CHR_vs_GSK.48H.CHR_significant","GSK.180.CHR_vs_MS023.48H.CHR_significant","GSK.48H.CHR_vs_DMSO.CHR_significant","GSK.48H.CHR_vs_MS023.48H.CHR_significant","MS023.48H.CHR_vs_DMSO.CHR_significant","significant"
"CAVIN1",24.790279832476,24.5122911238013,23.6034342041837,24.3026423231205,24.2025521058333,22.8521141275447,24.3592847783725,23.7655838167102,23.5376920600809,23.9130415395942,23.6329322804992,23.1844564730479,"Q6NZI2","CAVIN1","CAVIN1","Q6NZI2",FALSE,0,-0.290780075942227,1.74116332082213,0.725191622439951,0.988058083243647,0.143086778057358,1.58728436332362,-0.499739497061367,1.53220389970299,0.516232201320811,0.900876185879009,0.284509762981573,1.12991832178605,-0.601490196616343,1.43045320014801,0.414481501765835,0.949453530346947,0.385332317150278,0.907208503631436,-0.807012277263038,1.22493111950132,0.20895942111914,0.989418486412963,0.657043192032431,0.457366041537567,-1.11772239793715,0.914220998827201,-0.101750699554977,0.946769580754749,0.828179976712353,-0.222709818154618,-0.705261577708062,1.32668181905629,0.310710120674116,0.922459655371689,0.511671987879359,0.680075859692185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CAVIN2",20.539549176689,20.4244692253043,22.8378688064469,21.3479187615545,21.0619806233402,22.5525288960035,21.1662693908346,20.4076862489526,22.1354178455486,22.3326612762474,21.323898448415,22.0423787955222,"O95810","CAVIN2","CAVIN2","O95810",FALSE,0,-2.18926330668407,0.924562432187738,-0.632350437248167,0.994485248754913,0.387363789755038,-0.903185765432057,-1.94375989358857,1.17006584528324,-0.386847024152669,0.959863453692137,0.592543752582215,-0.552533381861679,-1.52607496173448,1.58775077713733,0.0308379077014287,0.977780384036025,0.965722570170154,0.0440457658143554,-1.8024162825314,1.31140945634041,-0.245503413095499,0.990302621752383,0.733019048895628,-0.350652383570377,-1.13922793758181,1.97459780129,0.417684931854097,0.917293826223728,0.563859268364064,0.596579147676035,-2.2201012143855,0.893724524486309,-0.663188344949596,0.894977906458839,0.365530321268963,-0.947231531246412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CBR1",23.2292948569244,23.3621446897924,22.2363005767271,23.1363618654679,22.2182486938818,21.5513162993737,22.5422427524843,22.3822007934088,21.8468330489451,21.6421481011437,22.240399220316,22.0201852324081,"P16152","CBR1","CBR1","P16152",FALSE,0,-0.00167749052558941,1.95168253690962,0.975002523192014,0.970544006774882,0.0503263467354392,2.21991838839698,-0.336075592144118,1.61728443529109,0.640604421573485,0.817766462267396,0.174934274341867,1.45854959480892,-0.29119217084906,1.66216785658615,0.685487842868543,0.878647156763411,0.14920214867615,1.56074167113388,-0.642281912099075,1.31107811533613,0.334398101618529,0.986037866552522,0.463762318842839,0.761368793588055,-0.931796592422546,1.02156343501266,0.044883421295058,0.952743844774354,0.920595331515128,0.102192076324961,-0.687165333394133,1.26619469404107,0.289514680323471,0.924165519165848,0.52445741985704,0.659176717263095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CBX1",19.5954362809842,19.0220158885399,19.8482660364542,19.609993240552,19.5081931060826,19.8766039810713,20.6897682927893,19.8351622879795,19.2673398999339,19.9276027067807,16.3664081899562,19.1524459667385,"P83916","CBX1","CBX1","P83916",FALSE,0,-0.697319398656853,2.71016029365875,1.00642044750095,0.99145297284634,0.21790575944798,1.31358971943267,-1.880097220067,1.52738247224861,-0.176357373909195,0.97272291345628,0.822523030670536,-0.230183353178585,-2.14592393773258,1.26155575458303,-0.442184091574774,0.964779918081056,0.576421659282294,-0.577142960709518,-0.520962024747658,2.88651766756795,1.18277782141014,0.965116799169601,0.153231072045093,1.54377307261125,-1.96956656382338,1.43791312849222,-0.265826717665579,0.939106306171936,0.735709102501752,-0.346959607530932,-0.255135307082079,3.15234438523353,1.44860453907572,0.636677435645718,0.0875255666164443,1.89073268014219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CBX3",24.4361070860661,24.3886675714332,24.6180257683581,24.3255767199605,24.3686177535318,24.3789819663493,24.7316077293652,24.6286470476033,24.5562587837375,24.6029263554738,24.4652562025972,24.3728728526182,"Q13185","CBX3","CBX3","Q13185",FALSE,0,-0.417283420570196,0.418446764015666,0.000581671722734711,0.997287274366346,0.99759018899897,0.00309546165667233,-0.294657096954303,0.541073087631559,0.123207995338628,0.95373911027902,0.526620118311967,0.655671593546123,-0.575769470575768,0.259960714010095,-0.157904378282836,0.953243194960479,0.420089732513738,-0.84031409692255,-0.540491415908825,0.295238768677038,-0.122626323615894,0.987419027085158,0.528534412292625,-0.652576131889451,-0.698977465914396,0.136752718671466,-0.281112373621465,0.667383050436435,0.165092962350721,-1.49598569046867,-0.25937904228736,0.576351142298502,0.158486050005571,0.907037442381507,0.418435632386738,0.843409558579223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CBX5",24.0410683629567,23.7039911389499,22.085300841183,23.9596983479753,24.0416284935294,23.044903199335,23.9645849917298,23.900239869436,23.3075320995674,23.6849319244365,23.9056243241054,22.6455176027066,"P45973","CBX5","CBX5","P45973",FALSE,0,-1.33498743996965,1.06451176786364,-0.135237836053005,0.996808339559381,0.807076357987667,-0.250663539252112,-1.60503950316665,0.794459704666636,-0.405289899250008,0.946817188765543,0.46959085894391,-0.751205457985304,-1.64708180979785,0.752417398035433,-0.44733220588121,0.953837722821657,0.426102451160829,-0.829130938650118,-0.929697540719641,1.46980166711365,0.270052063197003,0.989022172850226,0.627370180911522,0.500541918733192,-1.24179191054785,1.15770729728544,-0.0420423066312026,0.953800940372321,0.939402422680125,-0.0779254806648145,-0.887655234088438,1.51184397374485,0.312094369828205,0.930261231818932,0.575560800737959,0.578467399398006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCAR2",19.4608576355148,19.0132798731381,18.6324965771603,18.3696483178937,20.1555067222315,20.3294129827953,20.2007464518943,20.807398802813,19.5542187763328,18.6137803778412,16.7610173971482,20.2212666176174,"Q8N163","CCAR2","CCAR2","Q8N163",TRUE,1,-1.29376633854115,2.30081280067875,0.503523231068804,0.995733600161887,0.547032043954716,0.622995669910163,-2.37993421531242,1.21464492390748,-0.582644645702466,0.949160487046594,0.487251483402843,-0.720890455438345,-2.94919955135225,0.645379587867646,-1.1519099817423,0.90031540799188,0.184114519242061,-1.42522705303678,-0.71112169283868,2.88345744638122,1.08616787677127,0.973150224874713,0.208259111279813,1.34388612534851,-2.36655490564979,1.22802423357011,-0.569265336039837,0.90424511511923,0.497067868485388,-0.704336597598436,-0.141856356798842,3.45272278242106,1.65543321281111,0.557890162379067,0.0673019016973924,2.04822272294694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC103",18.0248798152242,22.1423371446975,27.3994465082144,19.2576161799128,23.1996436524411,27.0024167233155,20.1801500106365,26.1354726724105,26.9105522559897,25.768221510019,26.4490536652702,27.4431886251973,"Q8IW40","CCDC103","CCDC103","Q8IW40",TRUE,2,-9.82013712671256,1.75760357181234,-4.03126677745011,0.988633498812977,0.152082176627931,-1.54857158522999,-6.41987471177355,5.15786598675135,-0.631004362511099,0.972364526784756,0.813303325235468,-0.242394135611866,-7.67537417289599,3.90236652562891,-1.88650382363354,0.958905543503997,0.485020233481344,-0.724681936965356,-9.18913276420146,2.38860793432344,-3.40026241493901,0.974389682822151,0.220321512861182,-1.30617744961813,-7.04436981038489,4.53337088814001,-1.25549946112244,0.928533898493374,0.6398349288576,-0.48228780135349,-7.93363330307902,3.64410739544588,-2.14476295381657,0.909093731200294,0.428940318369477,-0.823889648264636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC124",19.1929785984456,19.6356106503666,20.5105402038974,19.23301254101,19.3083373387538,21.003870223665,19.8233217602501,20.2457924113638,20.8971142690967,20.4266413042829,20.6647171185622,20.9483030918745,"Q96CT7","CCDC124","CCDC124","Q96CT7",FALSE,0,-2.05292374580983,0.252569037803168,-0.900177354003329,0.985461247163184,0.112676682484585,-1.73651236951278,-1.22144327537958,1.08404950823342,-0.0686968835730788,0.975319194421312,0.897162567537085,-0.132521649807233,-1.69511272114016,0.610380062472837,-0.54236632933366,0.940117066223581,0.319718413019405,-1.0462669778423,-1.98422686223675,0.321265921376247,-0.83148047043025,0.962117261244891,0.139352190930485,-1.60399071970555,-1.62641583756708,0.679076946045916,-0.473669445760581,0.869842014280714,0.382047274521137,-0.91374532803507,-1.51055741647617,0.794935367136829,-0.357811024669669,0.921609438850332,0.505518977746451,-0.690245391670479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC137",22.0114894218349,22.4085395309814,22.3999253819205,22.2965313513408,22.6788298943826,22.612583305203,22.1578414257936,22.1148584596831,22.3588138413152,22.4323210221456,22.566815466812,22.4561359975758,"Q6PK04","CCDC137","CCDC137","Q6PK04",FALSE,0,-0.686866525164432,0.26332109063334,-0.211772717265546,0.99397987010005,0.344619214650013,-0.991229477274543,-0.731090546628763,0.219097069169009,-0.255996738729877,0.887937989469178,0.25806369700434,-1.19822570533021,-0.412280271917278,0.537907343880494,0.0628135359816078,0.972931661712995,0.774678290068406,0.294006844889006,-0.430869786434555,0.519317829363217,0.0442240214643306,0.991307958787606,0.840107284856562,0.206996228055663,-0.156283533187401,0.793904082610371,0.318810274711485,0.669363435648463,0.166057507157112,1.49223255021921,-0.74968006114604,0.200507554651732,-0.274586253247154,0.838906928119106,0.227266253396526,-1.28523632216355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC59",20.1839176839685,19.8957489616124,20.4991462983917,20.5561942785942,20.6668761308401,21.2230643299306,19.9104647743957,20.3135739942237,20.639097563405,20.559612279379,20.4675357867839,20.9846076532439,"Q9P031","CCDC59","CCDC59","Q9P031",FALSE,0,-1.13259745475771,0.177302271134923,-0.477647591811394,0.987514189478773,0.13547788455515,-1.62174701237793,-1.27739046141038,0.0325092644822536,-0.622440598464063,0.458131219172708,0.0603021104999008,-2.11335972011017,-0.749724325630257,0.560175400262377,-0.0947744626839402,0.972275840773447,0.754145337746473,-0.321785777511246,-0.510156856293647,0.799742869598986,0.144793006652669,0.989106094996138,0.633452464237352,0.491612707732242,-0.127283727166194,1.18261599872644,0.527666135780123,0.499691185723776,0.103022009191359,1.79157394259892,-1.03782299207377,0.272076733818863,-0.382873129127454,0.835733778427686,0.22236448742201,-1.29996123486668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC6",20.6937469225603,20.8166235504778,21.7464382979846,21.4313004611191,21.4361823829636,22.6651914783608,22.5656550263769,21.4494050985673,22.4455861456081,22.4375644753482,21.6087439785302,22.1548867284518,"Q16204","CCDC6","CCDC6","Q16204",FALSE,0,-2.00799587421492,0.0450716000098801,-0.981462137102522,0.974520997242327,0.0590165033222043,-2.12610100424589,-1.78515558758606,0.267911886638746,-0.758621850473656,0.741289479692848,0.130889244443732,-1.64337126941703,-2.09447957028897,-0.0414120960641711,-1.06794583317657,0.626887363948748,0.0428973385433064,-2.31344707305785,-1.24937402374127,0.803693450483536,-0.222840286628866,0.989188554699642,0.63953174511682,-0.482729734828869,-1.33585771981532,0.717209754409485,-0.309323982702917,0.908684837090544,0.517766216246169,-0.670075803640823,-0.940050041038351,1.11301743318645,0.0864836960740512,0.951225556970907,0.855082085901524,0.187346068811954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC86",24.7440357251041,24.9752535447395,24.7157521089676,24.8627077326657,25.1460108597784,24.5739071705079,24.7042972590444,25.1359922859305,24.5742698205699,24.7672584146052,25.0324288706491,24.2814134062367,"Q9H6F5","CCDC86","CCDC86","Q9H6F5",FALSE,0,-0.488298823959161,0.724259282172673,0.117980229106756,0.996347527677864,0.674260700703093,0.432733224874271,-0.655473847779496,0.557084258352339,-0.0491947947135785,0.974102863970068,0.860360512281967,-0.180438894928502,-0.59945171531045,0.613106390821385,0.00682733775546751,0.978082832736162,0.980507351525442,0.0250416184694469,-0.439104029245583,0.773454076886252,0.167175023820334,0.987868226670325,0.553256028009,0.613172119802773,-0.550256920596871,0.662301185534963,0.056022132469046,0.947703739539076,0.841260075896524,0.205480513397949,-0.495126161714629,0.717431944417206,0.111152891351288,0.940932284552776,0.691967969181304,0.407691606404824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCDC9",20.2861365370512,19.554278360205,19.7892867515296,19.4674266008765,19.3664708123439,19.9003497881087,20.368286473663,20.0200564898876,19.5900590501048,20.4281054940525,20.2673583318664,20.0075671792252,"Q9Y3X0","CCDC9","CCDC9","Q9Y3X0",FALSE,0,-1.00722146480085,0.291668560561942,-0.357776452119452,0.992273399046023,0.248230813526971,-1.22504752348343,-0.350960196862496,0.947929828500293,0.298484815818899,0.917859004025452,0.330512869460622,1.02202948866591,-0.76567846763793,0.533211557724859,-0.116233454956536,0.970331906244754,0.698881318485595,-0.397990156414446,-1.30570628061975,-0.00681625525695684,-0.656261267938351,0.899740887984133,0.0480496851990713,-2.24707701214934,-1.06416328345683,0.23472674190596,-0.414718270775435,0.705615380362759,0.185585700148487,-1.42001964508036,-0.890988009844311,0.407902015518478,-0.241542997162917,0.908764286697975,0.427223662049823,-0.82705736706898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCNB1",19.6165506195145,18.9941866473016,16.3176794275756,20.1922580783204,18.017989385507,18.5806244849992,17.7490757934718,16.2949301632703,17.6366720009896,19.7879227780965,19.4910477700927,18.3136743139731,"P14635","CCNB1","CCNB1","P14635",TRUE,2,-2.83605375580266,1.05990164395562,-0.88807605592352,0.993839666928188,0.334241908097336,-1.01379407730452,-2.56879611802408,1.3271592817342,-0.620818418144939,0.950062597177625,0.494466937650348,-0.70870285399419,-0.865398120992456,3.03055727876583,1.08257957888669,0.92336175161176,0.244363294307174,1.2358319515155,-2.21523533765772,1.68072006210056,-0.267257637778581,0.9906426895199,0.766462354160378,-0.305091223310334,-0.244579702847517,3.65137569691077,1.70339799703163,0.419549950626111,0.0800506910187035,1.94453480550969,-3.91863333468935,-0.022677934931064,-1.97065563481021,0.44642832543901,0.0478411845657493,-2.24962602882002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCS",24.9876272859643,23.0979313262391,21.0747191223822,24.6473973590838,22.991706091908,20.7317532101234,21.9155881047294,22.221240903615,21.3020921228998,21.237161669039,19.4051450168683,20.9034874412104,"O14618","CCS","CCS","O14618",FALSE,0,0.107157371218284,4.96916503376024,2.53816120248926,0.965377791119149,0.042291153802977,2.32175894649763,-2.16786347344753,2.69414418909443,0.263140357823453,0.972414579126646,0.814576843458305,0.240705152754683,-1.19055163015721,3.67145603238474,1.24045220111377,0.932959759510921,0.282595089545096,1.13469191508168,-0.155982986605169,4.70602467593679,2.27502084466581,0.923105793730616,0.0636825151066129,2.08105379374294,-1.45369198798067,3.40831567456129,0.977311843290313,0.87370176745712,0.392037517256341,0.893986762326995,-1.13329482989548,3.72871283264648,1.2977090013755,0.85832684725246,0.262245196842021,1.18706703141595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT2",22.6462199564344,23.1174139846147,23.6254510301102,23.1163988159018,22.5533453742722,22.6850913161174,22.6422810331385,23.0605272065036,22.896423216928,22.7435502960565,23.771585061245,22.150807845411,"P78371","CCT2","CCT2","P78371",FALSE,0,-0.66932950578645,1.15142401808429,0.241047256148921,0.995855702007971,0.568871764211049,0.588795657630031,-0.565626940312718,1.25512658355802,0.344749821622653,0.93885105252102,0.419131982712428,0.842105407807417,-0.647092257072291,1.17366126679845,0.26328450486308,0.962319644567848,0.534411482971204,0.643113618720809,-1.0140793274091,0.806674196461639,-0.103702565473732,0.991004703427391,0.805086679595702,-0.253309750177386,-0.991842078694944,0.828911445175798,-0.0814653167595729,0.948048194574716,0.846199542979507,-0.198991789086608,-0.93261401064953,0.888139513221212,-0.0222372487141591,0.956010014839776,0.957736326535628,-0.054317961090778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT3",21.6001459390421,23.0793392929668,25.1845154177979,23.4588721084494,24.2603350247204,25.3287087165766,23.9029857788967,23.5767329437122,24.5093746302529,23.6053252534263,23.2937475393115,25.6047715452549,"P49368","CCT3","CCT3","P49368",FALSE,0,-2.87941653353974,1.11952074141577,-0.879947896061982,0.994056080817794,0.350507995711806,-0.978646687534176,-3.0607737041243,0.93816357083121,-1.06130506664654,0.891506989814086,0.264789827979685,-1.18034566885733,-2.70783287182942,1.29110440312609,-0.708364234351667,0.955943762315659,0.448813592869013,-0.787817454440633,-1.81811146689319,2.18082580806232,0.181357170584562,0.991341471350531,0.844137862417348,0.201698981323151,-1.64652780518288,2.35240946977263,0.352940832294877,0.93583487498815,0.702786318596146,0.392528214416694,-2.17105229918807,1.82788497576744,-0.171583661710315,0.951087455836751,0.852423087574594,-0.190829233093543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT4",23.7909629589862,23.7491135040027,26.8682169882831,24.2056398539297,24.4424188358358,26.731299190388,25.1467487994677,25.5797478030193,26.2026294623544,26.4801036724297,27.4143044792468,26.6962185204404,"P50991","CCT4","CCT4","P50991",FALSE,0,-4.0184409718587,-0.103114508704547,-2.06077774028162,0.964295266567584,0.0409290353953048,-2.3408670050023,-2.28135137453755,1.6339750886166,-0.323688142960471,0.968177951084937,0.720662989890826,-0.36768200614545,-2.79794076943354,1.11738569372061,-0.840277537856462,0.946515541389576,0.362021994755222,-0.954483312277994,-3.69475282889823,0.220573634255924,-1.73708959732115,0.93498603312326,0.0763178857549496,-1.97318499885685,-2.47425262647307,1.44107383668108,-0.516589394895991,0.918352065008956,0.570160052277579,-0.586801306132544,-3.17816343400224,0.737163029151915,-1.22050020242516,0.815619120724924,0.195331305955524,-1.38638369272431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT5",21.399914182846,22.2731592310731,22.5663753605756,22.6518677477068,22.7468670406461,23.2089402674504,23.0461344406454,22.9790198688358,23.318203636259,22.9371671463898,21.8233802136799,22.8177586228108,"P48643","CCT5","CCT5","P48643",FALSE,0,-1.28987349099822,0.397302018740993,-0.446285736128615,0.992678877711798,0.266281049392979,-1.17643059090588,-1.63299651530583,0.0541789944333848,-0.789408760436224,0.473807821330037,0.0636969547672856,-2.08091932886384,-1.87822414528476,-0.191048635545543,-1.03463639041515,0.387794647513419,0.0210271497919441,-2.72735111524613,-0.500464730562,1.18671077917722,0.343123024307609,0.983849996470443,0.386704968623881,0.904488737957962,-1.08881538484854,0.598360124890681,-0.245227629978928,0.911585436388254,0.532346277323951,-0.646431786382293,-0.255237100583073,1.43193840915615,0.588350654286536,0.769520152547663,0.151522534910548,1.55092052434025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT6A",23.320493292218,23.8635120014286,22.8948909244054,22.7915740569533,23.2845591633033,22.0856295457634,22.7075527208272,23.0806975562679,22.5415694902857,22.8050410735384,23.2280489338094,22.0053331687085,"P40227","CCT6A","CCT6A","P40227",FALSE,0,-0.236324823460161,1.5966401847906,0.680157680665221,0.987039130743971,0.129443808601492,1.65032317260037,-0.277438020114735,1.55552698813603,0.639044484010647,0.782902113018984,0.151606694416829,1.55056680276513,-0.333457020568309,1.49950798768245,0.583025483557073,0.901807718304121,0.187115121710419,1.41464324094631,-0.875369307470808,0.957595700779957,0.0411131966545746,0.991942884136372,0.922480943016056,0.0997563698352425,-0.972501504578956,0.860463503671808,-0.0560190004535741,0.951197707599311,0.894540237063899,-0.13592356181882,-0.819350307017234,1.01361470123353,0.0971321971081487,0.949244959103888,0.818369265893825,0.235679931654062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT6B",20.3924177930039,19.9645170209621,19.3899799301542,20.0159085390233,19.6914310511077,19.0412009321537,20.0328788141102,19.3072203380984,18.8787297317167,19.6166963363854,19.6422599331441,19.722424059895,"Q92526","CCT6B","CCT6B","Q92526",FALSE,0,-0.580513395064783,1.09086967152855,0.255178138231884,0.995521000266941,0.512314863061391,0.679017601142279,-0.502900126018182,1.16848294057515,0.332791407278485,0.934482020391235,0.39636210947257,0.88554303521745,-0.326329579898384,1.34505348669495,0.509361953398283,0.909685178790406,0.204690946687997,1.35538935312458,-0.913304802343268,0.758078264250065,-0.0776132690466014,0.991310946749935,0.840465309421103,-0.20652543407517,-0.659120987176869,1.01226207941646,0.176570546119798,0.929619417143209,0.648398588691676,0.469846317907132,-1.08987534846307,0.581507718130267,-0.2541838151664,0.922766027721297,0.513924298293455,-0.676371751982302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT7",22.7883591858366,22.9694533070454,23.007970492898,22.612633732841,22.5668779737481,22.8323866439646,22.7090268837925,22.6357620091578,23.0229368627363,22.295967480256,23.1160376720904,23.1409903162362,"Q99832","CCT7","CCT7","Q99832",FALSE,0,-0.521130795093798,0.662989139892014,0.0709291723991079,0.996772589788275,0.795261909288538,0.266405241452003,-0.340765089084099,0.843354845901713,0.251294878408807,0.927959175373346,0.367176165945531,0.943846805112193,-0.459374224128437,0.724745710857375,0.132685743364469,0.967408404807615,0.628854575172868,0.498358803615401,-0.772425673502605,0.411694261483207,-0.180365706009699,0.987122233940919,0.513273180704296,-0.67744156366019,-0.710669102537243,0.473450832448568,-0.118609135044338,0.93167376195735,0.665320145427495,-0.445488001496793,-0.653816538458267,0.530303396527545,-0.0617565709653611,0.949402690848989,0.821184650037982,-0.231953562163397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CCT8",21.6057803471391,22.1212387943713,22.0516309451539,22.0496719013991,22.2297929738815,22.2885377619647,22.7610330456152,22.9220754553056,22.6060784044022,21.8980979438747,22.8878548774999,21.9761479384326,"P50990","CCT8","CCT8","P50990",FALSE,0,-0.979481263683097,0.323847481587818,-0.32781689104764,0.993123776595063,0.289073032329734,-1.11864147858442,-0.914781889495805,0.38854685577511,-0.263117516860348,0.933169352606407,0.390064087514502,-0.897861507872538,-1.48850997885501,-0.185181233584094,-0.836845606219551,0.313607267546828,0.0168484318954419,-2.8556496991251,-0.716363746822749,0.586964998448166,-0.0646993741872919,0.9912196467571,0.829642423604208,-0.220779970711885,-1.22539246199466,0.0779362832762538,-0.573728089359204,0.412769302209481,0.078303154489705,-1.95778819125256,-0.142635657463546,1.16069308780737,0.509028715171912,0.70335297160226,0.112586183418863,1.73700822054067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CD14",19.8313671899888,19.9044014718922,18.5536862573,20.0659049202669,19.5096871183608,18.3107972624218,20.25570161807,19.8731123623711,19.3111637534031,17.928478595609,17.9289615865015,19.041267970436,"P08571","CD14","CD14","P08571",FALSE,0,-0.0793542535164549,2.33985209793941,1.13024892221148,0.976317675926216,0.0640271160268679,2.07785268035911,-1.07524796968412,1.34395838177175,0.134355206043814,0.972227271281788,0.80983411076166,0.246998974749834,-1.59311078061566,0.826095570840204,-0.383507604887729,0.959768072845421,0.49664744526402,-0.705041419720964,-0.213709459560269,2.2054968918956,0.995893716167664,0.947558403493787,0.096603735225819,1.83085370560927,-1.72746598665948,0.69174036479639,-0.517862810931543,0.861939101247916,0.363201124319129,-0.952040394470797,0.304153351371274,2.72335970282714,1.51375652709921,0.253441235997728,0.0191035195708778,2.78289410008007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CD2AP",17.6054379289762,16.8806622916265,19.045061734809,18.5446131673776,16.0170695604653,19.4385520469894,17.1544956381815,18.123944988477,18.3363513873474,19.3828885006952,19.2055631973624,19.968158113466,"Q9Y5K6","CD2AP","CD2AP","Q9Y5K6",TRUE,2,-3.50455346121288,0.15425489047152,-1.67514928537068,0.977747318442957,0.0686716483248724,-2.03623275835507,-1.98576178231573,1.67304656936866,-0.156357606473534,0.973845618179009,0.853009411778967,-0.190060959402165,-1.85728086204029,1.8015274896441,-0.0278766861980948,0.977943092877932,0.973625631203363,-0.033885589855584,-3.34819585473934,0.310612496945054,-1.51879167889714,0.946351931862728,0.0942020497837664,-1.84617179895291,-1.70092325556676,1.95788509611764,0.12848092027544,0.950224377791642,0.878957947548214,0.156175369546581,-3.47667677501478,0.182131576669615,-1.64727259917258,0.581811055259908,0.0726865831271432,-2.00234716849949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CD44",24.3592213070867,23.6348449437881,23.0986902468735,23.9255813431458,23.693910861051,23.4150322901554,23.4053319665367,23.4324710257689,22.946429889422,23.6882919067568,23.4780877742854,23.0057864154746,"P16070","CD44","CD44","P16070",FALSE,0,-0.45545087002714,1.06917780418147,0.306863467077164,0.994528291695686,0.39144554561933,0.895147636811291,-0.742903669305605,0.781725004903003,0.0194106677986987,0.977043670935543,0.955945180730948,0.0566226197417137,-0.326139798430731,1.19848887577788,0.436174538673573,0.919472903764241,0.231625302009512,1.27235936962389,-0.474861537825839,1.04976713638277,0.287452799278466,0.98491630721428,0.421047768537986,0.838525017069577,-0.34555046622943,1.17907820797918,0.416763870874874,0.789342925109497,0.251609420836273,1.21573674988218,-0.891625408700713,0.633003265507896,-0.129311071596408,0.942564341242741,0.713784846136833,-0.377211732812604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
